CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
1872,,,,,,,,,,,,
1872,Payment Handled,2018-02-26 17:31:27+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65463,0.0,21.93691965082316,UNKNOWN,request for payment number 159825,35712849.0
1873,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 10:20:55+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 155994,organizational unit 65463,0.0,165.0997062702781,activity 505,request for payment number 155993,35168617.0
1873,,,,,,,,,,,,
1873,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-21 12:16:22+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 155994,organizational unit 65463,0.0,165.0997062702781,activity 505,request for payment number 155993,35261944.0
1873,,,,,,,,,,,,
1873,Payment Handled,2018-03-08 17:31:00+00:00,SYSTEM,UNDEFINED,project 503,task 155994,organizational unit 65463,0.0,165.0997062702781,activity 505,request for payment number 155993,36576822.0
1874,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 10:49:11+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65458,0.0,38.339075044823225,UNKNOWN,request for payment number 159559,35170313.0
1874,,,,,,,,,,,,
1874,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-20 12:04:15+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65458,0.0,38.339075044823225,UNKNOWN,request for payment number 159559,35174817.0
1874,,,,,,,,,,,,
1874,Payment Handled,2018-02-22 17:30:41+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65458,0.0,38.339075044823225,UNKNOWN,request for payment number 159559,35367203.0
1875,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 11:33:46+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65465,0.0,89.2031735776582,UNKNOWN,request for payment number 153311,35172988.0
1875,,,,,,,,,,,,
1875,Request For Payment APPROVED by BUDGET OWNER,2018-02-20 12:06:25+00:00,STAFF MEMBER,BUDGET OWNER,project 503,UNKNOWN,organizational unit 65465,0.0,89.2031735776582,UNKNOWN,request for payment number 153311,35174947.0
1875,,,,,,,,,,,,
1875,Request Payment,2018-02-22 12:41:40+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65465,0.0,89.2031735776582,UNKNOWN,request for payment number 153311,35349862.0
1875,,,,,,,,,,,,
1876,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 11:37:33+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 39135,organizational unit 65456,0.0,87.4791845398148,UNKNOWN,request for payment number 159520,35173215.0
1876,,,,,,,,,,,,
1876,Request For Payment APPROVED by BUDGET OWNER,2018-02-20 13:06:39+00:00,STAFF MEMBER,BUDGET OWNER,project 147556,task 39135,organizational unit 65456,0.0,87.4791845398148,UNKNOWN,request for payment number 159520,35178561.0
1876,,,,,,,,,,,,
1876,Request Payment,2018-02-27 10:24:39+00:00,SYSTEM,UNDEFINED,project 147556,task 39135,organizational unit 65456,0.0,87.4791845398148,UNKNOWN,request for payment number 159520,35773641.0
1876,,,,,,,,,,,,
1877,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 11:46:14+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0.0,168.80302180682716,UNKNOWN,request for payment number 160079,35173736.0
1877,,,,,,,,,,,,
1877,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-20 16:33:46+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0.0,168.80302180682716,UNKNOWN,request for payment number 160079,35190988.0
1877,,,,,,,,,,,,
1877,Payment Handled,2018-02-26 17:31:27+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0.0,168.80302180682716,UNKNOWN,request for payment number 160079,35712849.0
1878,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 15:43:13+00:00,STAFF MEMBER,EMPLOYEE,project 155217,UNKNOWN,organizational unit 65454,0.0,983.3914413023044,activity 505,request for payment number 159526,35187955.0
1878,,,,,,,,,,,,
1878,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-21 12:51:48+00:00,STAFF MEMBER,SUPERVISOR,project 155217,UNKNOWN,organizational unit 65454,0.0,983.3914413023044,activity 505,request for payment number 159526,35264070.0
1878,,,,,,,,,,,,
1878,Payment Handled,2018-03-29 17:31:11+00:00,SYSTEM,UNDEFINED,project 155217,UNKNOWN,organizational unit 65454,0.0,983.3914413023044,activity 505,request for payment number 159526,38391233.0
1879,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 15:59:05+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65456,0.0,13.705902771564984,UNKNOWN,request for payment number 155999,35188907.0
1879,,,,,,,,,,,,
1879,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-21 15:10:27+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65456,0.0,13.705902771564984,UNKNOWN,request for payment number 155999,35272389.0
1879,,,,,,,,,,,,
1879,Payment Handled,2018-02-26 17:31:27+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65456,0.0,13.705902771564984,UNKNOWN,request for payment number 155999,35712849.0
1880,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 16:11:40+00:00,STAFF MEMBER,EMPLOYEE,project 154071,UNKNOWN,organizational unit 65456,0.0,76.01106812371496,UNKNOWN,request for payment number 159564,35189662.0
1880,,,,,,,,,,,,
1880,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-21 15:09:39+00:00,STAFF MEMBER,SUPERVISOR,project 154071,UNKNOWN,organizational unit 65456,0.0,76.01106812371496,UNKNOWN,request for payment number 159564,35272341.0
1880,,,,,,,,,,,,
1880,Payment Handled,2018-02-26 17:31:27+00:00,SYSTEM,UNDEFINED,project 154071,UNKNOWN,organizational unit 65456,0.0,76.01106812371496,UNKNOWN,request for payment number 159564,35712849.0
1881,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 16:51:17+00:00,STAFF MEMBER,EMPLOYEE,project 150360,UNKNOWN,organizational unit 65465,0.0,51.670291853044446,UNKNOWN,request for payment number 156004,35192039.0
1881,,,,,,,,,,,,
1881,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 15:34:56+00:00,STAFF MEMBER,BUDGET OWNER,project 150360,UNKNOWN,organizational unit 65465,0.0,51.670291853044446,UNKNOWN,request for payment number 156004,35446658.0
1881,,,,,,,,,,,,
1881,Request Payment,2018-03-07 12:09:32+00:00,SYSTEM,UNDEFINED,project 150360,UNKNOWN,organizational unit 65465,0.0,51.670291853044446,UNKNOWN,request for payment number 156004,36471134.0
1881,,,,,,,,,,,,
1882,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 16:57:12+00:00,STAFF MEMBER,EMPLOYEE,project 148309,UNKNOWN,organizational unit 65465,0.0,50.345412574761255,UNKNOWN,request for payment number 153317,35192394.0
1882,,,,,,,,,,,,
1882,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 15:33:44+00:00,STAFF MEMBER,BUDGET OWNER,project 148309,UNKNOWN,organizational unit 65465,0.0,50.345412574761255,UNKNOWN,request for payment number 153317,35446586.0
1882,,,,,,,,,,,,
1882,Request Payment,2018-03-07 12:09:30+00:00,SYSTEM,UNDEFINED,project 148309,UNKNOWN,organizational unit 65465,0.0,50.345412574761255,UNKNOWN,request for payment number 153317,36471132.0
1882,,,,,,,,,,,,
1883,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 17:33:59+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65468,0.0,122.10289073167031,UNKNOWN,request for payment number 153502,35194601.0
1883,,,,,,,,,,,,
1883,Request For Payment APPROVED by BUDGET OWNER,2018-02-21 10:42:50+00:00,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65468,0.0,122.10289073167031,UNKNOWN,request for payment number 153502,35256332.0
1883,,,,,,,,,,,,
1883,Request Payment,2018-02-22 15:10:43+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0.0,122.10289073167031,UNKNOWN,request for payment number 153502,35358805.0
1883,,,,,,,,,,,,
1884,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 17:46:47+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65477,0.0,25.76146999561103,UNKNOWN,request for payment number 159569,35195369.0
1884,,,,,,,,,,,,
1884,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-22 07:34:30+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65477,0.0,25.76146999561103,UNKNOWN,request for payment number 159569,35331432.0
1884,,,,,,,,,,,,
1884,Payment Handled,2018-03-01 17:31:26+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,25.76146999561103,UNKNOWN,request for payment number 159569,35972048.0
1885,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 20:22:46+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 156854,organizational unit 65456,0.0,254.79166568741687,activity 505,request for payment number 157042,35204728.0
1885,,,,,,,,,,,,
1885,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-22 09:33:22+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 156854,organizational unit 65456,0.0,254.79166568741687,activity 505,request for payment number 157042,35338564.0
1885,,,,,,,,,,,,
1885,Payment Handled,2018-02-26 17:31:27+00:00,SYSTEM,UNDEFINED,project 503,task 156854,organizational unit 65456,0.0,254.79166568741687,activity 505,request for payment number 157042,35712849.0
1886,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 08:22:33+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65461,0.0,162.57356397218683,UNKNOWN,request for payment number 153508,35247915.0
1886,,,,,,,,,,,,
1886,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-21 10:28:21+00:00,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65461,0.0,162.57356397218683,UNKNOWN,request for payment number 153508,37674663.0
1886,,,,,,,,,,,,
1886,Payment Handled,2018-03-26 17:31:14+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65461,0.0,162.57356397218683,UNKNOWN,request for payment number 153508,38132036.0
1887,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 08:36:05+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65462,0.0,12.60733321495594,UNKNOWN,request for payment number 153513,35248727.0
1887,,,,,,,,,,,,
1887,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-26 09:16:39+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65462,0.0,12.60733321495594,UNKNOWN,request for payment number 153513,35683161.0
1887,,,,,,,,,,,,
1887,Payment Handled,2018-03-01 17:31:26+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65462,0.0,12.60733321495594,UNKNOWN,request for payment number 153513,35972048.0
1888,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 09:02:41+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65475,0.0,32.155696974944966,UNKNOWN,request for payment number 153518,35250323.0
1888,,,,,,,,,,,,
1888,Request For Payment APPROVED by BUDGET OWNER,2018-03-05 15:05:34+00:00,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65475,0.0,32.155696974944966,UNKNOWN,request for payment number 153518,36308896.0
1888,,,,,,,,,,,,
1888,Request Payment,2018-03-09 05:34:30+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65475,0.0,32.155696974944966,UNKNOWN,request for payment number 153518,36620232.0
1888,,,,,,,,,,,,
1889,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 09:31:37+00:00,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65463,0.0,69.46300218152709,UNKNOWN,request for payment number 160084,35252059.0
1889,,,,,,,,,,,,
1889,Request For Payment APPROVED by BUDGET OWNER,2018-02-21 10:23:14+00:00,STAFF MEMBER,BUDGET OWNER,project 147551,UNKNOWN,organizational unit 65463,0.0,69.46300218152709,UNKNOWN,request for payment number 160084,35255156.0
1889,,,,,,,,,,,,
1889,Request Payment,2018-02-27 08:32:53+00:00,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65463,0.0,69.46300218152709,UNKNOWN,request for payment number 160084,35766935.0
1889,,,,,,,,,,,,
1890,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 09:39:22+00:00,STAFF MEMBER,EMPLOYEE,project 153324,UNKNOWN,organizational unit 65454,0.0,308.9351550464946,UNKNOWN,request for payment number 153323,35252524.0
1890,,,,,,,,,,,,
1890,Request For Payment APPROVED by BUDGET OWNER,2018-04-11 14:33:26+00:00,STAFF MEMBER,BUDGET OWNER,project 153324,UNKNOWN,organizational unit 65454,0.0,308.9351550464946,UNKNOWN,request for payment number 153323,39503768.0
1890,,,,,,,,,,,,
1890,Request Payment,2018-04-19 10:51:04+00:00,SYSTEM,UNDEFINED,project 153324,UNKNOWN,organizational unit 65454,0.0,308.9351550464946,UNKNOWN,request for payment number 153323,40181626.0
1890,,,,,,,,,,,,
1891,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 09:44:27+00:00,STAFF MEMBER,EMPLOYEE,project 153324,UNKNOWN,organizational unit 65454,0.0,105.30921076440691,UNKNOWN,request for payment number 157047,35252829.0
1891,,,,,,,,,,,,
1891,Request For Payment APPROVED by BUDGET OWNER,2018-02-21 15:08:42+00:00,STAFF MEMBER,BUDGET OWNER,project 153324,UNKNOWN,organizational unit 65454,0.0,105.30921076440691,UNKNOWN,request for payment number 157047,35272284.0
1891,,,,,,,,,,,,
1891,Request Payment,2018-03-01 11:02:04+00:00,SYSTEM,UNDEFINED,project 153324,UNKNOWN,organizational unit 65454,0.0,105.30921076440691,UNKNOWN,request for payment number 157047,35948686.0
1891,,,,,,,,,,,,
1892,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 09:49:13+00:00,STAFF MEMBER,EMPLOYEE,project 153324,UNKNOWN,organizational unit 65454,0.0,227.90435169470655,UNKNOWN,request for payment number 155484,35253115.0
1892,,,,,,,,,,,,
1892,Request For Payment APPROVED by BUDGET OWNER,2018-02-21 15:07:43+00:00,STAFF MEMBER,BUDGET OWNER,project 153324,UNKNOWN,organizational unit 65454,0.0,227.90435169470655,UNKNOWN,request for payment number 155484,35272225.0
1892,,,,,,,,,,,,
1892,Request Payment,2018-03-01 08:49:48+00:00,SYSTEM,UNDEFINED,project 153324,UNKNOWN,organizational unit 65454,0.0,227.90435169470655,UNKNOWN,request for payment number 155484,35940750.0
1892,,,,,,,,,,,,
1893,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 10:08:44+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65487,0.0,398.4737546084508,UNKNOWN,UNKNOWN,35254286.0
1893,,,,,,,,,,,,
1893,Request For Payment REJECTED by EMPLOYEE,2018-02-23 15:50:03+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65487,0.0,398.4737546084508,UNKNOWN,UNKNOWN,35447565.0
1894,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 10:15:13+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65487,0.0,92.6844661579217,UNKNOWN,request for payment number 159834,35254675.0
1894,,,,,,,,,,,,
1894,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 15:48:58+00:00,STAFF MEMBER,BUDGET OWNER,project 503,UNKNOWN,organizational unit 65487,0.0,92.6844661579217,UNKNOWN,request for payment number 159834,35447500.0
1894,,,,,,,,,,,,
1894,Request Payment,2018-02-27 11:04:56+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65487,0.0,92.6844661579217,UNKNOWN,request for payment number 159834,35776058.0
1894,,,,,,,,,,,,
1895,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 10:20:16+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65487,0.0,398.4737546084508,UNKNOWN,request for payment number 153524,35254978.0
1895,,,,,,,,,,,,
1895,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 15:48:38+00:00,STAFF MEMBER,BUDGET OWNER,project 503,UNKNOWN,organizational unit 65487,0.0,398.4737546084508,UNKNOWN,request for payment number 153524,35447480.0
1895,,,,,,,,,,,,
1895,Request Payment,2018-02-26 20:28:30+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65487,0.0,398.4737546084508,UNKNOWN,request for payment number 153524,35723472.0
1895,,,,,,,,,,,,
1896,Request For Payment SAVED by EMPLOYEE,2018-02-21 10:23:38+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65462,0.0,193.4701630420099,UNKNOWN,UNKNOWN,35255180.0
1897,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:03:19+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65462,0.0,169.5701920164914,UNKNOWN,request for payment number 160090,35257561.0
1897,,,,,,,,,,,,
1897,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-26 09:17:50+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65462,0.0,169.5701920164914,UNKNOWN,request for payment number 160090,35683232.0
1897,,,,,,,,,,,,
1897,Payment Handled,2018-03-05 17:30:58+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65462,0.0,169.5701920164914,UNKNOWN,request for payment number 160090,36317620.0
1898,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:07:14+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0.0,114.14035731876672,UNKNOWN,request for payment number 153643,35257796.0
1898,,,,,,,,,,,,
1898,Request For Payment APPROVED by BUDGET OWNER,2018-02-26 09:18:34+00:00,STAFF MEMBER,BUDGET OWNER,project 147701,UNKNOWN,organizational unit 65462,0.0,114.14035731876672,UNKNOWN,request for payment number 153643,35683276.0
1898,,,,,,,,,,,,
1898,Request Payment,2018-03-01 14:10:34+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65462,0.0,114.14035731876672,UNKNOWN,request for payment number 153643,35959996.0
1898,,,,,,,,,,,,
1899,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:08:04+00:00,STAFF MEMBER,EMPLOYEE,project 153324,UNKNOWN,organizational unit 65454,0.0,799.8959424858454,UNKNOWN,request for payment number 160095,35257846.0
1899,,,,,,,,,,,,
1899,Request For Payment APPROVED by BUDGET OWNER,2018-02-21 15:07:58+00:00,STAFF MEMBER,BUDGET OWNER,project 153324,UNKNOWN,organizational unit 65454,0.0,799.8959424858454,UNKNOWN,request for payment number 160095,35272240.0
1899,,,,,,,,,,,,
1899,Request Payment,2018-02-28 14:02:57+00:00,SYSTEM,UNDEFINED,project 153324,UNKNOWN,organizational unit 65454,0.0,799.8959424858454,UNKNOWN,request for payment number 160095,35873139.0
1899,,,,,,,,,,,,
1900,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:26:37+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 153531,organizational unit 65461,0.0,30.929054641623377,activity 505,request for payment number 153530,35258959.0
1900,,,,,,,,,,,,
1900,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 09:53:35+00:00,STAFF MEMBER,BUDGET OWNER,project 503,task 153531,organizational unit 65461,0.0,30.929054641623377,activity 505,request for payment number 153530,35426177.0
1900,,,,,,,,,,,,
1900,Request Payment,2018-03-01 08:51:19+00:00,SYSTEM,UNDEFINED,project 503,task 153531,organizational unit 65461,0.0,30.929054641623377,activity 505,request for payment number 153530,35940841.0
1900,,,,,,,,,,,,
1901,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:28:37+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 77109,organizational unit 65463,0.0,93.12256002218383,activity 505,request for payment number 155490,35259079.0
1901,,,,,,,,,,,,
1901,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-21 12:19:10+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 77109,organizational unit 65463,0.0,93.12256002218383,activity 505,request for payment number 155490,35262112.0
1901,,,,,,,,,,,,
1901,Payment Handled,2018-02-26 17:31:27+00:00,SYSTEM,UNDEFINED,project 503,task 77109,organizational unit 65463,0.0,93.12256002218383,activity 505,request for payment number 155490,35712849.0
1902,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:30:00+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 153531,organizational unit 65461,0.0,71.75540676856623,activity 505,request for payment number 160101,35259162.0
1902,,,,,,,,,,,,
1902,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 09:53:00+00:00,STAFF MEMBER,BUDGET OWNER,project 503,task 153531,organizational unit 65461,0.0,71.75540676856623,activity 505,request for payment number 160101,35426142.0
1902,,,,,,,,,,,,
1902,Request Payment,2018-03-01 08:51:18+00:00,SYSTEM,UNDEFINED,project 503,task 153531,organizational unit 65461,0.0,71.75540676856623,activity 505,request for payment number 160101,35940840.0
1902,,,,,,,,,,,,
1903,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:31:12+00:00,STAFF MEMBER,EMPLOYEE,project 148216,UNKNOWN,organizational unit 65456,0.0,48.73229163115179,UNKNOWN,request for payment number 153649,35259234.0
1903,,,,,,,,,,,,
1903,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-22 09:25:07+00:00,STAFF MEMBER,SUPERVISOR,project 148216,UNKNOWN,organizational unit 65456,0.0,48.73229163115179,UNKNOWN,request for payment number 153649,35338069.0
1903,,,,,,,,,,,,
1903,Payment Handled,2018-03-01 17:31:26+00:00,SYSTEM,UNDEFINED,project 148216,UNKNOWN,organizational unit 65456,0.0,48.73229163115179,UNKNOWN,request for payment number 153649,35972048.0
1904,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 11:37:37+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65465,0.0,209.58767829877164,UNKNOWN,request for payment number 159531,35259619.0
1904,,,,,,,,,,,,
1904,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 15:30:53+00:00,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65465,0.0,209.58767829877164,UNKNOWN,request for payment number 159531,35446415.0
1904,,,,,,,,,,,,
1904,Request Payment,2018-02-27 19:05:13+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65465,0.0,209.58767829877164,UNKNOWN,request for payment number 159531,35804875.0
1904,,,,,,,,,,,,
1905,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 12:16:33+00:00,STAFF MEMBER,EMPLOYEE,project 152803,task 24896,organizational unit 65462,0.0,228.20393263613212,activity 505,request for payment number 153654,35261955.0
1905,,,,,,,,,,,,
1905,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-26 17:14:37+00:00,STAFF MEMBER,SUPERVISOR,project 152803,task 24896,organizational unit 65462,0.0,228.20393263613212,activity 505,request for payment number 153654,35711839.0
1905,,,,,,,,,,,,
1905,Payment Handled,2018-03-01 17:31:26+00:00,SYSTEM,UNDEFINED,project 152803,task 24896,organizational unit 65462,0.0,228.20393263613212,activity 505,request for payment number 153654,35972048.0
1906,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 13:00:11+00:00,STAFF MEMBER,EMPLOYEE,project 153324,UNKNOWN,organizational unit 65454,0.0,481.3516312233069,UNKNOWN,request for payment number 155728,35264573.0
1906,,,,,,,,,,,,
1906,Request For Payment APPROVED by BUDGET OWNER,2018-02-21 15:08:11+00:00,STAFF MEMBER,BUDGET OWNER,project 153324,UNKNOWN,organizational unit 65454,0.0,481.3516312233069,UNKNOWN,request for payment number 155728,35272253.0
1906,,,,,,,,,,,,
1906,Request Payment,2018-02-28 14:03:21+00:00,SYSTEM,UNDEFINED,project 153324,UNKNOWN,organizational unit 65454,0.0,481.3516312233069,UNKNOWN,request for payment number 155728,35873163.0
1906,,,,,,,,,,,,
1907,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 13:39:00+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65488,0.0,25.02223106123528,UNKNOWN,request for payment number 153537,35266902.0
1907,,,,,,,,,,,,
1907,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-22 08:24:55+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65488,0.0,25.02223106123528,UNKNOWN,request for payment number 153537,35334457.0
1907,,,,,,,,,,,,
1907,Payment Handled,2018-03-01 17:31:26+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65488,0.0,25.02223106123528,UNKNOWN,request for payment number 153537,35972048.0
1908,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 13:51:12+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 25860,organizational unit 65463,0.0,134.83027313383312,activity 505,request for payment number 156010,35267634.0
1908,,,,,,,,,,,,
1908,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-21 13:53:39+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 25860,organizational unit 65463,0.0,134.83027313383312,activity 505,request for payment number 156010,35267781.0
1908,,,,,,,,,,,,
1908,Payment Handled,2018-03-05 17:30:58+00:00,SYSTEM,UNDEFINED,project 503,task 25860,organizational unit 65463,0.0,134.83027313383312,activity 505,request for payment number 156010,36317620.0
1909,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 14:03:30+00:00,STAFF MEMBER,EMPLOYEE,project 147649,task 159575,organizational unit 65472,0.0,5.9614044481728605,activity 505,request for payment number 159574,35268372.0
1909,,,,,,,,,,,,
1909,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-05 13:19:27+00:00,STAFF MEMBER,SUPERVISOR,project 147649,task 159575,organizational unit 65472,0.0,5.9614044481728605,activity 505,request for payment number 159574,36302529.0
1909,,,,,,,,,,,,
1909,Payment Handled,2018-03-08 17:31:00+00:00,SYSTEM,UNDEFINED,project 147649,task 159575,organizational unit 65472,0.0,5.9614044481728605,activity 505,request for payment number 159574,36576822.0
1910,Request For Payment SUBMITTED by EMPLOYEE,2018-02-21 14:41:17+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 2702,organizational unit 65458,0.0,70.74015274156676,activity 505,request for payment number 153332,35270639.0
1910,,,,,,,,,,,,
1910,Request For Payment APPROVED by BUDGET OWNER,2018-02-23 15:26:10+00:00,STAFF MEMBER,BUDGET OWNER,project 503,task 2702,organizational unit 65458,0.0,70.74015274156676,activity 505,request for payment number 153332,35446132.0
1910,,,,,,,,,,,,
1910,Request Payment,2018-02-27 14:00:46+00:00,SYSTEM,UNDEFINED,project 503,task 2702,organizational unit 65458,0.0,70.74015274156676,activity 505,request for payment number 153332,35786608.0
1910,,,,,,,,,,,,
