CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
3373,,,,,,,,,,,,
3373,,,,,,,,,,,,
3373,Request For Payment SUBMITTED by EMPLOYEE,2018-06-18 09:44:22+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65465,0.0,72.61535732454482,UNKNOWN,request for payment number 164295,45361624.0
3373,,,,,,,,,,,,
3373,,,,,,,,,,,,
3373,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-25 05:15:19+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65465,0.0,72.61535732454482,UNKNOWN,request for payment number 164295,45950281.0
3373,,,,,,,,,,,,
3373,,,,,,,,,,,,
3374,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 12:59:59+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65477,0.0,101.84897315488428,UNKNOWN,request for payment number 164304,43645361.0
3374,,,,,,,,,,,,
3374,,,,,,,,,,,,
3374,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-01 11:13:19+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65477,0.0,101.84897315488428,UNKNOWN,request for payment number 164304,43898161.0
3374,,,,,,,,,,,,
3374,,,,,,,,,,,,
3375,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 13:19:27+00:00,STAFF MEMBER,EMPLOYEE,project 148216,task 70593,organizational unit 65461,0.0,1905.069439596211,activity 505,request for payment number 169293,43646529.0
3375,,,,,,,,,,,,
3375,,,,,,,,,,,,
3375,Request Payment,2018-05-31 11:57:38+00:00,SYSTEM,UNDEFINED,project 148216,task 70593,organizational unit 65461,0.0,1905.069439596211,activity 505,request for payment number 169293,43814420.0
3375,,,,,,,,,,,,
3376,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 14:29:16+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,19.274268281872715,UNKNOWN,UNKNOWN,43650718.0
3376,,,,,,,,,,,,
3376,,,,,,,,,,,,
3377,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 15:10:32+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65457,0.0,133.79269393707173,UNKNOWN,request for payment number 161344,43653194.0
3377,,,,,,,,,,,,
3377,,,,,,,,,,,,
3377,Request Payment,2018-05-30 15:02:08+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65457,0.0,133.79269393707173,UNKNOWN,request for payment number 161344,43739090.0
3377,,,,,,,,,,,,
3378,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 15:29:00+00:00,STAFF MEMBER,EMPLOYEE,project 147546,task 72008,organizational unit 65463,0.0,155.5161352425832,activity 505,request for payment number 170132,43654302.0
3378,,,,,,,,,,,,
3378,,,,,,,,,,,,
3378,Request Payment,2018-05-30 12:44:37+00:00,SYSTEM,UNDEFINED,project 147546,task 72008,organizational unit 65463,0.0,155.5161352425832,activity 505,request for payment number 170132,43730839.0
3378,,,,,,,,,,,,
3379,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 15:45:16+00:00,STAFF MEMBER,EMPLOYEE,project 148052,task 52934,organizational unit 65461,0.0,1357.9229874993405,activity 505,request for payment number 165052,43655278.0
3379,,,,,,,,,,,,
3379,,,,,,,,,,,,
3379,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-01 17:44:05+00:00,STAFF MEMBER,SUPERVISOR,project 148052,task 52934,organizational unit 65461,0.0,1357.9229874993405,activity 505,request for payment number 165052,43921607.0
3379,,,,,,,,,,,,
3379,,,,,,,,,,,,
3380,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 15:54:44+00:00,STAFF MEMBER,EMPLOYEE,project 147582,task 12206,organizational unit 65461,0.0,115.98601527606124,activity 505,request for payment number 168501,43655846.0
3380,,,,,,,,,,,,
3380,,,,,,,,,,,,
3380,Request Payment,2018-06-06 11:40:54+00:00,SYSTEM,UNDEFINED,project 147582,task 12206,organizational unit 65461,0.0,115.98601527606124,activity 505,request for payment number 168501,44331816.0
3380,,,,,,,,,,,,
3381,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 16:20:57+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65477,0.0,8.748566840440144,UNKNOWN,request for payment number 165058,43657419.0
3381,,,,,,,,,,,,
3381,,,,,,,,,,,,
3381,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-01 11:13:19+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65477,0.0,8.748566840440144,UNKNOWN,request for payment number 165058,43898161.0
3381,,,,,,,,,,,,
3381,,,,,,,,,,,,
3382,Request For Payment SUBMITTED by EMPLOYEE,2018-05-29 17:22:20+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65463,0.0,34.99152561827616,UNKNOWN,request for payment number 164310,43661102.0
3382,,,,,,,,,,,,
3382,,,,,,,,,,,,
3382,Request Payment,2018-05-30 12:44:38+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65463,0.0,34.99152561827616,UNKNOWN,request for payment number 164310,43730840.0
3382,,,,,,,,,,,,
3383,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 09:01:48+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65456,0.0,215.4811744741088,UNKNOWN,request for payment number 165675,43717470.0
3383,,,,,,,,,,,,
3383,,,,,,,,,,,,
3383,Request Payment,2018-05-31 10:17:54+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,215.4811744741088,UNKNOWN,request for payment number 165675,43808436.0
3383,,,,,,,,,,,,
3384,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 10:36:34+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65462,0.0,145.4493365023327,UNKNOWN,request for payment number 164315,43723156.0
3384,,,,,,,,,,,,
3384,,,,,,,,,,,,
3384,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-01 13:59:07+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65462,0.0,145.4493365023327,UNKNOWN,request for payment number 164315,43908109.0
3384,,,,,,,,,,,,
3384,,,,,,,,,,,,
3385,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 11:48:34+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65462,0.0,197.97992153333416,UNKNOWN,request for payment number 162801,43727476.0
3385,,,,,,,,,,,,
3385,,,,,,,,,,,,
3385,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-05 10:11:21+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65462,0.0,197.97992153333416,UNKNOWN,request for payment number 162801,44240043.0
3385,,,,,,,,,,,,
3385,,,,,,,,,,,,
3386,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 12:44:05+00:00,STAFF MEMBER,EMPLOYEE,project 147551,UNKNOWN,organizational unit 65474,0.0,196.86467740804704,UNKNOWN,request for payment number 168506,43730807.0
3386,,,,,,,,,,,,
3386,,,,,,,,,,,,
3386,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-31 10:33:27+00:00,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65474,0.0,196.86467740804704,UNKNOWN,request for payment number 168506,43809369.0
3386,,,,,,,,,,,,
3386,,,,,,,,,,,,
3387,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 15:12:38+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65477,0.0,8.353366079032739,UNKNOWN,request for payment number 170979,43739720.0
3387,,,,,,,,,,,,
3387,,,,,,,,,,,,
3387,Request Payment,2018-06-04 09:55:14+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,8.353366079032739,UNKNOWN,request for payment number 170979,44152676.0
3387,,,,,,,,,,,,
3388,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 15:28:50+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65465,0.0,27.78786077910424,UNKNOWN,UNKNOWN,43740692.0
3388,,,,,,,,,,,,
3388,,,,,,,,,,,,
3388,Request For Payment REJECTED by SUPERVISOR,2018-06-07 05:15:22+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65465,0.0,27.78786077910424,UNKNOWN,UNKNOWN,44395084.0
3388,,,,,,,,,,,,
3389,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 16:02:30+00:00,STAFF MEMBER,EMPLOYEE,project 147620,task 44066,organizational unit 65461,0.0,595.9806875304668,activity 505,request for payment number 165680,43742712.0
3389,,,,,,,,,,,,
3389,,,,,,,,,,,,
3389,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-31 10:52:49+00:00,STAFF MEMBER,SUPERVISOR,project 147620,task 44066,organizational unit 65461,0.0,595.9806875304668,activity 505,request for payment number 165680,43810531.0
3389,,,,,,,,,,,,
3389,,,,,,,,,,,,
3390,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 16:08:58+00:00,STAFF MEMBER,EMPLOYEE,project 170985,UNKNOWN,organizational unit 65469,0.0,343.28968220359053,UNKNOWN,request for payment number 170984,43743100.0
3390,,,,,,,,,,,,
3390,,,,,,,,,,,,
3390,Request Payment,2018-06-05 10:00:22+00:00,SYSTEM,UNDEFINED,project 170985,UNKNOWN,organizational unit 65469,0.0,343.28968220359053,UNKNOWN,request for payment number 170984,44239384.0
3390,,,,,,,,,,,,
3391,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 16:28:33+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65468,0.0,172.9324395523426,UNKNOWN,request for payment number 170990,43744275.0
3391,,,,,,,,,,,,
3391,,,,,,,,,,,,
3391,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-01 15:49:48+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65468,0.0,172.9324395523426,UNKNOWN,request for payment number 170990,43914750.0
3391,,,,,,,,,,,,
3391,,,,,,,,,,,,
3392,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 16:30:04+00:00,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65468,0.0,249.63634419249456,UNKNOWN,request for payment number 170996,43744366.0
3392,,,,,,,,,,,,
3392,,,,,,,,,,,,
3392,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-01 15:49:15+00:00,STAFF MEMBER,SUPERVISOR,project 147582,UNKNOWN,organizational unit 65468,0.0,249.63634419249456,UNKNOWN,request for payment number 170996,43914717.0
3392,,,,,,,,,,,,
3392,,,,,,,,,,,,
3393,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 23:30:39+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65458,0.0,354.02832856740963,UNKNOWN,request for payment number 161355,43769601.0
3393,,,,,,,,,,,,
3393,,,,,,,,,,,,
3393,Request Payment,2018-06-04 13:28:47+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65458,0.0,354.02832856740963,UNKNOWN,request for payment number 161355,44165489.0
3393,,,,,,,,,,,,
3394,Request For Payment SUBMITTED by EMPLOYEE,2018-05-30 23:55:01+00:00,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65456,0.0,127.32619317516212,UNKNOWN,request for payment number 161360,43771063.0
3394,,,,,,,,,,,,
3394,,,,,,,,,,,,
3394,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-31 14:22:46+00:00,STAFF MEMBER,SUPERVISOR,project 151278,UNKNOWN,organizational unit 65456,0.0,127.32619317516212,UNKNOWN,request for payment number 161360,43823128.0
3394,,,,,,,,,,,,
3394,,,,,,,,,,,,
3395,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 08:24:03+00:00,STAFF MEMBER,EMPLOYEE,project 152803,UNKNOWN,organizational unit 65463,0.0,20.58325036369186,UNKNOWN,request for payment number 171002,43801605.0
3395,,,,,,,,,,,,
3395,,,,,,,,,,,,
3395,Request Payment,2018-06-01 14:20:09+00:00,SYSTEM,UNDEFINED,project 152803,UNKNOWN,organizational unit 65463,0.0,20.58325036369186,UNKNOWN,request for payment number 171002,43909371.0
3395,,,,,,,,,,,,
3396,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 09:07:26+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 22665,organizational unit 65454,0.0,35.6879434100361,activity 505,request for payment number 167965,43804208.0
3396,,,,,,,,,,,,
3396,,,,,,,,,,,,
3396,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-05 17:51:27+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 22665,organizational unit 65454,0.0,35.6879434100361,activity 505,request for payment number 167965,44267649.0
3396,,,,,,,,,,,,
3396,,,,,,,,,,,,
3397,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 09:31:06+00:00,STAFF MEMBER,EMPLOYEE,project 147546,task 13797,organizational unit 65457,0.0,39.75359572341304,activity 505,request for payment number 167971,43805628.0
3397,,,,,,,,,,,,
3397,,,,,,,,,,,,
3397,Request For Payment REJECTED by SUPERVISOR,2018-06-11 14:53:04+00:00,STAFF MEMBER,SUPERVISOR,project 147546,task 13797,organizational unit 65457,0.0,39.75359572341304,activity 505,request for payment number 167971,44775346.0
3397,,,,,,,,,,,,
3397,,,,,,,,,,,,
3397,Request For Payment REJECTED by ADMINISTRATION,2018-07-18 15:37:21+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,task 13797,organizational unit 65457,0.0,39.75359572341304,activity 505,request for payment number 167971,47974803.0
3397,,,,,,,,,,,,
3397,,,,,,,,,,,,
3397,Request For Payment APPROVED by ADMINISTRATION,2018-08-07 09:00:35+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,task 13797,organizational unit 65457,0.0,39.75359572341304,activity 505,request for payment number 167971,49678997.0
3397,,,,,,,,,,,,
3397,,,,,,,,,,,,
3397,Payment Handled,2018-08-16 17:31:24+00:00,SYSTEM,UNDEFINED,project 147546,task 13797,organizational unit 65457,0.0,39.75359572341304,activity 505,request for payment number 167971,50487246.0
3398,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 10:18:15+00:00,STAFF MEMBER,EMPLOYEE,project 160352,UNKNOWN,organizational unit 65463,0.0,133.867980637472,UNKNOWN,request for payment number 161220,43808457.0
3398,,,,,,,,,,,,
3398,,,,,,,,,,,,
3398,Request Payment,2018-06-01 14:19:48+00:00,SYSTEM,UNDEFINED,project 160352,UNKNOWN,organizational unit 65463,0.0,133.867980637472,UNKNOWN,request for payment number 161220,43909350.0
3398,,,,,,,,,,,,
3399,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 10:28:01+00:00,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65488,0.0,7.173767744385318,UNKNOWN,request for payment number 165064,43809043.0
3399,,,,,,,,,,,,
3399,,,,,,,,,,,,
3399,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-04 09:10:01+00:00,STAFF MEMBER,SUPERVISOR,project 148681,UNKNOWN,organizational unit 65488,0.0,7.173767744385318,UNKNOWN,request for payment number 165064,44149963.0
3399,,,,,,,,,,,,
3399,,,,,,,,,,,,
3400,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 10:40:00+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 12942,organizational unit 65461,0.0,110.15811888817622,activity 505,UNKNOWN,43809762.0
3400,,,,,,,,,,,,
3400,,,,,,,,,,,,
3401,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 13:19:55+00:00,STAFF MEMBER,EMPLOYEE,project 148216,UNKNOWN,organizational unit 65469,0.0,23.14056303493097,UNKNOWN,request for payment number 167988,43819357.0
3401,,,,,,,,,,,,
3401,,,,,,,,,,,,
3401,Request Payment,2018-06-04 11:40:44+00:00,SYSTEM,UNDEFINED,project 148216,UNKNOWN,organizational unit 65469,0.0,23.14056303493097,UNKNOWN,request for payment number 167988,44159006.0
3401,,,,,,,,,,,,
3402,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 14:01:31+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65457,0.0,57.856300080895885,UNKNOWN,request for payment number 162807,43821853.0
3402,,,,,,,,,,,,
3402,,,,,,,,,,,,
3402,Request Payment,2018-06-05 10:32:21+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65457,0.0,57.856300080895885,UNKNOWN,request for payment number 162807,44241303.0
3402,,,,,,,,,,,,
3403,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 14:03:10+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65462,0.0,56.30447662982238,UNKNOWN,request for payment number 162812,43821952.0
3403,,,,,,,,,,,,
3403,,,,,,,,,,,,
3403,Request Payment,2018-06-05 07:05:23+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65462,0.0,56.30447662982238,UNKNOWN,request for payment number 162812,44228885.0
3403,,,,,,,,,,,,
3404,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 14:53:10+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65454,0.0,147.40288561114303,UNKNOWN,request for payment number 165686,43824952.0
3404,,,,,,,,,,,,
3404,,,,,,,,,,,,
3404,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-12 09:26:53+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65454,0.0,147.40288561114303,UNKNOWN,request for payment number 165686,44842175.0
3404,,,,,,,,,,,,
3404,,,,,,,,,,,,
3405,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 15:33:32+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0.0,42.548604788602105,UNKNOWN,request for payment number 161244,43827374.0
3405,,,,,,,,,,,,
3405,,,,,,,,,,,,
3405,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-09-03 11:15:34+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0.0,42.548604788602105,UNKNOWN,request for payment number 161244,52019896.0
3405,,,,,,,,,,,,
3405,,,,,,,,,,,,
3406,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 15:47:26+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65476,0.0,35.06490385489453,UNKNOWN,request for payment number 165692,43828208.0
3406,,,,,,,,,,,,
3406,,,,,,,,,,,,
3406,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-14 11:55:22+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65476,0.0,35.06490385489453,UNKNOWN,request for payment number 165692,45023884.0
3406,,,,,,,,,,,,
3406,,,,,,,,,,,,
3407,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 15:50:54+00:00,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65465,0.0,430.034309376708,UNKNOWN,request for payment number 165698,43828416.0
3407,,,,,,,,,,,,
3407,,,,,,,,,,,,
3407,Request Payment,2018-06-07 14:57:00+00:00,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65465,0.0,430.034309376708,UNKNOWN,request for payment number 165698,44429982.0
3407,,,,,,,,,,,,
3408,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 16:14:18+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65482,0.0,13.037831234927598,UNKNOWN,request for payment number 170137,43829820.0
3408,,,,,,,,,,,,
3408,,,,,,,,,,,,
3408,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-07 13:10:06+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65482,0.0,13.037831234927598,UNKNOWN,request for payment number 170137,44423568.0
3408,,,,,,,,,,,,
3408,,,,,,,,,,,,
3409,Request For Payment SUBMITTED by EMPLOYEE,2018-05-31 23:09:13+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65482,0.0,20.704752368284225,UNKNOWN,request for payment number 161366,43854715.0
3409,,,,,,,,,,,,
3409,,,,,,,,,,,,
3409,Request Payment,2018-08-17 15:04:01+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,20.704752368284225,UNKNOWN,request for payment number 161366,50564803.0
3409,,,,,,,,,,,,
3410,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 08:45:50+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65458,0.0,93.4423237060116,UNKNOWN,request for payment number 168512,43889312.0
3410,,,,,,,,,,,,
3410,,,,,,,,,,,,
3410,Request Payment,2018-06-01 15:57:35+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65458,0.0,93.4423237060116,UNKNOWN,request for payment number 168512,43915217.0
3410,,,,,,,,,,,,
3411,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 08:59:57+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0.0,29.69189245595844,UNKNOWN,request for payment number 171007,43890159.0
3411,,,,,,,,,,,,
3411,,,,,,,,,,,,
3411,Request Payment,2018-06-05 08:57:33+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,29.69189245595844,UNKNOWN,request for payment number 171007,44235615.0
3411,,,,,,,,,,,,
3412,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 09:05:12+00:00,STAFF MEMBER,EMPLOYEE,project 154071,UNKNOWN,organizational unit 65488,0.0,179.68090865950154,UNKNOWN,request for payment number 171012,43890474.0
3412,,,,,,,,,,,,
3412,,,,,,,,,,,,
3412,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-04 09:09:47+00:00,STAFF MEMBER,SUPERVISOR,project 154071,UNKNOWN,organizational unit 65488,0.0,179.68090865950154,UNKNOWN,request for payment number 171012,44149949.0
3412,,,,,,,,,,,,
3412,,,,,,,,,,,,
3413,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 09:26:16+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 25860,organizational unit 65463,0.0,139.78234155826527,activity 505,UNKNOWN,43891738.0
3413,,,,,,,,,,,,
3413,,,,,,,,,,,,
3413,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 10:38:50+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 25860,organizational unit 65463,0.0,139.78234155826527,activity 505,UNKNOWN,43896092.0
3413,,,,,,,,,,,,
3413,,,,,,,,,,,,
3414,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 09:31:45+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65458,0.0,234.29744709785524,UNKNOWN,request for payment number 162817,43892067.0
3414,,,,,,,,,,,,
3414,,,,,,,,,,,,
3414,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-04 13:26:35+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65458,0.0,234.29744709785524,UNKNOWN,request for payment number 162817,44165357.0
3414,,,,,,,,,,,,
3414,,,,,,,,,,,,
3415,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 09:39:16+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0.0,62.76702533530516,UNKNOWN,request for payment number 162823,43892518.0
3415,,,,,,,,,,,,
3415,,,,,,,,,,,,
3415,Request Payment,2018-06-04 11:40:33+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0.0,62.76702533530516,UNKNOWN,request for payment number 162823,44158995.0
3415,,,,,,,,,,,,
3416,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 09:54:09+00:00,STAFF MEMBER,EMPLOYEE,project 147531,task 155994,organizational unit 65463,0.0,19.15156592735226,activity 505,request for payment number 168517,43893411.0
3416,,,,,,,,,,,,
3416,,,,,,,,,,,,
3416,Request Payment,2018-06-05 07:36:53+00:00,SYSTEM,UNDEFINED,project 147531,task 155994,organizational unit 65463,0.0,19.15156592735226,activity 505,request for payment number 168517,44230775.0
3416,,,,,,,,,,,,
3417,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 09:57:30+00:00,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65487,0.0,444.0297703159755,UNKNOWN,UNKNOWN,43893612.0
3417,,,,,,,,,,,,
3417,,,,,,,,,,,,
3417,Request For Payment REJECTED by EMPLOYEE,2018-06-07 09:00:09+00:00,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65487,0.0,444.0297703159755,UNKNOWN,UNKNOWN,44408571.0
3418,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 10:06:18+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65462,0.0,253.15952501775865,UNKNOWN,request for payment number 168522,43894140.0
3418,,,,,,,,,,,,
3418,,,,,,,,,,,,
3418,Request Payment,2018-06-05 08:54:16+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65462,0.0,253.15952501775865,UNKNOWN,request for payment number 168522,44235418.0
3418,,,,,,,,,,,,
3419,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 10:14:50+00:00,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65460,0.0,26.025295344961485,UNKNOWN,request for payment number 168527,43894652.0
3419,,,,,,,,,,,,
3419,,,,,,,,,,,,
3419,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-06-05 22:34:16+00:00,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65460,0.0,26.025295344961485,UNKNOWN,request for payment number 168527,44284618.0
3419,,,,,,,,,,,,
3419,,,,,,,,,,,,
3420,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 11:06:45+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65469,0.0,50.11100901142973,UNKNOWN,request for payment number 168533,43897767.0
3420,,,,,,,,,,,,
3420,,,,,,,,,,,,
3420,Request Payment,2018-06-13 12:02:51+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65469,0.0,50.11100901142973,UNKNOWN,request for payment number 168533,44937933.0
3420,,,,,,,,,,,,
3421,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 11:36:38+00:00,STAFF MEMBER,EMPLOYEE,project 147701,task 159466,organizational unit 65454,0.0,176.92055871414894,activity 505,request for payment number 171025,43899560.0
3421,,,,,,,,,,,,
3421,,,,,,,,,,,,
3421,Request Payment,2018-06-08 13:13:00+00:00,SYSTEM,UNDEFINED,project 147701,task 159466,organizational unit 65454,0.0,176.92055871414894,activity 505,request for payment number 171025,44510142.0
3421,,,,,,,,,,,,
3422,Request For Payment SUBMITTED by EMPLOYEE,2018-06-01 11:47:15+00:00,STAFF MEMBER,EMPLOYEE,project 147531,task 165075,organizational unit 65462,0.0,159.44812285798588,activity 505,request for payment number 165074,43900197.0
3422,,,,,,,,,,,,
3422,,,,,,,,,,,,
