CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
3081,,,,,,,,,,,,
3081,Request Payment,2018-05-09 14:10:06+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0.0,671.8174976586283,UNKNOWN,request for payment number 166967,41921568.0
3081,,,,,,,,,,,,
3082,,,,,,,,,,,,
3082,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 12:30:59+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65463,0.0,19.93811953525409,UNKNOWN,request for payment number 164711,41742821.0
3082,,,,,,,,,,,,
3082,Request Payment,2018-05-08 08:08:41+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,19.93811953525409,UNKNOWN,request for payment number 164711,41813483.0
3082,,,,,,,,,,,,
3083,,,,,,,,,,,,
3083,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 13:55:23+00:00,STAFF MEMBER,ADMINISTRATION,project 148681,UNKNOWN,organizational unit 65487,0.0,13.352215285167002,UNKNOWN,request for payment number 164716,41747885.0
3083,,,,,,,,,,,,
3083,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-08 14:53:50+00:00,STAFF MEMBER,SUPERVISOR,project 148681,UNKNOWN,organizational unit 65487,0.0,13.352215285167002,UNKNOWN,request for payment number 164716,41837792.0
3083,,,,,,,,,,,,
3083,Payment Handled,2018-05-14 17:31:23+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65487,0.0,13.352215285167002,UNKNOWN,request for payment number 164716,42365645.0
3084,,,,,,,,,,,,
3084,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 13:59:15+00:00,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65487,0.0,10.924539778773,UNKNOWN,request for payment number 167793,41748117.0
3084,,,,,,,,,,,,
3084,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-08 14:54:04+00:00,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65487,0.0,10.924539778773,UNKNOWN,request for payment number 167793,41837806.0
3084,,,,,,,,,,,,
3084,Payment Handled,2018-05-14 17:31:23+00:00,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65487,0.0,10.924539778773,UNKNOWN,request for payment number 167793,42365645.0
3085,,,,,,,,,,,,
3085,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 15:33:52+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 53723,organizational unit 65454,0.0,25.72637296810491,activity 505,request for payment number 164133,41753794.0
3085,,,,,,,,,,,,
3085,Request Payment,2018-05-15 07:57:52+00:00,SYSTEM,UNDEFINED,project 147556,task 53723,organizational unit 65454,0.0,25.72637296810491,activity 505,request for payment number 164133,42417634.0
3085,,,,,,,,,,,,
3086,,,,,,,,,,,,
3086,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 15:44:57+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65468,0.0,160.36925820064124,UNKNOWN,request for payment number 167799,41754459.0
3086,,,,,,,,,,,,
3086,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-15 05:15:15+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0.0,160.36925820064124,UNKNOWN,request for payment number 167799,42407877.0
3086,,,,,,,,,,,,
3086,Payment Handled,2018-05-17 17:31:35+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0.0,160.36925820064124,UNKNOWN,request for payment number 167799,42624857.0
3087,,,,,,,,,,,,
3087,Request For Payment REJECTED by ADMINISTRATION,2018-05-07 15:56:18+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65454,0.0,33.992541809635654,UNKNOWN,request for payment number 168304,41755140.0
3087,,,,,,,,,,,,
3087,Request For Payment SUBMITTED by EMPLOYEE,2018-05-14 13:38:28+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65454,0.0,33.992541809635654,UNKNOWN,request for payment number 168304,42351670.0
3087,,,,,,,,,,,,
3087,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-14 13:40:35+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65454,0.0,33.992541809635654,UNKNOWN,request for payment number 168304,42351797.0
3087,,,,,,,,,,,,
3087,Payment Handled,2018-05-24 17:31:08+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65454,0.0,33.992541809635654,UNKNOWN,request for payment number 168304,43229630.0
3088,,,,,,,,,,,,
3088,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 16:47:50+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0.0,24.3868263509584,UNKNOWN,request for payment number 164722,41758232.0
3088,,,,,,,,,,,,
3088,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-08 18:57:19+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65461,0.0,24.3868263509584,UNKNOWN,request for payment number 164722,41852401.0
3088,,,,,,,,,,,,
3088,Payment Handled,2018-05-14 17:31:23+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,24.3868263509584,UNKNOWN,request for payment number 164722,42365645.0
3089,,,,,,,,,,,,
3089,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 17:06:19+00:00,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65469,0.0,63.8756001228767,UNKNOWN,request for payment number 164728,41759341.0
3089,,,,,,,,,,,,
3089,Request Payment,2018-05-09 08:43:09+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65469,0.0,63.8756001228767,UNKNOWN,request for payment number 164728,41901951.0
3089,,,,,,,,,,,,
3090,,,,,,,,,,,,
3090,Request For Payment APPROVED by ADMINISTRATION,2018-05-07 17:41:54+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0.0,30.7176975563341,UNKNOWN,request for payment number 169379,41761476.0
3090,,,,,,,,,,,,
3090,Request Payment,2018-05-09 12:07:33+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,30.7176975563341,UNKNOWN,request for payment number 169379,41914215.0
3090,,,,,,,,,,,,
3091,,,,,,,,,,,,
3091,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 08:58:53+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 168948,organizational unit 65462,0.0,237.77995844475163,activity 505,request for payment number 169888,41816495.0
3091,,,,,,,,,,,,
3091,Request Payment,2018-05-09 14:54:05+00:00,SYSTEM,UNDEFINED,project 147556,task 168948,organizational unit 65462,0.0,237.77995844475163,activity 505,request for payment number 169888,41924207.0
3091,,,,,,,,,,,,
3092,,,,,,,,,,,,
3092,Request For Payment REJECTED by ADMINISTRATION,2018-05-08 09:27:20+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,task 153156,organizational unit 65465,0.0,98.1227169869844,activity 505,UNKNOWN,41818202.0
3092,,,,,,,,,,,,
3092,Request For Payment SUBMITTED by EMPLOYEE,2018-05-22 11:15:23+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 153156,organizational unit 65465,0.0,98.1227169869844,activity 505,UNKNOWN,43034285.0
3092,,,,,,,,,,,,
3092,Request For Payment REJECTED by EMPLOYEE,2018-05-23 15:40:55+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 153156,organizational unit 65465,0.0,98.1227169869844,activity 505,UNKNOWN,43136617.0
3093,,,,,,,,,,,,
3093,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 10:19:10+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,task 9430,organizational unit 65475,0.0,70.34622837943883,activity 505,request for payment number 164138,41821312.0
3093,,,,,,,,,,,,
3093,Request Payment,2018-05-14 09:31:49+00:00,SYSTEM,UNDEFINED,project 147546,task 9430,organizational unit 65475,0.0,70.34622837943883,activity 505,request for payment number 164138,42336871.0
3093,,,,,,,,,,,,
3094,,,,,,,,,,,,
3094,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 10:18:14+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65463,0.0,60.22348509588711,UNKNOWN,request for payment number 169390,41821256.0
3094,,,,,,,,,,,,
3094,Request Payment,2018-05-08 10:36:04+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,60.22348509588711,UNKNOWN,request for payment number 169390,41822326.0
3094,,,,,,,,,,,,
3095,,,,,,,,,,,,
3095,Request For Payment REJECTED by ADMINISTRATION,2018-05-10 12:56:23+00:00,STAFF MEMBER,ADMINISTRATION,project 151278,task 63389,organizational unit 65454,0.0,207.57963366939188,activity 505,request for payment number 161301,42003545.0
3095,,,,,,,,,,,,
3095,Request For Payment SUBMITTED by EMPLOYEE,2018-05-14 17:55:20+00:00,STAFF MEMBER,EMPLOYEE,project 151278,task 63389,organizational unit 65454,0.0,207.57963366939188,activity 505,request for payment number 161301,42367082.0
3095,,,,,,,,,,,,
3095,Request For Payment APPROVED by BUDGET OWNER,2018-05-15 09:00:05+00:00,STAFF MEMBER,BUDGET OWNER,project 151278,task 63389,organizational unit 65454,0.0,207.57963366939188,activity 505,request for payment number 161301,42421367.0
3095,,,,,,,,,,,,
3095,Request Payment,2018-05-22 08:19:02+00:00,SYSTEM,UNDEFINED,project 151278,task 63389,organizational unit 65454,0.0,207.57963366939188,activity 505,request for payment number 161301,43023704.0
3095,,,,,,,,,,,,
3096,,,,,,,,,,,,
3096,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 11:19:50+00:00,STAFF MEMBER,ADMINISTRATION,project 151278,UNKNOWN,organizational unit 65462,0.0,90.4007366811167,UNKNOWN,request for payment number 167805,41824952.0
3096,,,,,,,,,,,,
3096,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-09 12:52:09+00:00,STAFF MEMBER,SUPERVISOR,project 151278,UNKNOWN,organizational unit 65462,0.0,90.4007366811167,UNKNOWN,request for payment number 167805,41916891.0
3096,,,,,,,,,,,,
3096,Payment Handled,2018-05-14 17:31:23+00:00,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65462,0.0,90.4007366811167,UNKNOWN,request for payment number 167805,42365645.0
3097,,,,,,,,,,,,
3097,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 11:31:19+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65456,0.0,10.204917499392156,UNKNOWN,request for payment number 164733,41825641.0
3097,,,,,,,,,,,,
3097,Request Payment,2018-05-15 09:12:02+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,10.204917499392156,UNKNOWN,request for payment number 164733,42422084.0
3097,,,,,,,,,,,,
3098,,,,,,,,,,,,
3098,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 11:41:50+00:00,STAFF MEMBER,ADMINISTRATION,project 159459,UNKNOWN,organizational unit 65477,0.0,30.758765113053364,UNKNOWN,request for payment number 164738,41826272.0
3098,,,,,,,,,,,,
3098,Request Payment,2018-05-14 09:35:46+00:00,SYSTEM,UNDEFINED,project 159459,UNKNOWN,organizational unit 65477,0.0,30.758765113053364,UNKNOWN,request for payment number 164738,42337108.0
3098,,,,,,,,,,,,
3099,,,,,,,,,,,,
3099,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 11:52:55+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,task 14501,organizational unit 65465,0.0,178.04211172442643,activity 505,request for payment number 169658,41826937.0
3099,,,,,,,,,,,,
3099,Request Payment,2018-05-17 10:36:54+00:00,SYSTEM,UNDEFINED,project 147843,task 14501,organizational unit 65465,0.0,178.04211172442643,activity 505,request for payment number 169658,42599976.0
3099,,,,,,,,,,,,
3100,,,,,,,,,,,,
3100,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 14:06:06+00:00,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65461,0.0,44.56294575123483,UNKNOWN,request for payment number 169900,41834928.0
3100,,,,,,,,,,,,
3100,Request Payment,2018-05-14 10:42:53+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65461,0.0,44.56294575123483,UNKNOWN,request for payment number 169900,42341135.0
3100,,,,,,,,,,,,
3101,,,,,,,,,,,,
3101,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 14:41:13+00:00,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65461,0.0,57.17609103493881,UNKNOWN,request for payment number 164743,41837035.0
3101,,,,,,,,,,,,
3101,Request Payment,2018-05-09 22:43:17+00:00,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65461,0.0,57.17609103493881,UNKNOWN,request for payment number 164743,41952359.0
3101,,,,,,,,,,,,
3102,,,,,,,,,,,,
3102,Request For Payment APPROVED by ADMINISTRATION,2018-05-08 16:31:13+00:00,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65462,0.0,1321.7145245881711,UNKNOWN,request for payment number 168312,41843635.0
3102,,,,,,,,,,,,
3102,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-10 07:30:35+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65462,0.0,1321.7145245881711,UNKNOWN,request for payment number 168312,41983997.0
3102,,,,,,,,,,,,
3102,Payment Handled,2018-05-14 17:31:23+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65462,0.0,1321.7145245881711,UNKNOWN,request for payment number 168312,42365645.0
3103,,,,,,,,,,,,
3103,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 09:11:41+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 157343,organizational unit 65454,0.0,323.30887093037984,UNKNOWN,request for payment number 167811,41903663.0
3103,,,,,,,,,,,,
3103,Request Payment,2018-05-23 09:21:49+00:00,SYSTEM,UNDEFINED,project 147556,task 157343,organizational unit 65454,0.0,323.30887093037984,UNKNOWN,request for payment number 167811,43113871.0
3103,,,,,,,,,,,,
3104,,,,,,,,,,,,
3104,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 09:51:43+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65482,0.0,6.652953222646648,UNKNOWN,request for payment number 168318,41906065.0
3104,,,,,,,,,,,,
3104,Request Payment,2018-05-16 08:23:10+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,6.652953222646648,UNKNOWN,request for payment number 168318,42505552.0
3104,,,,,,,,,,,,
3105,,,,,,,,,,,,
3105,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 10:04:47+00:00,STAFF MEMBER,ADMINISTRATION,project 148681,UNKNOWN,organizational unit 65468,0.0,50.21171361362515,UNKNOWN,request for payment number 164748,41906849.0
3105,,,,,,,,,,,,
3105,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-14 13:29:56+00:00,STAFF MEMBER,SUPERVISOR,project 148681,UNKNOWN,organizational unit 65468,0.0,50.21171361362515,UNKNOWN,request for payment number 164748,42351158.0
3105,,,,,,,,,,,,
3105,Payment Handled,2018-05-17 17:31:35+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65468,0.0,50.21171361362515,UNKNOWN,request for payment number 164748,42624857.0
3106,,,,,,,,,,,,
3106,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 10:22:52+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65463,0.0,30.39930667852857,UNKNOWN,request for payment number 167816,41907934.0
3106,,,,,,,,,,,,
3106,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-16 05:15:15+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0.0,30.39930667852857,UNKNOWN,request for payment number 167816,42494277.0
3106,,,,,,,,,,,,
3106,Payment Handled,2018-05-24 17:31:08+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,30.39930667852857,UNKNOWN,request for payment number 167816,43229630.0
3107,,,,,,,,,,,,
3107,Request For Payment REJECTED by ADMINISTRATION,2018-05-09 11:24:55+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,task 164874,organizational unit 65461,0.0,149.07182352818015,activity 505,UNKNOWN,41911657.0
3107,,,,,,,,,,,,
3108,,,,,,,,,,,,
3108,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 10:39:24+00:00,STAFF MEMBER,ADMINISTRATION,project 154071,UNKNOWN,organizational unit 65469,0.0,385.131347924938,UNKNOWN,request for payment number 164879,41908926.0
3108,,,,,,,,,,,,
3108,Request Payment,2018-05-14 10:00:05+00:00,SYSTEM,UNDEFINED,project 154071,UNKNOWN,organizational unit 65469,0.0,385.131347924938,UNKNOWN,request for payment number 164879,42338567.0
3108,,,,,,,,,,,,
3109,,,,,,,,,,,,
3109,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 11:07:48+00:00,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65454,0.0,240.61161541681872,UNKNOWN,request for payment number 169905,41910630.0
3109,,,,,,,,,,,,
3109,Request Payment,2018-05-23 09:21:48+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65454,0.0,240.61161541681872,UNKNOWN,request for payment number 169905,43113870.0
3109,,,,,,,,,,,,
3110,,,,,,,,,,,,
3110,Request For Payment REJECTED by ADMINISTRATION,2018-05-09 11:11:08+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65461,0.0,66.57876769367547,UNKNOWN,request for payment number 169910,41910830.0
3110,,,,,,,,,,,,
3110,Request For Payment SUBMITTED by EMPLOYEE,2018-05-14 16:11:00+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65461,0.0,66.57876769367547,UNKNOWN,request for payment number 169910,42360822.0
3110,,,,,,,,,,,,
3110,Request For Payment REJECTED by EMPLOYEE,2018-05-15 11:44:43+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65461,0.0,66.57876769367547,UNKNOWN,request for payment number 169910,42431245.0
3110,,,,,,,,,,,,
3110,Request For Payment APPROVED by ADMINISTRATION,2018-05-15 13:24:34+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65461,0.0,66.57876769367547,UNKNOWN,request for payment number 169910,42437236.0
3110,,,,,,,,,,,,
3110,Request Payment,2018-05-22 11:15:22+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65461,0.0,66.57876769367547,UNKNOWN,request for payment number 169910,43034284.0
3110,,,,,,,,,,,,
3111,,,,,,,,,,,,
3111,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 11:20:04+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65454,0.0,290.5072748340715,UNKNOWN,request for payment number 169663,41911366.0
3111,,,,,,,,,,,,
3111,Request Payment,2018-05-15 07:54:20+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65454,0.0,290.5072748340715,UNKNOWN,request for payment number 169663,42417422.0
3111,,,,,,,,,,,,
3112,,,,,,,,,,,,
3112,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 11:20:47+00:00,STAFF MEMBER,ADMINISTRATION,project 151278,task 17479,organizational unit 65461,0.0,195.08390042896235,activity 505,request for payment number 169673,41911409.0
3112,,,,,,,,,,,,
3112,Request Payment,2018-05-14 11:47:07+00:00,SYSTEM,UNDEFINED,project 151278,task 17479,organizational unit 65461,0.0,195.08390042896235,activity 505,request for payment number 169673,42344989.0
3112,,,,,,,,,,,,
3113,,,,,,,,,,,,
3113,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 11:23:01+00:00,STAFF MEMBER,ADMINISTRATION,project 147582,task 154309,organizational unit 65454,0.0,241.1210381122793,activity 505,request for payment number 169668,41911543.0
3113,,,,,,,,,,,,
3113,Request Payment,2018-05-15 07:54:03+00:00,SYSTEM,UNDEFINED,project 147582,task 154309,organizational unit 65454,0.0,241.1210381122793,activity 505,request for payment number 169668,42417405.0
3113,,,,,,,,,,,,
3114,,,,,,,,,,,,
3114,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 12:17:04+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65463,0.0,59.69142605470639,UNKNOWN,request for payment number 167827,41914786.0
3114,,,,,,,,,,,,
3114,Request Payment,2018-05-09 21:25:09+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,59.69142605470639,UNKNOWN,request for payment number 167827,41947671.0
3114,,,,,,,,,,,,
3115,,,,,,,,,,,,
3115,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 12:45:55+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65468,0.0,90.30192476855731,UNKNOWN,request for payment number 169437,41916517.0
3115,,,,,,,,,,,,
3115,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-09 14:14:07+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65468,0.0,90.30192476855731,UNKNOWN,request for payment number 169437,41921809.0
3115,,,,,,,,,,,,
3115,Payment Handled,2018-05-14 17:31:23+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0.0,90.30192476855731,UNKNOWN,request for payment number 169437,42365645.0
3116,,,,,,,,,,,,
3116,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 13:04:13+00:00,STAFF MEMBER,ADMINISTRATION,project 160352,UNKNOWN,organizational unit 65462,0.0,28.817927101866434,UNKNOWN,request for payment number 169678,41917615.0
3116,,,,,,,,,,,,
3116,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-15 17:10:16+00:00,STAFF MEMBER,SUPERVISOR,project 160352,UNKNOWN,organizational unit 65462,0.0,28.817927101866434,UNKNOWN,request for payment number 169678,42450778.0
3116,,,,,,,,,,,,
3116,Payment Handled,2018-05-24 17:31:08+00:00,SYSTEM,UNDEFINED,project 160352,UNKNOWN,organizational unit 65462,0.0,28.817927101866434,UNKNOWN,request for payment number 169678,43229630.0
3117,,,,,,,,,,,,
3117,Request For Payment REJECTED by ADMINISTRATION,2018-05-09 14:28:57+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65455,0.0,27.559376382766217,UNKNOWN,request for payment number 169921,41922699.0
3117,,,,,,,,,,,,
3117,Request For Payment SUBMITTED by EMPLOYEE,2018-05-13 13:43:08+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65455,0.0,27.559376382766217,UNKNOWN,request for payment number 169921,42265550.0
3117,,,,,,,,,,,,
3117,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-16 10:48:32+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65455,0.0,27.559376382766217,UNKNOWN,request for payment number 169921,42514274.0
3117,,,,,,,,,,,,
3117,Payment Handled,2018-05-24 17:31:08+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65455,0.0,27.559376382766217,UNKNOWN,request for payment number 169921,43229630.0
3118,,,,,,,,,,,,
3118,Request For Payment REJECTED by ADMINISTRATION,2018-05-09 14:31:52+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0.0,32.29296409768457,UNKNOWN,request for payment number 164143,41922874.0
3118,,,,,,,,,,,,
3118,Request For Payment SUBMITTED by EMPLOYEE,2018-05-15 11:50:37+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0.0,32.29296409768457,UNKNOWN,request for payment number 164143,42431599.0
3118,,,,,,,,,,,,
3118,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-15 11:56:18+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65461,0.0,32.29296409768457,UNKNOWN,request for payment number 164143,42431940.0
3118,,,,,,,,,,,,
3118,Payment Handled,2018-05-17 17:31:35+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,32.29296409768457,UNKNOWN,request for payment number 164143,42624857.0
3119,,,,,,,,,,,,
3119,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 14:41:24+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65465,0.0,148.57717230808464,UNKNOWN,request for payment number 164151,41923446.0
3119,,,,,,,,,,,,
3119,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-05-15 17:12:41+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65465,0.0,148.57717230808464,UNKNOWN,request for payment number 164151,42450923.0
3119,,,,,,,,,,,,
3119,Payment Handled,2018-06-18 17:31:20+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65465,0.0,148.57717230808464,UNKNOWN,request for payment number 164151,45389642.0
3120,,,,,,,,,,,,
3120,Request For Payment REJECTED by ADMINISTRATION,2018-05-09 14:54:00+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65465,0.0,482.8758100012751,UNKNOWN,UNKNOWN,41924202.0
3120,,,,,,,,,,,,
3121,,,,,,,,,,,,
3121,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 15:20:30+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65477,0.0,36.56867129405482,UNKNOWN,request for payment number 164884,41925792.0
3121,,,,,,,,,,,,
3121,Request Payment,2018-05-15 09:14:49+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,36.56867129405482,UNKNOWN,request for payment number 164884,42422251.0
3121,,,,,,,,,,,,
3122,,,,,,,,,,,,
3122,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 15:45:21+00:00,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65468,0.0,142.8898300098376,UNKNOWN,request for payment number 164889,41927283.0
3122,,,,,,,,,,,,
3122,Request Payment,2018-05-14 08:22:59+00:00,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65468,0.0,142.8898300098376,UNKNOWN,request for payment number 164889,42332741.0
3122,,,,,,,,,,,,
3123,,,,,,,,,,,,
3123,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 15:50:05+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65482,0.0,59.56868621170114,UNKNOWN,request for payment number 169929,41927567.0
3123,,,,,,,,,,,,
3123,Request Payment,2018-05-16 08:23:04+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,59.56868621170114,UNKNOWN,request for payment number 169929,42505546.0
3123,,,,,,,,,,,,
3124,,,,,,,,,,,,
3124,Request For Payment APPROVED by ADMINISTRATION,2018-05-09 16:59:58+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65461,0.0,95.35052282226474,UNKNOWN,request for payment number 164157,41931760.0
3124,,,,,,,,,,,,
