CaseID,Activity,Resource,CompleteTimestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country,CumTimeInterval
381,,,,,,,,,,,,,
381,Accepted-Assigned,Value 46,2011-06-24 06:06:02,Accepted,Low,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,171872180.0
381,,,,,,,,,,,,,
381,Accepted-Assigned,Value 205,2011-06-25 04:11:55,Accepted,Low,Assigned,Org line A2,A2_2,us,G21 2nd,PROD96,USA,171951733.0
381,,,,,,,,,,,,,
381,Queued-Awaiting Assignment,Value 135,2011-07-01 05:35:02,Queued,Low,Awaiting Assignment,Org line A2,A2_2,us,S2 2nd,PROD96,Brazil,172475120.0
381,,,,,,,,,,,,,
381,Accepted-In Progress,Value 78,2011-07-01 08:54:29,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,172487087.0
381,,,,,,,,,,,,,
381,Accepted-In Progress,Value 43,2012-01-30 20:40:26,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,190932644.0
381,,,,,,,,,,,,,
382,,,,,,,,,,,,,
382,Completed-Closed,Value 163,2012-01-12 19:45:51,Completed,High,Closed,Org line A2,A2_5,fr,V5 3rd,PROD230,France,189374169.0
383,,,,,,,,,,,,,
383,Queued-Awaiting Assignment,Value 206,2011-07-02 00:05:33,Queued,Major,Awaiting Assignment,Org line C,E_6,se,S20 2nd,PROD374,Sweden,172541751.0
383,,,,,,,,,,,,,
383,Queued-Awaiting Assignment,Value 108,2011-09-05 17:14:45,Queued,Major,Awaiting Assignment,Org line G4,,se,S33 2nd,PROD374,Sweden,178219503.0
383,,,,,,,,,,,,,
383,Accepted-In Progress,Value 76,2012-01-09 22:45:16,Accepted,Major,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden,189125734.0
383,,,,,,,,,,,,,
384,,,,,,,,,,,,,
384,Accepted-In Progress,Value 207,2011-08-25 23:31:54,Accepted,High,In Progress,Org line C,C_1,se,G100 3rd,PROD24,Sweden,177291732.0
384,,,,,,,,,,,,,
385,,,,,,,,,,,,,
385,Queued-Awaiting Assignment,Value 57,2011-06-29 21:04:39,Queued,Low,Awaiting Assignment,Org line A2,A2_2,se,G39 3rd,PROD215,Sweden,172358097.0
385,,,,,,,,,,,,,
385,Accepted-Wait,Value 57,2012-04-05 00:27:27,Accepted,Low,Wait,Org line A2,A2_2,se,G39 3rd,PROD215,Sweden,196562265.0
385,,,,,,,,,,,,,
386,,,,,,,,,,,,,
386,Completed-Closed,Value 163,2012-01-12 19:46:25,Completed,High,Closed,Org line A2,A2_5,fr,V5 3rd,PROD230,France,189374203.0
387,,,,,,,,,,,,,
387,Queued-Awaiting Assignment,Value 118,2011-06-30 21:49:37,Queued,High,Awaiting Assignment,Org line C,C_3,se,G62 3rd,PROD348,France,172447195.0
387,,,,,,,,,,,,,
387,Completed-Closed,Value 44,2012-05-25 21:46:50,Completed,High,Closed,Org line C,C_3,se,G292 3rd,PROD348,Sweden,200959028.0
388,,,,,,,,,,,,,
388,Accepted-Assigned,Value 208,2011-08-11 20:58:58,Accepted,Major,Assigned,Org line C,E_1,be,G55 2nd,PROD816,Sweden,176072956.0
388,,,,,,,,,,,,,
388,Accepted-Assigned,Value 210,2011-08-16 18:33:56,Accepted,Major,Assigned,Org line C,E_1,be,G55 2nd,PROD816,Sweden,176496254.0
388,,,,,,,,,,,,,
388,Accepted-In Progress,Value 77,2012-01-17 23:39:10,Accepted,Major,In Progress,Org line C,E_1,be,G55 2nd,PROD816,Belgium,189820168.0
388,,,,,,,,,,,,,
389,,,,,,,,,,,,,
389,Completed-Closed,Value 166,2012-03-15 21:13:56,Completed,High,Closed,Org line C,E_1,se,G294 2nd,PROD835,Sweden,194822654.0
390,,,,,,,,,,,,,
390,Queued-Awaiting Assignment,Value 108,2011-11-21 23:30:28,Queued,Low,Awaiting Assignment,Org line G4,,se,S33 2nd,PROD448,Sweden,184894846.0
390,,,,,,,,,,,,,
390,Accepted-Assigned,Value 31,2012-02-01 20:32:51,Accepted,Low,Assigned,Org line G4,,se,S33 2nd,PROD448,Sweden,191104989.0
390,,,,,,,,,,,,,
390,Completed-Closed,Value 31,2012-02-16 20:00:18,Completed,Low,Closed,Org line G4,,se,S33 2nd,PROD448,Sweden,192399036.0
391,,,,,,,,,,,,,
391,Accepted-Wait,Value 76,2012-01-20 00:56:50,Accepted,Medium,Wait,Org line G4,,se,S33 2nd,PROD304,Sweden,189997628.0
391,,,,,,,,,,,,,
391,Completed-Closed,Value 76,2012-01-31 01:58:49,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD304,Sweden,190951747.0
392,,,,,,,,,,,,,
392,Queued-Awaiting Assignment,Value 156,2011-07-02 07:18:22,Queued,High,Awaiting Assignment,Org line C,E_8,br,G181 2nd,PROD473,INDIA,172567720.0
392,,,,,,,,,,,,,
392,Accepted-In Progress,Value 212,2012-01-26 03:46:19,Accepted,High,In Progress,Org line B,E_6,br,S4 2nd,PROD473,Brazil,190526197.0
392,,,,,,,,,,,,,
393,,,,,,,,,,,,,
393,Completed-Closed,Value 104,2012-05-15 22:57:12,Completed,High,Closed,Org line C,E_8,in,G186 2nd,PROD473,Sweden,200099250.0
394,,,,,,,,,,,,,
394,Accepted-Assigned,Value 139,2012-02-16 01:33:28,Accepted,Medium,Assigned,Org line G4,,se,S33 2nd,PROD374,Sweden,192332626.0
394,,,,,,,,,,,,,
395,,,,,,,,,,,,,
395,Queued-Awaiting Assignment,Value 46,2011-07-07 20:50:07,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,173048425.0
395,,,,,,,,,,,,,
395,Accepted-Assigned,Value 46,2011-07-08 10:09:59,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,173096417.0
395,,,,,,,,,,,,,
395,Completed-Closed,Value 43,2012-02-07 01:01:52,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191553130.0
396,,,,,,,,,,,,,
396,Accepted-Wait,Value 213,2011-07-07 21:19:04,Accepted,Medium,Wait,Org line A2,A2_1,pl,W16 3rd,PROD509,POLAND,173050162.0
396,,,,,,,,,,,,,
396,Completed-Closed,Value 213,2012-01-04 20:32:34,Completed,Medium,Closed,Org line A2,A2_1,pl,W16 3rd,PROD509,POLAND,188685772.0
397,,,,,,,,,,,,,
397,Accepted-Wait,Value 143,2011-11-02 01:28:16,Accepted,Medium,Wait,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,183173914.0
397,,,,,,,,,,,,,
398,,,,,,,,,,,,,
398,Queued-Awaiting Assignment,Value 156,2011-07-11 18:07:58,Queued,Medium,Awaiting Assignment,Org line C,E_8,br,G181 2nd,PROD476,INDIA,173384296.0
398,,,,,,,,,,,,,
398,Accepted-Assigned,Value 23,2011-07-11 18:10:18,Accepted,Medium,Assigned,Org line C,E_8,br,G181 2nd,PROD476,Brazil,173384436.0
398,,,,,,,,,,,,,
398,Completed-Closed,Value 212,2012-01-26 03:43:14,Completed,Medium,Closed,Org line B,E_6,br,S4 2nd,PROD476,Brazil,190526012.0
399,,,,,,,,,,,,,
399,Accepted-Wait,Value 143,2011-10-20 19:18:10,Accepted,Medium,Wait,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,182114908.0
399,,,,,,,,,,,,,
400,,,,,,,,,,,,,
400,Accepted-Wait,Value 143,2011-07-11 23:55:20,Accepted,High,Wait,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,173405138.0
400,,,,,,,,,,,,,
400,Completed-Closed,Value 143,2012-05-05 00:05:22,Completed,High,Closed,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,199152940.0
401,,,,,,,,,,,,,
401,Accepted-Wait,Value 120,2011-07-11 23:40:21,Accepted,Low,Wait,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,173404239.0
401,,,,,,,,,,,,,
401,Accepted-Assigned,Value 120,2011-07-12 17:31:19,Accepted,Low,Assigned,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,173468497.0
401,,,,,,,,,,,,,
401,Completed-Closed,Value 120,2012-02-03 21:21:29,Completed,Low,Closed,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,191280707.0
402,,,,,,,,,,,,,
402,Accepted-Wait,Value 120,2011-07-11 23:44:18,Accepted,Low,Wait,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,173404476.0
402,,,,,,,,,,,,,
402,Accepted-Wait,Value 120,2012-02-02 00:21:50,Accepted,Low,Wait,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,191118728.0
402,,,,,,,,,,,,,
403,,,,,,,,,,,,,
403,Accepted-Wait,Value 120,2011-07-11 23:46:10,Accepted,Low,Wait,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,173404588.0
403,,,,,,,,,,,,,
403,Accepted-Wait,Value 120,2012-02-02 00:22:08,Accepted,Low,Wait,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,191118746.0
403,,,,,,,,,,,,,
404,,,,,,,,,,,,,
404,Queued-Awaiting Assignment,Value 104,2011-07-12 09:33:51,Queued,Low,Awaiting Assignment,Org line C,E_8,in,G186 2nd,PROD476,Sweden,173439849.0
404,,,,,,,,,,,,,
404,Accepted-In Progress,Value 199,2011-08-03 19:24:12,Accepted,Low,In Progress,Org line C,E_8,in,G186 2nd,PROD476,INDIA,175376070.0
404,,,,,,,,,,,,,
404,Accepted-In Progress,Value 199,2011-09-27 17:06:11,Accepted,Low,In Progress,Org line C,E_8,in,G186 2nd,PROD476,INDIA,180119789.0
404,,,,,,,,,,,,,
404,Accepted-Wait,Value 186,2011-10-18 21:45:54,Accepted,Low,Wait,Org line C,E_8,in,G186 2nd,PROD476,INDIA,181950972.0
404,,,,,,,,,,,,,
404,Accepted-Wait,Value 215,2011-10-21 01:21:20,Accepted,Low,Wait,Org line C,E_8,in,G186 2nd,PROD476,Sweden,182136698.0
404,,,,,,,,,,,,,
405,,,,,,,,,,,,,
405,Queued-Awaiting Assignment,Value 46,2011-07-12 17:43:56,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,173469254.0
405,,,,,,,,,,,,,
405,Accepted-Assigned,Value 46,2011-07-12 18:47:21,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,173473059.0
405,,,,,,,,,,,,,
405,Completed-Closed,Value 43,2012-01-31 16:47:20,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191005058.0
406,,,,,,,,,,,,,
406,Queued-Awaiting Assignment,Value 46,2011-07-13 04:59:15,Queued,Low,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,173509773.0
406,,,,,,,,,,,,,
406,Accepted-Assigned,Value 46,2011-07-13 11:00:29,Accepted,Low,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,173531447.0
406,,,,,,,,,,,,,
406,Completed-Closed,Value 43,2012-01-18 18:43:34,Completed,Low,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,189888832.0
407,,,,,,,,,,,,,
407,Queued-Awaiting Assignment,Value 216,2011-07-13 05:31:58,Queued,Major,Awaiting Assignment,Org line A2,A2_1,se,M19 2nd,PROD700,Sweden,173511736.0
407,,,,,,,,,,,,,
407,Accepted-In Progress,Value 216,2012-02-01 21:00:03,Accepted,Major,In Progress,Org line A2,A2_1,se,M19 2nd,PROD700,Sweden,191106621.0
407,,,,,,,,,,,,,
408,,,,,,,,,,,,,
408,Queued-Awaiting Assignment,Value 46,2011-07-13 16:59:45,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,173553003.0
408,,,,,,,,,,,,,
408,Accepted-Assigned,Value 46,2011-07-13 17:10:13,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,173553631.0
408,,,,,,,,,,,,,
408,Completed-Closed,Value 43,2012-01-30 21:11:17,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,190934495.0
409,,,,,,,,,,,,,
409,Accepted-Assigned,Value 217,2011-07-13 18:39:36,Accepted,High,Assigned,Org line C,E_5,in,G92,PROD793,INDIA,173558994.0
409,,,,,,,,,,,,,
409,Completed-Closed,Value 217,2012-02-29 20:13:57,Completed,High,Closed,Org line C,E_5,in,G92,PROD793,INDIA,193523055.0
410,,,,,,,,,,,,,
410,Queued-Awaiting Assignment,Value 46,2011-07-15 15:53:23,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,173721821.0
410,,,,,,,,,,,,,
410,Accepted-Assigned,Value 46,2011-07-15 15:55:41,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,173721959.0
410,,,,,,,,,,,,,
410,Completed-Closed,Value 43,2012-02-07 06:11:17,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191571695.0
411,,,,,,,,,,,,,
411,Queued-Awaiting Assignment,Value 46,2011-07-15 16:12:43,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,173722981.0
411,,,,,,,,,,,,,
411,Accepted-Assigned,Value 46,2011-07-15 16:14:54,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,173723112.0
411,,,,,,,,,,,,,
411,Completed-Closed,Value 43,2012-02-07 05:34:12,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191569470.0
412,,,,,,,,,,,,,
412,Queued-Awaiting Assignment,Value 46,2011-07-15 21:15:01,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,173741119.0
412,,,,,,,,,,,,,
412,Accepted-Assigned,Value 46,2011-07-18 19:20:47,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,173993465.0
412,,,,,,,,,,,,,
412,Completed-Closed,Value 43,2012-02-07 04:57:55,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191567293.0
413,,,,,,,,,,,,,
413,Queued-Awaiting Assignment,Value 46,2011-07-15 23:37:51,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,173749689.0
413,,,,,,,,,,,,,
413,Accepted-Assigned,Value 46,2011-07-18 22:50:26,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,174006044.0
413,,,,,,,,,,,,,
413,Completed-Closed,Value 43,2012-02-07 01:05:44,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191553362.0
414,,,,,,,,,,,,,
414,Accepted-In Progress,Value 29,2011-07-18 22:48:49,Accepted,High,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,174005947.0
414,,,,,,,,,,,,,
414,Accepted-In Progress,Value 29,2011-09-09 20:17:31,Accepted,High,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,178576069.0
414,,,,,,,,,,,,,
414,Accepted-Wait,Value 143,2011-09-28 23:05:03,Accepted,High,Wait,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,180227721.0
414,,,,,,,,,,,,,
415,,,,,,,,,,,,,
415,Accepted-In Progress,Value 218,2011-07-20 23:30:16,Accepted,Medium,In Progress,Org line C,E_5,us,G77,PROD398,INDIA,174181234.0
415,,,,,,,,,,,,,
415,Accepted-In Progress,Value 13,2011-08-26 20:17:25,Accepted,Medium,In Progress,Org line C,C_1,us,G14 3rd,PROD398,Sweden,177366463.0
415,,,,,,,,,,,,,
415,Accepted-Assigned,Value 220,2011-09-28 00:48:28,Accepted,Medium,Assigned,Org line C,C_1,us,G14 3rd,PROD398,Belgium,180147526.0
415,,,,,,,,,,,,,
415,Accepted-In Progress,Value 220,2012-03-13 22:49:10,Accepted,Medium,In Progress,Org line C,C_1,us,G14 3rd,PROD398,Belgium,194655568.0
415,,,,,,,,,,,,,
416,,,,,,,,,,,,,
416,Queued-Awaiting Assignment,Value 148,2011-07-22 17:03:11,Queued,Medium,Awaiting Assignment,Org line C,E_6,fr,W12 2nd,PROD802,France,174330809.0
416,,,,,,,,,,,,,
416,Accepted-In Progress,Value 221,2012-04-11 19:56:37,Accepted,Medium,In Progress,Org line A2,A2_5,fr,V4 3rd,PROD802,France,197150815.0
416,,,,,,,,,,,,,
417,,,,,,,,,,,,,
417,Accepted-In Progress,Value 62,2011-10-06 05:40:23,Accepted,Low,In Progress,Org line A2,A2_4,us,L23 3rd,PROD546,USA,180856241.0
417,,,,,,,,,,,,,
417,Accepted-Assigned,Value 161,2011-10-06 05:46:38,Accepted,Low,Assigned,Org line A2,A2_4,us,L23 3rd,PROD546,Sweden,180856616.0
417,,,,,,,,,,,,,
417,Accepted-In Progress,Value 62,2012-02-21 22:43:18,Accepted,Low,In Progress,Org line A2,A2_4,us,G113 2nd,PROD546,USA,192840816.0
417,,,,,,,,,,,,,
417,Accepted-Assigned,Value 222,2012-02-21 22:47:32,Accepted,Low,Assigned,Org line A2,A2_4,us,L23 3rd,PROD546,Sweden,192841070.0
417,,,,,,,,,,,,,
417,Completed-Closed,Value 62,2012-02-23 00:08:59,Completed,Low,Closed,Org line A2,A2_4,us,G113 2nd,PROD546,USA,192932357.0
418,,,,,,,,,,,,,
418,Queued-Awaiting Assignment,Value 63,2011-08-24 22:23:58,Queued,Medium,Awaiting Assignment,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden,177201256.0
418,,,,,,,,,,,,,
418,Accepted-Assigned,Value 63,2011-08-30 21:38:16,Accepted,Medium,Assigned,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden,177716914.0
418,,,,,,,,,,,,,
418,Accepted-Wait,Value 38,2011-12-27 18:49:03,Accepted,Medium,Wait,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden,187988361.0
418,,,,,,,,,,,,,
418,Completed-Closed,Value 38,2012-01-12 18:22:59,Completed,Medium,Closed,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden,189369197.0
419,,,,,,,,,,,,,
419,Accepted-Assigned,Value 29,2011-07-25 23:39:06,Accepted,Medium,Assigned,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,174613764.0
419,,,,,,,,,,,,,
419,Accepted-In Progress,Value 143,2012-05-05 00:00:49,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,199152667.0
419,,,,,,,,,,,,,
420,,,,,,,,,,,,,
420,Accepted-Assigned,Value 208,2011-08-11 20:59:08,Accepted,High,Assigned,Org line C,E_1,be,G55 2nd,PROD821,Sweden,176072966.0
420,,,,,,,,,,,,,
420,Accepted-Wait,Value 208,2011-09-02 22:50:00,Accepted,High,Wait,Org line C,E_1,be,G55 2nd,PROD821,Sweden,177980418.0
420,,,,,,,,,,,,,
420,Accepted-In Progress,Value 117,2011-12-15 00:02:37,Accepted,High,In Progress,Org line C,E_1,be,G55 2nd,PROD821,Sweden,186883975.0
420,,,,,,,,,,,,,
421,,,,,,,,,,,,,
421,Accepted-Assigned,Value 223,2011-07-29 00:18:52,Accepted,Medium,Assigned,Org line A2,A2_1,pl,W9 2nd,PROD756,POLAND,174875350.0
421,,,,,,,,,,,,,
421,Accepted-In Progress,Value 172,2011-08-19 06:51:05,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W9 2nd,PROD756,POLAND,176713283.0
421,,,,,,,,,,,,,
421,Accepted-Assigned,Value 173,2011-09-05 17:27:39,Accepted,Medium,Assigned,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND,178220277.0
421,,,,,,,,,,,,,
421,Accepted-Wait,Value 173,2011-09-14 18:42:00,Accepted,Medium,Wait,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND,179002338.0
421,,,,,,,,,,,,,
422,,,,,,,,,,,,,
422,Accepted-Wait,Value 198,2011-08-01 23:13:25,Accepted,High,Wait,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,175217023.0
422,,,,,,,,,,,,,
423,,,,,,,,,,,,,
423,Accepted-Wait,Value 220,2011-10-05 19:18:40,Accepted,High,Wait,Org line C,E_1,us,G13 2nd,PROD398,Belgium,180818938.0
423,,,,,,,,,,,,,
424,,,,,,,,,,,,,
424,Queued-Awaiting Assignment,Value 129,2011-08-02 03:16:28,Queued,High,Awaiting Assignment,Org line G4,,br,S30 2nd,PROD266,Sweden,175231606.0
424,,,,,,,,,,,,,
424,Accepted-In Progress,Value 212,2012-02-09 21:04:00,Accepted,High,In Progress,Org line B,E_6,br,S4 2nd,PROD266,Brazil,191798058.0
424,,,,,,,,,,,,,
425,,,,,,,,,,,,,
425,Accepted-Wait,Value 188,2011-12-21 17:12:45,Accepted,Low,Wait,Org line C,E_4,us,G88 2nd,PROD423,INDIA,187464183.0
425,,,,,,,,,,,,,
426,,,,,,,,,,,,,
426,Queued-Awaiting Assignment,Value 46,2011-08-05 18:49:47,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,175546805.0
426,,,,,,,,,,,,,
426,Accepted-Assigned,Value 46,2011-08-05 20:00:21,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,175551039.0
426,,,,,,,,,,,,,
426,Accepted-Assigned,Value 56,2011-09-23 07:58:15,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,179741313.0
426,,,,,,,,,,,,,
426,Accepted-Wait,Value 56,2011-09-23 16:48:36,Accepted,Medium,Wait,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,179773134.0
426,,,,,,,,,,,,,
426,Accepted-In Progress,Value 43,2012-02-07 01:02:25,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191553163.0
426,,,,,,,,,,,,,
427,,,,,,,,,,,,,
427,Accepted-Assigned,Value 2,2011-08-08 15:12:59,Accepted,Low,Assigned,Org line A2,A2_2,cn,M1 2nd,PROD753,Sweden,175792997.0
427,,,,,,,,,,,,,
427,Accepted-In Progress,Value 3,2012-01-18 15:45:42,Accepted,Low,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD753,China,189878160.0
427,,,,,,,,,,,,,
428,,,,,,,,,,,,,
428,Queued-Awaiting Assignment,Value 206,2011-08-08 21:28:29,Queued,High,Awaiting Assignment,Org line C,E_6,se,S20 2nd,PROD108,Sweden,175815527.0
428,,,,,,,,,,,,,
428,Queued-Awaiting Assignment,Value 62,2011-08-15 17:08:23,Queued,High,Awaiting Assignment,Org line G4,,se,S28 2nd,PROD108,Sweden,176404721.0
428,,,,,,,,,,,,,
428,Accepted-In Progress,Value 93,2012-01-24 19:52:59,Accepted,High,In Progress,Org line G4,,se,S28 2nd,PROD108,Sweden,190411397.0
428,,,,,,,,,,,,,
429,,,,,,,,,,,,,
429,Accepted-Wait,Value 57,2011-08-09 16:40:29,Accepted,Medium,Wait,Org line C,E_1,be,G55 2nd,PROD795,Sweden,175884647.0
429,,,,,,,,,,,,,
429,Accepted-Wait,Value 57,2011-08-30 21:43:01,Accepted,Medium,Wait,Org line C,E_1,be,G55 2nd,PROD795,Sweden,177717199.0
429,,,,,,,,,,,,,
430,,,,,,,,,,,,,
430,Completed-Closed,Value 77,2012-01-04 00:00:22,Completed,Medium,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188611840.0
431,,,,,,,,,,,,,
431,Completed-Closed,Value 77,2012-01-04 00:04:17,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188612075.0
432,,,,,,,,,,,,,
432,Accepted-In Progress,Value 224,2011-08-10 01:22:29,Accepted,Medium,In Progress,Org line B,E_10,se,G230 2nd,PROD253,Brazil,175915967.0
432,,,,,,,,,,,,,
432,Accepted-In Progress,Value 224,2011-08-12 02:23:43,Accepted,Medium,In Progress,Org line B,E_10,se,G230 2nd,PROD253,Brazil,176092441.0
432,,,,,,,,,,,,,
432,Accepted-In Progress,Value 2,2011-10-20 21:52:40,Accepted,Medium,In Progress,Org line C,C_6,se,G250 3rd,PROD253,Sweden,182124178.0
432,,,,,,,,,,,,,
432,Completed-Closed,Value 2,2012-04-24 20:58:43,Completed,Medium,Closed,Org line C,C_6,se,G250 3rd,PROD253,Sweden,198277741.0
433,,,,,,,,,,,,,
433,Completed-Closed,Value 77,2012-01-04 00:04:54,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188612112.0
434,,,,,,,,,,,,,
434,Accepted-Assigned,Value 29,2011-08-10 21:04:12,Accepted,High,Assigned,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,175986870.0
434,,,,,,,,,,,,,
434,Accepted-Wait,Value 143,2011-08-23 18:29:30,Accepted,High,Wait,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,177100788.0
434,,,,,,,,,,,,,
435,,,,,,,,,,,,,
435,Completed-Closed,Value 77,2012-01-04 00:05:05,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188612123.0
436,,,,,,,,,,,,,
436,Completed-Closed,Value 77,2012-01-04 23:39:30,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188696988.0
437,,,,,,,,,,,,,
437,Completed-Closed,Value 77,2012-01-04 23:40:26,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188697044.0
438,,,,,,,,,,,,,
438,Completed-Closed,Value 77,2012-01-04 23:40:46,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188697064.0
439,,,,,,,,,,,,,
439,Queued-Awaiting Assignment,Value 94,2011-08-14 01:00:02,Queued,Low,Awaiting Assignment,Org line F,,se,S1 2nd,PROD153,Sweden,176260220.0
439,,,,,,,,,,,,,
439,Accepted-Wait,Value 123,2012-01-04 20:25:03,Accepted,Low,Wait,Org line F,,se,S1 2nd,PROD153,Sweden,188685321.0
439,,,,,,,,,,,,,
440,,,,,,,,,,,,,
440,Queued-Awaiting Assignment,Value 104,2011-08-16 10:47:40,Queued,Medium,Awaiting Assignment,Org line C,E_8,in,G186 2nd,PROD476,Sweden,176468278.0
440,,,,,,,,,,,,,
440,Accepted-In Progress,Value 186,2011-10-18 21:40:26,Accepted,Medium,In Progress,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181950644.0
440,,,,,,,,,,,,,
440,Accepted-Assigned,Value 214,2011-10-18 21:47:28,Accepted,Medium,Assigned,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181951066.0
440,,,,,,,,,,,,,
440,Completed-Closed,Value 214,2012-01-18 20:09:58,Completed,Medium,Closed,Org line C,E_8,in,G181 2nd,PROD476,Sweden,189894016.0
441,,,,,,,,,,,,,
441,Accepted-Wait,Value 120,2011-08-16 16:27:10,Accepted,Low,Wait,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,176488648.0
441,,,,,,,,,,,,,
441,Accepted-In Progress,Value 195,2012-01-18 20:48:50,Accepted,Low,In Progress,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,189896348.0
441,,,,,,,,,,,,,
442,,,,,,,,,,,,,
442,Accepted-Wait,Value 225,2011-08-16 23:54:00,Accepted,Medium,Wait,Org line C,E_4,us,G88 2nd,PROD219,INDIA,176515458.0
442,,,,,,,,,,,,,
442,Accepted-In Progress,Value 225,2012-01-05 15:41:25,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD219,INDIA,188754703.0
442,,,,,,,,,,,,,
443,,,,,,,,,,,,,
443,Completed-Closed,Value 226,2012-05-04 18:56:48,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden,199134426.0
444,,,,,,,,,,,,,
444,Completed-Closed,Value 227,2011-09-02 00:21:38,Completed,Medium,Closed,Org line A2,A2_1,se,G103 3rd,PROD823,Sweden,177899516.0
