CaseID,Activity,Resource,CompleteTimestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country,CumTimeInterval
432,Queued-Awaiting Assignment,Value 2,2011-08-10 03:46:45,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G250 3rd,PROD253,Sweden,175924623.0
432,Accepted-In Progress,Value 224,2011-08-12 02:23:43,Accepted,Medium,In Progress,Org line B,E_10,se,G230 2nd,PROD253,Brazil,176092441.0
432,Queued-Awaiting Assignment,Value 2,2011-08-12 02:51:34,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G250 3rd,PROD253,Sweden,176094112.0
432,Accepted-In Progress,Value 2,2011-10-20 21:52:40,Accepted,Medium,In Progress,Org line C,C_6,se,G250 3rd,PROD253,Sweden,182124178.0
432,Accepted-Wait,Value 2,2011-10-20 21:54:16,Accepted,Medium,Wait,Org line C,C_6,se,G250 3rd,PROD253,Sweden,182124274.0
432,Completed-Closed,Value 2,2012-04-24 20:58:43,Completed,Medium,Closed,Org line C,C_6,se,G250 3rd,PROD253,Sweden,198277741.0
433,Accepted-In Progress,Value 77,2011-08-10 17:45:40,Accepted,Low,In Progress,Org line G4,,se,M19 2nd,PROD286,Sweden,175974958.0
433,Completed-Closed,Value 77,2012-01-04 00:04:54,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188612112.0
434,Accepted-In Progress,Value 29,2011-08-10 20:47:08,Accepted,High,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,175985846.0
434,Accepted-Assigned,Value 29,2011-08-10 21:04:12,Accepted,High,Assigned,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,175986870.0
434,Accepted-Assigned,Value 143,2011-08-23 18:28:02,Accepted,High,Assigned,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,177100700.0
434,Accepted-Wait,Value 143,2011-08-23 18:29:30,Accepted,High,Wait,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,177100788.0
434,Completed-Closed,Value 143,2012-02-15 20:14:44,Completed,High,Closed,Org line A2,A2_1,gb,G42 3rd,PROD236,United Kingdom,192313502.0
435,Accepted-In Progress,Value 77,2011-08-10 22:43:33,Accepted,Low,In Progress,Org line G4,,se,M19 2nd,PROD286,Sweden,175992831.0
435,Completed-Closed,Value 77,2012-01-04 00:05:05,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188612123.0
436,Accepted-In Progress,Value 77,2011-08-11 16:40:08,Accepted,Low,In Progress,Org line G4,,se,M19 2nd,PROD286,Sweden,176057426.0
436,Completed-Closed,Value 77,2012-01-04 23:39:30,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188696988.0
437,Accepted-In Progress,Value 77,2011-08-11 16:48:34,Accepted,Low,In Progress,Org line G4,,se,M19 2nd,PROD286,Sweden,176057932.0
437,Completed-Closed,Value 77,2012-01-04 23:40:26,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188697044.0
438,Accepted-In Progress,Value 77,2011-08-11 16:59:12,Accepted,Low,In Progress,Org line G4,,se,M19 2nd,PROD286,Sweden,176058570.0
438,Completed-Closed,Value 77,2012-01-04 23:40:46,Completed,Low,Closed,Org line G4,,se,M19 2nd,PROD286,Sweden,188697064.0
439,Accepted-In Progress,Value 94,2011-08-14 00:56:32,Accepted,Low,In Progress,Org line F,,se,S1 2nd,PROD153,Sweden,176260010.0
439,Queued-Awaiting Assignment,Value 94,2011-08-14 01:00:02,Queued,Low,Awaiting Assignment,Org line F,,se,S1 2nd,PROD153,Sweden,176260220.0
439,Accepted-In Progress,Value 123,2011-09-13 17:58:21,Accepted,Low,In Progress,Org line F,,se,S1 2nd,PROD153,Sweden,178913319.0
439,Accepted-Wait,Value 123,2012-01-04 20:25:03,Accepted,Low,Wait,Org line F,,se,S1 2nd,PROD153,Sweden,188685321.0
439,Completed-Closed,Value 123,2012-01-04 20:25:52,Completed,Low,Closed,Org line F,,se,S1 2nd,PROD153,Sweden,188685370.0
440,Accepted-In Progress,Value 104,2011-08-16 10:45:42,Accepted,Medium,In Progress,Org line C,E_8,in,G186 2nd,PROD476,Sweden,176468160.0
440,Queued-Awaiting Assignment,Value 104,2011-08-16 10:47:40,Queued,Medium,Awaiting Assignment,Org line C,E_8,in,G186 2nd,PROD476,Sweden,176468278.0
440,Queued-Awaiting Assignment,Value 104,2011-08-16 10:47:41,Queued,Medium,Awaiting Assignment,Org line C,E_8,in,G186 2nd,PROD476,Sweden,176468279.0
440,Accepted-In Progress,Value 186,2011-10-18 21:40:26,Accepted,Medium,In Progress,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181950644.0
440,Accepted-Wait,Value 186,2011-10-18 21:40:35,Accepted,Medium,Wait,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181950653.0
440,Accepted-Assigned,Value 214,2011-10-18 21:47:28,Accepted,Medium,Assigned,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181951066.0
440,Accepted-In Progress,Value 214,2011-12-13 20:55:59,Accepted,Medium,In Progress,Org line C,E_8,in,G181 2nd,PROD476,Sweden,186786377.0
440,Completed-Closed,Value 214,2012-01-18 20:09:58,Completed,Medium,Closed,Org line C,E_8,in,G181 2nd,PROD476,Sweden,189894016.0
441,Accepted-In Progress,Value 120,2011-08-16 16:26:29,Accepted,Low,In Progress,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,176488607.0
441,Accepted-Wait,Value 120,2011-08-16 16:27:10,Accepted,Low,Wait,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,176488648.0
441,Accepted-Assigned,Value 120,2011-08-16 16:27:44,Accepted,Low,Assigned,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,176488682.0
441,Accepted-In Progress,Value 195,2012-01-18 20:48:50,Accepted,Low,In Progress,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,189896348.0
441,Completed-Closed,Value 195,2012-01-18 20:48:52,Completed,Low,Closed,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,189896350.0
442,Accepted-In Progress,Value 225,2011-08-16 23:50:16,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD219,INDIA,176515234.0
442,Accepted-Wait,Value 225,2011-08-16 23:54:00,Accepted,Medium,Wait,Org line C,E_4,us,G88 2nd,PROD219,INDIA,176515458.0
442,Accepted-Wait,Value 225,2011-08-16 23:54:13,Accepted,Medium,Wait,Org line C,E_4,us,G88 2nd,PROD219,INDIA,176515471.0
442,Accepted-In Progress,Value 225,2012-01-05 15:41:25,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD219,INDIA,188754703.0
442,Completed-Closed,Value 225,2012-01-05 15:43:17,Completed,Medium,Closed,Org line C,E_4,us,G88 2nd,PROD219,INDIA,188754815.0
443,Accepted-In Progress,Value 226,2011-08-16 23:45:30,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden,176514948.0
443,Completed-Closed,Value 226,2012-05-04 18:56:48,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden,199134426.0
444,Accepted-In Progress,Value 227,2011-08-17 22:01:24,Accepted,Medium,In Progress,Org line A2,A2_1,se,G103 3rd,PROD823,Sweden,176595102.0
444,Completed-Closed,Value 227,2011-09-02 00:21:38,Completed,Medium,Closed,Org line A2,A2_1,se,G103 3rd,PROD823,Sweden,177899516.0
444,Accepted-In Progress,Value 227,2012-02-16 01:28:51,Accepted,Medium,In Progress,Org line A2,A2_1,se,G103 3rd,PROD823,Sweden,192332349.0
444,Accepted-In Progress,Value 227,2012-03-28 20:51:42,Accepted,Medium,In Progress,Org line A2,A2_1,se,G103 3rd,PROD823,Sweden,195944520.0
444,Completed-Closed,Value 227,2012-03-28 20:52:08,Completed,Medium,Closed,Org line A2,A2_1,se,G103 3rd,PROD823,Sweden,195944546.0
445,Accepted-In Progress,Value 46,2011-08-18 21:01:59,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,176677937.0
445,Queued-Awaiting Assignment,Value 46,2011-08-18 21:41:56,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,176680334.0
445,Accepted-In Progress,Value 78,2011-08-19 12:55:26,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,176735144.0
445,Accepted-Assigned,Value 46,2011-08-19 12:55:33,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,176735151.0
445,Accepted-In Progress,Value 43,2012-02-03 06:41:40,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191227918.0
445,Completed-Closed,Value 43,2012-02-03 06:46:00,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191228178.0
446,Accepted-In Progress,Value 228,2011-08-19 21:33:20,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD615,Sweden,176766218.0
446,Completed-Closed,Value 228,2012-01-20 01:12:03,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD615,Sweden,189998541.0
447,Accepted-In Progress,Value 228,2011-08-19 22:05:57,Accepted,Low,In Progress,Org line V2,,se,T2 2nd,PROD615,Sweden,176768175.0
447,Accepted-Wait,Value 228,2011-11-10 01:32:46,Accepted,Low,Wait,Org line V2,,se,T2 2nd,PROD615,Sweden,183865384.0
447,Completed-Closed,Value 228,2012-01-20 01:12:59,Completed,Low,Closed,Org line V2,,se,T2 2nd,PROD615,Sweden,189998597.0
448,Accepted-In Progress,Value 216,2011-08-23 00:33:44,Accepted,Medium,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,177036242.0
448,Accepted-In Progress,Value 216,2011-08-23 00:35:30,Accepted,Medium,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,177036348.0
448,Queued-Awaiting Assignment,Value 216,2011-08-23 00:40:46,Queued,Medium,Awaiting Assignment,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,177036664.0
448,Accepted-In Progress,Value 216,2011-11-09 22:56:53,Accepted,Medium,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,183856031.0
448,Accepted-Wait,Value 216,2011-11-09 22:56:57,Accepted,Medium,Wait,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,183856035.0
448,Completed-Closed,Value 216,2012-02-01 20:53:37,Completed,Medium,Closed,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,191106235.0
449,Accepted-In Progress,Value 229,2011-08-23 13:23:57,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden,177082455.0
449,Queued-Awaiting Assignment,Value 229,2011-08-23 13:29:58,Queued,High,Awaiting Assignment,Org line C,E_10,se,G271 2nd,PROD802,Sweden,177082816.0
449,Accepted-In Progress,Value 230,2011-08-23 15:51:57,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden,177091335.0
449,Queued-Awaiting Assignment,Value 44,2011-08-23 15:53:33,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD802,Sweden,177091431.0
449,Accepted-In Progress,Value 231,2011-08-23 18:17:21,Accepted,High,In Progress,Org line C,C_6,se,G268 3rd,PROD802,Sweden,177100059.0
449,Accepted-Wait,Value 231,2011-08-23 21:19:04,Accepted,High,Wait,Org line C,C_6,se,G268 3rd,PROD802,Sweden,177110962.0
449,Accepted-In Progress,Value 8,2011-12-15 21:51:36,Accepted,High,In Progress,Org line C,E_6,se,G48 2nd,PROD802,Sweden,186962514.0
449,Accepted-In Progress,Value 76,2011-12-16 01:13:32,Accepted,High,In Progress,Org line C,V3_3,se,G335 2nd,PROD802,Sweden,186974630.0
449,Accepted-In Progress,Value 232,2011-12-16 02:57:19,Accepted,High,In Progress,Org line A2,A2_2,se,S45 2nd,PROD802,Sweden,186980857.0
449,Accepted-In Progress,Value 232,2011-12-16 18:20:19,Accepted,High,In Progress,Org line C,E_6,se,G48 2nd,PROD802,Sweden,187036237.0
449,Accepted-In Progress,Value 102,2011-12-16 18:20:20,Accepted,High,In Progress,Org line C,E_6,se,G48 2nd,PROD802,Sweden,187036238.0
449,Queued-Awaiting Assignment,Value 76,2011-12-16 18:22:44,Queued,High,Awaiting Assignment,Org line C,V3_3,se,G335 2nd,PROD802,Sweden,187036382.0
449,Accepted-In Progress,Value 102,2011-12-16 18:59:48,Accepted,High,In Progress,Org line C,V3_3,se,G335 2nd,PROD802,Sweden,187038606.0
449,Accepted-Wait,Value 102,2012-02-08 00:19:02,Accepted,High,Wait,Org line C,V3_3,se,G335 2nd,PROD802,Sweden,191636960.0
449,Completed-Closed,Value 102,2012-05-25 00:16:25,Completed,High,Closed,Org line C,V3_3,se,G335 2nd,PROD802,Sweden,200881603.0
450,Accepted-In Progress,Value 46,2011-08-23 15:57:07,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,177091645.0
450,Queued-Awaiting Assignment,Value 46,2011-08-23 16:07:07,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,177092245.0
450,Accepted-In Progress,Value 54,2011-08-23 16:22:33,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,177093171.0
450,Accepted-Assigned,Value 46,2011-08-23 16:22:41,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,177093179.0
450,Accepted-In Progress,Value 43,2012-01-30 21:57:21,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190937259.0
450,Completed-Closed,Value 43,2012-01-30 22:28:07,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,190939105.0
451,Accepted-In Progress,Value 46,2011-08-23 15:49:41,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,177091199.0
451,Queued-Awaiting Assignment,Value 46,2011-08-23 15:53:03,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,177091401.0
451,Accepted-In Progress,Value 54,2011-08-23 16:28:33,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,177093531.0
451,Accepted-Assigned,Value 46,2011-08-23 16:28:41,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,177093539.0
451,Accepted-In Progress,Value 43,2012-01-31 17:01:03,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191005881.0
451,Completed-Closed,Value 43,2012-01-31 17:01:04,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,191005882.0
452,Accepted-In Progress,Value 104,2011-08-23 16:55:53,Accepted,Medium,In Progress,Org line C,E_8,in,G186 2nd,PROD476,Sweden,177095171.0
452,Queued-Awaiting Assignment,Value 104,2011-08-23 17:03:21,Queued,Medium,Awaiting Assignment,Org line C,E_8,in,G186 2nd,PROD476,Sweden,177095619.0
452,Accepted-In Progress,Value 186,2011-10-18 21:42:02,Accepted,Medium,In Progress,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181950740.0
452,Accepted-Wait,Value 186,2011-10-18 21:42:10,Accepted,Medium,Wait,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181950748.0
452,Accepted-Assigned,Value 214,2011-10-18 21:47:41,Accepted,Medium,Assigned,Org line C,E_8,in,G181 2nd,PROD476,INDIA,181951079.0
452,Accepted-Wait,Value 214,2011-11-24 04:51:48,Accepted,Medium,Wait,Org line C,E_8,in,G181 2nd,PROD476,INDIA,185086926.0
452,Accepted-In Progress,Value 214,2011-12-13 21:17:37,Accepted,Medium,In Progress,Org line C,E_8,in,G181 2nd,PROD476,Sweden,186787675.0
452,Completed-Closed,Value 214,2012-01-18 19:57:12,Completed,Medium,Closed,Org line C,E_8,in,G181 2nd,PROD476,Sweden,189893250.0
453,Accepted-In Progress,Value 60,2011-08-23 21:30:43,Accepted,Low,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,177111661.0
453,Accepted-In Progress,Value 60,2012-02-21 23:42:40,Accepted,Low,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,192844378.0
453,Completed-Closed,Value 60,2012-02-21 23:42:50,Completed,Low,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden,192844388.0
454,Accepted-In Progress,Value 38,2011-08-24 16:51:26,Accepted,Medium,In Progress,Org line V2,,0,T11 2nd,PROD498,Sweden,177181304.0
454,Completed-Closed,Value 38,2012-03-29 18:12:48,Completed,Medium,Closed,Org line V2,,0,T11 2nd,PROD498,Sweden,196021386.0
455,Accepted-In Progress,Value 46,2011-08-24 19:01:27,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,177189105.0
455,Queued-Awaiting Assignment,Value 46,2011-08-24 19:08:11,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,177189509.0
455,Accepted-In Progress,Value 78,2011-08-25 12:46:53,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,177253031.0
455,Accepted-Assigned,Value 46,2011-08-25 12:47:17,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,177253055.0
455,Accepted-In Progress,Value 43,2012-02-03 06:39:18,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191227776.0
455,Completed-Closed,Value 43,2012-02-03 06:41:15,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191227893.0
456,Accepted-In Progress,Value 46,2011-08-25 18:29:56,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,177273614.0
456,Queued-Awaiting Assignment,Value 46,2011-08-25 18:57:27,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,177275265.0
456,Accepted-In Progress,Value 54,2011-08-25 23:56:52,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,177293230.0
456,Accepted-Assigned,Value 46,2011-08-25 23:57:00,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,177293238.0
456,Accepted-In Progress,Value 43,2012-02-07 04:58:18,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191567316.0
456,Completed-Closed,Value 43,2012-02-07 04:59:21,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191567379.0
457,Queued-Awaiting Assignment,Value 233,2011-08-26 20:54:09,Queued,Medium,Awaiting Assignment,Org line C,V3_2,us,N38,PROD745,USA,177368667.0
457,Queued-Awaiting Assignment,Value 234,2011-09-23 02:13:26,Queued,Medium,Awaiting Assignment,Org line A2,A2_3,us,N5 2nd,PROD745,USA,179720624.0
457,Accepted-Assigned,Value 235,2011-11-11 05:05:21,Accepted,Medium,Assigned,Org line A2,A2_3,us,N5 2nd,PROD745,USA,183964539.0
457,Completed-Closed,Value 235,2012-01-27 06:01:29,Completed,Medium,Closed,Org line A2,A2_3,us,N5 2nd,PROD745,USA,190620707.0
458,Accepted-In Progress,Value 120,2011-08-26 20:35:51,Accepted,Medium,In Progress,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,177367569.0
458,Accepted-Assigned,Value 120,2011-08-29 18:42:59,Accepted,Medium,Assigned,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,177619997.0
458,Accepted-Wait,Value 120,2012-02-02 00:21:30,Accepted,Medium,Wait,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,191118708.0
458,Completed-Closed,Value 120,2012-02-03 21:19:06,Completed,Medium,Closed,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,191280564.0
459,Accepted-In Progress,Value 164,2011-08-28 04:30:27,Accepted,High,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,177482445.0
459,Accepted-In Progress,Value 164,2012-04-05 00:07:47,Accepted,High,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,196561085.0
459,Completed-Closed,Value 164,2012-04-05 00:07:50,Completed,High,Closed,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,196561088.0
460,Accepted-In Progress,Value 164,2011-08-28 04:45:21,Accepted,High,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,177483339.0
460,Accepted-In Progress,Value 164,2012-04-05 00:08:26,Accepted,High,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,196561124.0
460,Completed-Closed,Value 164,2012-04-05 00:08:40,Completed,High,Closed,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,196561138.0
461,Accepted-In Progress,Value 69,2011-08-29 18:03:13,Accepted,High,In Progress,Org line B,E_10,pl,G230 2nd,PROD321,INDIA,177617611.0
461,Queued-Awaiting Assignment,Value 69,2011-08-30 00:00:23,Queued,High,Awaiting Assignment,Org line B,E_10,pl,G230 2nd,PROD321,INDIA,177639041.0
461,Accepted-In Progress,Value 71,2011-08-30 16:09:50,Accepted,High,In Progress,Org line B,E_10,pl,G230 2nd,PROD321,INDIA,177697208.0
461,Accepted-In Progress,Value 236,2011-08-31 22:10:13,Accepted,High,In Progress,Org line C,V3_2,pl,V27,PROD321,France,177805231.0
461,Queued-Awaiting Assignment,Value 69,2011-08-31 22:10:29,Queued,High,Awaiting Assignment,Org line B,E_10,pl,G230 2nd,PROD321,INDIA,177805247.0
461,Accepted-In Progress,Value 71,2011-09-01 23:15:28,Accepted,High,In Progress,Org line B,E_10,pl,G230 2nd,PROD321,INDIA,177895546.0
461,Queued-Awaiting Assignment,Value 103,2011-09-12 18:40:44,Queued,High,Awaiting Assignment,Org line C,C_6,pl,G261 3rd,PROD321,Sweden,178829462.0
461,Accepted-In Progress,Value 113,2011-09-12 19:44:38,Accepted,High,In Progress,Org line C,C_6,pl,G141 3rd,PROD321,Sweden,178833296.0
461,Queued-Awaiting Assignment,Value 237,2012-01-19 23:39:10,Queued,High,Awaiting Assignment,Org line C,C_6,pl,G144 3rd,PROD321,Sweden,189992968.0
461,Accepted-In Progress,Value 45,2012-01-20 00:38:26,Accepted,High,In Progress,Org line C,E_10,pl,G249 3rd,PROD321,Sweden,189996524.0
461,Accepted-Wait,Value 45,2012-01-20 00:38:36,Accepted,High,Wait,Org line C,E_10,pl,G249 3rd,PROD321,Sweden,189996534.0
461,Completed-Closed,Value 45,2012-02-09 20:06:05,Completed,High,Closed,Org line C,E_10,pl,G249 3rd,PROD321,Sweden,191794583.0
462,Accepted-In Progress,Value 29,2011-08-30 01:33:51,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,177644649.0
462,Accepted-Assigned,Value 29,2011-08-30 01:38:53,Accepted,Medium,Assigned,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,177644951.0
462,Accepted-In Progress,Value 29,2011-09-09 20:16:42,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,178576020.0
462,Accepted-Wait,Value 29,2011-09-21 18:38:15,Accepted,Medium,Wait,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,179606913.0
462,Accepted-In Progress,Value 143,2012-05-05 00:00:08,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,199152626.0
462,Completed-Closed,Value 143,2012-05-05 00:00:25,Completed,Medium,Closed,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,199152643.0
463,Accepted-In Progress,Value 46,2011-08-30 21:25:12,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,177716130.0
463,Queued-Awaiting Assignment,Value 46,2011-08-30 21:33:14,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA,177716612.0
463,Accepted-In Progress,Value 238,2011-08-30 21:48:08,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,177717506.0
463,Accepted-Assigned,Value 46,2011-08-30 21:48:27,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA,177717525.0
463,Accepted-In Progress,Value 43,2012-02-03 06:47:46,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191228284.0
463,Completed-Closed,Value 43,2012-02-03 06:49:19,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND,191228377.0
464,Accepted-In Progress,Value 216,2011-08-30 22:57:03,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,177721641.0
464,Queued-Awaiting Assignment,Value 216,2011-08-30 23:01:59,Queued,Low,Awaiting Assignment,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,177721937.0
464,Accepted-In Progress,Value 216,2011-11-09 22:57:11,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,183856049.0
464,Accepted-Wait,Value 216,2011-11-09 22:57:17,Accepted,Low,Wait,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,183856055.0
464,Completed-Closed,Value 216,2012-05-31 21:15:22,Completed,Low,Closed,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,201475540.0
465,Accepted-In Progress,Value 46,2011-08-31 00:02:47,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,177725585.0
465,Queued-Awaiting Assignment,Value 46,2011-08-31 00:06:37,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA,177725815.0
465,Accepted-In Progress,Value 78,2011-08-31 12:17:34,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,177769672.0
465,Accepted-Assigned,Value 46,2011-08-31 12:17:43,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA,177769681.0
465,Accepted-In Progress,Value 43,2012-02-07 01:10:21,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191553639.0
465,Completed-Closed,Value 43,2012-02-07 05:38:59,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND,191569757.0
466,Accepted-In Progress,Value 239,2011-08-31 13:45:43,Accepted,High,In Progress,Org line B,E_10,in,G238 2nd,PROD209,INDIA,177774961.0
466,Accepted-Wait,Value 239,2011-08-31 13:46:56,Accepted,High,Wait,Org line B,E_10,in,G238 2nd,PROD209,INDIA,177775034.0
466,Accepted-In Progress,Value 239,2012-01-04 20:02:10,Accepted,High,In Progress,Org line B,E_10,in,G238 2nd,PROD209,INDIA,188683948.0
466,Completed-Closed,Value 239,2012-03-04 17:50:51,Completed,High,Closed,Org line B,E_10,in,G238 2nd,PROD209,INDIA,193860069.0
467,Accepted-In Progress,Value 46,2011-08-31 18:31:00,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,177792078.0
467,Queued-Awaiting Assignment,Value 46,2011-08-31 18:33:22,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA,177792220.0
467,Accepted-In Progress,Value 78,2011-08-31 18:38:24,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,177792522.0
467,Accepted-Assigned,Value 46,2011-08-31 18:38:30,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA,177792528.0
467,Accepted-In Progress,Value 43,2012-02-07 05:22:50,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191568788.0
467,Completed-Closed,Value 43,2012-02-07 05:24:49,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND,191568907.0
468,Accepted-In Progress,Value 240,2011-08-31 20:50:43,Accepted,High,In Progress,Org line V2,,se,T10 2nd,PROD615,Sweden,177800461.0
