CaseID,Activity,Resource,CompleteTimestamp,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country,CumTimeInterval
461,,,,,,,,,,,,,
461,Accepted-Wait,Value 45,2012-01-20 00:38:36,Accepted,High,Wait,Org line C,E_10,pl,G249 3rd,PROD321,Sweden,189996534.0
461,,,,,,,,,,,,,
462,Accepted-In Progress,Value 29,2011-08-30 01:33:51,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,177644649.0
462,,,,,,,,,,,,,
462,Accepted-In Progress,Value 29,2011-09-09 20:16:42,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,178576020.0
462,,,,,,,,,,,,,
462,Accepted-In Progress,Value 143,2012-05-05 00:00:08,Accepted,Medium,In Progress,Org line A2,A2_1,gb,G42 3rd,PROD235,United Kingdom,199152626.0
462,,,,,,,,,,,,,
463,Accepted-In Progress,Value 46,2011-08-30 21:25:12,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,177716130.0
463,,,,,,,,,,,,,
463,Accepted-In Progress,Value 238,2011-08-30 21:48:08,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,177717506.0
463,,,,,,,,,,,,,
463,Accepted-In Progress,Value 43,2012-02-03 06:47:46,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191228284.0
463,,,,,,,,,,,,,
464,Accepted-In Progress,Value 216,2011-08-30 22:57:03,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,177721641.0
464,,,,,,,,,,,,,
464,Accepted-In Progress,Value 216,2011-11-09 22:57:11,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,183856049.0
464,,,,,,,,,,,,,
464,Completed-Closed,Value 216,2012-05-31 21:15:22,Completed,Low,Closed,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,201475540.0
465,Accepted-In Progress,Value 46,2011-08-31 00:02:47,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA,177725585.0
465,,,,,,,,,,,,,
465,Accepted-In Progress,Value 78,2011-08-31 12:17:34,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden,177769672.0
465,,,,,,,,,,,,,
465,Accepted-In Progress,Value 43,2012-02-07 01:10:21,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND,191553639.0
465,,,,,,,,,,,,,
466,Accepted-In Progress,Value 239,2011-08-31 13:45:43,Accepted,High,In Progress,Org line B,E_10,in,G238 2nd,PROD209,INDIA,177774961.0
466,,,,,,,,,,,,,
466,Accepted-In Progress,Value 239,2012-01-04 20:02:10,Accepted,High,In Progress,Org line B,E_10,in,G238 2nd,PROD209,INDIA,188683948.0
466,,,,,,,,,,,,,
467,Accepted-In Progress,Value 46,2011-08-31 18:31:00,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,177792078.0
467,,,,,,,,,,,,,
467,Accepted-In Progress,Value 78,2011-08-31 18:38:24,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,177792522.0
467,,,,,,,,,,,,,
467,Accepted-In Progress,Value 43,2012-02-07 05:22:50,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191568788.0
467,,,,,,,,,,,,,
468,Accepted-In Progress,Value 240,2011-08-31 20:50:43,Accepted,High,In Progress,Org line V2,,se,T10 2nd,PROD615,Sweden,177800461.0
468,,,,,,,,,,,,,
469,Accepted-In Progress,Value 138,2011-08-31 23:23:39,Accepted,Medium,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden,177809637.0
469,,,,,,,,,,,,,
470,Accepted-In Progress,Value 172,2011-09-01 17:46:05,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND,177875783.0
470,,,,,,,,,,,,,
470,Accepted-Assigned,Value 172,2011-10-18 20:00:46,Accepted,Medium,Assigned,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND,181944664.0
470,,,,,,,,,,,,,
470,Accepted-Assigned,Value 39,2011-11-24 20:18:42,Accepted,Medium,Assigned,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND,185142540.0
470,,,,,,,,,,,,,
470,Completed-Closed,Value 39,2012-02-29 19:29:44,Completed,Medium,Closed,Org line A2,A2_1,pl,W15 2nd,PROD756,POLAND,193520402.0
471,Accepted-In Progress,Value 241,2011-09-01 21:01:39,Accepted,Low,In Progress,Org line C,E_7,se,G153 2nd,PROD673,INDIA,177887517.0
471,,,,,,,,,,,,,
471,Completed-Closed,Value 241,2012-01-04 20:31:27,Completed,Low,Closed,Org line C,E_7,se,G153 2nd,PROD673,INDIA,188685705.0
472,Accepted-In Progress,Value 98,2011-09-01 22:24:00,Accepted,High,In Progress,Org line A2,A2_3,se,G110 2nd,PROD539,Sweden,177892458.0
472,,,,,,,,,,,,,
472,Accepted-In Progress,Value 39,2012-04-11 23:45:30,Accepted,High,In Progress,Org line A2,A2_3,se,M3 2nd,PROD539,Sweden,197164548.0
472,,,,,,,,,,,,,
473,Accepted-In Progress,Value 242,2011-09-02 00:16:26,Accepted,Low,In Progress,Org line D,D_2,us,G122 3rd,PROD618,USA,177899204.0
473,,,,,,,,,,,,,
473,Accepted-In Progress,Value 243,2011-09-02 00:35:37,Accepted,Low,In Progress,Org line D,D_2,us,G122 3rd,PROD618,Belgium,177900355.0
473,,,,,,,,,,,,,
474,Accepted-In Progress,Value 244,2011-09-02 01:22:37,Accepted,Low,In Progress,Org line C,E_10,se,G255 2nd,PROD399,Sweden,177903175.0
474,,,,,,,,,,,,,
475,Accepted-In Progress,Value 46,2011-09-02 17:13:37,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,177960235.0
475,,,,,,,,,,,,,
475,Accepted-In Progress,Value 238,2011-09-05 19:55:57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,178229175.0
475,,,,,,,,,,,,,
475,Accepted-In Progress,Value 43,2012-01-02 22:11:59,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,188518937.0
475,,,,,,,,,,,,,
476,Accepted-In Progress,Value 46,2011-09-02 23:46:59,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,177983837.0
476,,,,,,,,,,,,,
476,Accepted-In Progress,Value 238,2011-09-05 19:50:08,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,178228826.0
476,,,,,,,,,,,,,
476,Accepted-In Progress,Value 43,2012-02-07 05:21:23,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191568701.0
476,,,,,,,,,,,,,
477,Accepted-In Progress,Value 243,2011-09-03 00:12:56,Accepted,Low,In Progress,Org line D,D_2,us,G122 3rd,PROD618,Belgium,177985394.0
477,,,,,,,,,,,,,
477,Completed-Closed,Value 243,2012-01-18 19:58:16,Completed,Low,Closed,Org line D,D_2,us,G122 3rd,PROD618,Belgium,189893314.0
478,Accepted-In Progress,Value 245,2011-09-05 17:57:47,Accepted,High,In Progress,Org line C,C_5,fr,V43 3rd,PROD353,France,178222085.0
478,,,,,,,,,,,,,
479,Accepted-In Progress,Value 246,2011-09-05 23:04:11,Accepted,Medium,In Progress,Org line C,C_6,0,N30 3rd,PROD100,Sweden,178240469.0
479,,,,,,,,,,,,,
479,Completed-Closed,Value 246,2012-01-10 16:38:14,Completed,Medium,Closed,Org line C,C_6,0,N30 3rd,PROD100,Sweden,189190112.0
480,Accepted-In Progress,Value 46,2011-09-06 00:07:57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,178244295.0
480,,,,,,,,,,,,,
480,Accepted-In Progress,Value 238,2011-09-06 01:20:33,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,178248651.0
480,,,,,,,,,,,,,
480,Accepted-In Progress,Value 43,2012-02-03 06:34:29,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191227487.0
480,,,,,,,,,,,,,
481,Accepted-In Progress,Value 62,2011-09-06 17:29:51,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD794,Sweden,178306809.0
481,,,,,,,,,,,,,
482,Accepted-In Progress,Value 2,2011-09-06 20:00:37,Accepted,Low,In Progress,Org line C,C_4,se,G155 3rd,PROD474,Sweden,178315855.0
482,,,,,,,,,,,,,
482,Completed-Closed,Value 2,2012-02-14 05:52:38,Completed,Low,Closed,Org line C,C_4,se,G155 3rd,PROD474,Sweden,192175376.0
483,Accepted-In Progress,Value 46,2011-09-06 22:31:03,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,178324881.0
483,,,,,,,,,,,,,
483,Accepted-In Progress,Value 238,2011-09-06 22:48:23,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,Sweden,178325921.0
483,,,,,,,,,,,,,
483,Accepted-In Progress,Value 43,2012-01-18 18:38:04,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD97,POLAND,189888502.0
483,,,,,,,,,,,,,
484,Accepted-In Progress,Value 247,2011-09-08 18:39:42,Accepted,Medium,In Progress,Org line C,C_3,in,G211 3rd,PROD325,Sweden,178483800.0
484,,,,,,,,,,,,,
484,Accepted-In Progress,Value 248,2011-09-12 18:50:43,Accepted,Medium,In Progress,Org line A2,A2_2,in,G22 2nd,PROD325,France,178830061.0
484,,,,,,,,,,,,,
484,Accepted-In Progress,Value 250,2011-09-13 21:34:40,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD325,Sweden,178926298.0
484,,,,,,,,,,,,,
484,Accepted-In Progress,Value 250,2012-04-16 15:44:15,Accepted,Medium,In Progress,Org line C,E_4,in,G93 2nd,PROD325,Sweden,197567673.0
484,,,,,,,,,,,,,
485,Accepted-In Progress,Value 251,2011-09-09 12:40:34,Accepted,Major,In Progress,Org line A2,A2_5,se,G350 2nd,PROD92,Sweden,178548652.0
485,,,,,,,,,,,,,
485,Queued-Awaiting Assignment,Value 252,2011-10-13 22:35:43,Queued,Major,Awaiting Assignment,Org line C,E_5,se,G77,PROD92,INDIA,181521961.0
485,,,,,,,,,,,,,
485,Accepted-In Progress,Value 251,2012-05-31 01:32:40,Accepted,Major,In Progress,Org line A2,A2_5,se,G350 2nd,PROD92,Sweden,201404578.0
485,,,,,,,,,,,,,
486,Accepted-In Progress,Value 46,2011-09-09 23:40:20,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,178588238.0
486,,,,,,,,,,,,,
486,Accepted-In Progress,Value 238,2011-09-09 23:49:21,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,178588779.0
486,,,,,,,,,,,,,
486,Accepted-In Progress,Value 43,2012-02-07 05:29:03,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191569161.0
486,,,,,,,,,,,,,
487,Accepted-In Progress,Value 12,2011-09-10 12:56:18,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND,178635996.0
487,,,,,,,,,,,,,
487,Accepted-In Progress,Value 12,2011-10-24 17:28:52,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND,182453950.0
487,,,,,,,,,,,,,
487,Completed-Closed,Value 253,2012-05-23 23:51:16,Completed,Medium,Closed,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND,200793694.0
488,Accepted-In Progress,Value 254,2011-09-11 10:32:34,Accepted,Major,In Progress,Org line C,E_8,in,G119 2nd,PROD597,INDIA,178713772.0
488,,,,,,,,,,,,,
488,Accepted-In Progress,Value 254,2011-09-13 20:28:22,Accepted,Major,In Progress,Org line C,E_8,in,G119 2nd,PROD597,INDIA,178922320.0
488,,,,,,,,,,,,,
489,Accepted-In Progress,Value 117,2011-09-12 21:26:27,Accepted,Medium,In Progress,Org line C,C_1,be,G56 3rd,PROD387,Sweden,178839405.0
489,,,,,,,,,,,,,
489,Accepted-In Progress,Value 117,2011-11-25 22:40:42,Accepted,Medium,In Progress,Org line C,C_1,be,G56 3rd,PROD387,Sweden,185237460.0
489,,,,,,,,,,,,,
489,Completed-Closed,Value 117,2012-01-31 21:09:55,Completed,Medium,Closed,Org line C,C_1,be,G56 3rd,PROD387,Sweden,191020813.0
490,Accepted-In Progress,Value 38,2011-09-12 23:35:54,Accepted,Medium,In Progress,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden,178847172.0
490,,,,,,,,,,,,,
490,Completed-Closed,Value 38,2012-01-12 18:24:21,Completed,Medium,Closed,Org line A2,A2_3,se,S35 2nd,PROD680,Sweden,189369279.0
491,Accepted-In Progress,Value 60,2011-09-12 23:27:08,Accepted,Low,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,178846646.0
491,,,,,,,,,,,,,
492,Accepted-In Progress,Value 216,2011-09-13 00:23:02,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,178850000.0
492,,,,,,,,,,,,,
492,Accepted-In Progress,Value 216,2011-12-07 20:20:47,Accepted,Low,In Progress,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,186265865.0
492,,,,,,,,,,,,,
492,Completed-Closed,Value 216,2012-02-01 22:27:22,Completed,Low,Closed,Org line A2,A2_1,se,M19 2nd,PROD566,Sweden,191111860.0
493,Accepted-In Progress,Value 255,2011-09-13 15:19:25,Accepted,High,In Progress,Org line A2,D_1,pl,V14 3rd,PROD71,POLAND,178903783.0
493,,,,,,,,,,,,,
493,Queued-Awaiting Assignment,Value 256,2011-12-21 21:46:14,Queued,High,Awaiting Assignment,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND,187480592.0
493,,,,,,,,,,,,,
493,Accepted-In Progress,Value 255,2012-01-31 00:19:23,Accepted,High,In Progress,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND,190945781.0
493,,,,,,,,,,,,,
493,Completed-Closed,Value 255,2012-05-28 20:03:56,Completed,High,Closed,Org line A2,D_1,pl,V11 3rd,PROD71,POLAND,201212054.0
494,Accepted-In Progress,Value 46,2011-09-13 19:41:35,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,178919513.0
494,,,,,,,,,,,,,
494,Accepted-In Progress,Value 238,2011-09-13 20:10:06,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,178921224.0
494,,,,,,,,,,,,,
494,Accepted-In Progress,Value 43,2012-02-07 01:06:58,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191553436.0
494,,,,,,,,,,,,,
495,Accepted-In Progress,Value 46,2011-09-13 19:59:02,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,178920560.0
495,,,,,,,,,,,,,
495,Accepted-In Progress,Value 238,2011-09-13 20:25:42,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,178922160.0
495,,,,,,,,,,,,,
495,Accepted-In Progress,Value 43,2012-01-30 21:57:57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,190937295.0
495,,,,,,,,,,,,,
496,Accepted-In Progress,Value 8,2011-09-14 00:40:50,Accepted,Major,In Progress,Org line C,E_6,se,G48 2nd,PROD148,Sweden,178937468.0
496,,,,,,,,,,,,,
496,Accepted-Assigned,Value 76,2012-01-18 20:54:46,Accepted,Major,Assigned,Org line C,E_6,se,G48 2nd,PROD148,Sweden,189896704.0
496,,,,,,,,,,,,,
496,Accepted-Assigned,Value 76,2012-03-30 18:13:30,Accepted,Major,Assigned,Org line C,E_6,se,G48 2nd,PROD148,Sweden,196107828.0
496,,,,,,,,,,,,,
496,Accepted-Assigned,Value 38,2012-03-30 21:05:12,Accepted,Major,Assigned,Org line C,E_6,se,G48 2nd,PROD148,Sweden,196118130.0
496,,,,,,,,,,,,,
496,Completed-Closed,Value 38,2012-03-30 22:58:45,Completed,Major,Closed,Org line C,E_6,se,G48 2nd,PROD148,Sweden,196124943.0
497,Accepted-In Progress,Value 58,2011-09-14 17:41:35,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD54,Sweden,178998713.0
497,,,,,,,,,,,,,
497,Accepted-In Progress,Value 116,2012-01-23 18:22:55,Accepted,High,In Progress,Org line G4,,se,G51 2nd,PROD54,Sweden,190319593.0
497,,,,,,,,,,,,,
498,Accepted-In Progress,Value 195,2011-09-14 17:17:21,Accepted,Medium,In Progress,Org line A2,A2_3,se,N23 2nd,PROD554,Sweden,178997259.0
498,,,,,,,,,,,,,
499,Accepted-In Progress,Value 207,2011-09-14 17:45:58,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD150,Sweden,178998976.0
499,,,,,,,,,,,,,
499,Accepted-In Progress,Value 257,2012-02-01 22:27:36,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD150,INDIA,191111874.0
499,,,,,,,,,,,,,
500,Accepted-In Progress,Value 46,2011-09-14 20:07:32,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,179007470.0
500,,,,,,,,,,,,,
500,Accepted-In Progress,Value 238,2011-09-14 20:19:35,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,179008193.0
500,,,,,,,,,,,,,
500,Accepted-In Progress,Value 43,2012-01-31 16:52:57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191005395.0
500,,,,,,,,,,,,,
501,Accepted-In Progress,Value 46,2011-09-14 21:43:55,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,179013253.0
501,,,,,,,,,,,,,
501,Accepted-In Progress,Value 238,2011-09-14 21:56:17,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,179013995.0
501,,,,,,,,,,,,,
501,Accepted-In Progress,Value 43,2012-01-31 16:55:09,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191005527.0
501,,,,,,,,,,,,,
502,Accepted-In Progress,Value 88,2011-09-14 23:33:52,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,179019850.0
502,,,,,,,,,,,,,
502,Accepted-Assigned,Value 88,2012-01-30 21:41:48,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden,190936326.0
502,,,,,,,,,,,,,
502,Accepted-Assigned,Value 88,2012-01-31 05:44:11,Accepted,Medium,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden,190965269.0
502,,,,,,,,,,,,,
502,Accepted-In Progress,Value 88,2012-01-31 05:46:13,Accepted,Medium,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden,190965391.0
502,,,,,,,,,,,,,
503,Accepted-In Progress,Value 46,2011-09-14 23:48:08,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,179020706.0
503,,,,,,,,,,,,,
503,Accepted-In Progress,Value 238,2011-09-15 00:11:43,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden,179022121.0
503,,,,,,,,,,,,,
503,Accepted-In Progress,Value 43,2012-02-03 06:49:41,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND,191228399.0
503,,,,,,,,,,,,,
504,Accepted-In Progress,Value 7,2011-09-15 16:23:48,Accepted,Low,In Progress,Org line A2,A2_2,se,G139 3rd,PROD573,Sweden,179080446.0
504,,,,,,,,,,,,,
504,Accepted-In Progress,Value 213,2011-09-15 18:26:39,Accepted,Low,In Progress,Org line C,E_10,se,G249 3rd,PROD573,POLAND,179087817.0
504,,,,,,,,,,,,,
504,Accepted-In Progress,Value 213,2011-09-15 18:27:53,Accepted,Low,In Progress,Org line A2,A2_2,se,G139 3rd,PROD573,POLAND,179087891.0
504,,,,,,,,,,,,,
504,Queued-Awaiting Assignment,Value 12,2011-09-15 19:05:35,Queued,Low,Awaiting Assignment,Org line C,C_6,se,G144 3rd,PROD573,Sweden,179090153.0
504,,,,,,,,,,,,,
504,Accepted-In Progress,Value 237,2012-01-04 19:59:17,Accepted,Low,In Progress,Org line C,C_6,se,G144 3rd,PROD573,Sweden,188683775.0
504,,,,,,,,,,,,,
505,Accepted-In Progress,Value 259,2011-09-15 22:59:18,Accepted,Major,In Progress,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,179104176.0
505,,,,,,,,,,,,,
505,Accepted-In Progress,Value 259,2012-01-19 21:05:18,Accepted,Major,In Progress,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,189983736.0
505,,,,,,,,,,,,,
506,Accepted-In Progress,Value 235,2011-09-15 22:49:02,Accepted,Major,In Progress,Org line A2,A2_3,us,N5 2nd,PROD56,USA,179103560.0
506,,,,,,,,,,,,,
506,Accepted-In Progress,Value 235,2011-09-17 00:51:41,Accepted,Major,In Progress,Org line A2,A2_3,us,N5 2nd,PROD56,USA,179197319.0
506,,,,,,,,,,,,,
506,Completed-Closed,Value 235,2012-01-04 21:23:24,Completed,Major,Closed,Org line A2,A2_3,us,N5 2nd,PROD56,USA,188688822.0
507,Accepted-In Progress,Value 243,2011-09-19 22:44:47,Accepted,High,In Progress,Org line D,D_2,us,G122 3rd,PROD618,Belgium,179448905.0
507,,,,,,,,,,,,,
507,Accepted-In Progress,Value 243,2011-09-21 17:44:31,Accepted,High,In Progress,Org line D,D_2,us,G122 3rd,PROD618,Belgium,179603689.0
507,,,,,,,,,,,,,
508,Accepted-In Progress,Value 207,2011-09-21 01:55:07,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD153,Sweden,179546725.0
508,,,,,,,,,,,,,
508,Accepted-In Progress,Value 260,2012-01-02 17:29:04,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD153,France,188501962.0
508,,,,,,,,,,,,,
509,Accepted-In Progress,Value 195,2011-09-21 23:10:26,Accepted,Medium,In Progress,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,179623244.0
509,,,,,,,,,,,,,
509,Completed-Closed,Value 195,2012-01-18 20:47:27,Completed,Medium,Closed,Org line A2,A2_3,se,N23 2nd,PROD76,Sweden,189896265.0
510,Accepted-In Progress,Value 201,2011-09-22 13:59:26,Accepted,High,In Progress,Org line A2,A2_1,pl,D4,PROD791,INDIA,179676584.0
510,,,,,,,,,,,,,
510,Queued-Awaiting Assignment,Value 159,2011-09-26 15:23:43,Queued,High,Awaiting Assignment,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,180027241.0
510,,,,,,,,,,,,,
510,Accepted-Wait,Value 160,2011-10-14 22:31:57,Accepted,High,Wait,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,181608135.0
510,,,,,,,,,,,,,
510,Completed-Closed,Value 160,2012-01-18 22:48:10,Completed,High,Closed,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND,189903508.0
511,Accepted-In Progress,Value 244,2011-09-22 20:44:06,Accepted,High,In Progress,Org line C,E_10,se,G255 2nd,PROD462,Sweden,179700864.0
511,,,,,,,,,,,,,
511,Completed-Closed,Value 244,2012-02-01 21:11:49,Completed,High,Closed,Org line C,E_10,se,G255 2nd,PROD462,Sweden,191107327.0
512,Accepted-In Progress,Value 244,2011-09-22 21:43:41,Accepted,Low,In Progress,Org line C,E_10,se,G255 2nd,PROD462,Sweden,179704439.0
512,,,,,,,,,,,,,
513,Accepted-In Progress,Value 254,2011-09-22 22:40:42,Accepted,Medium,In Progress,Org line C,E_8,in,G119 2nd,PROD597,INDIA,179707860.0
513,,,,,,,,,,,,,
514,Accepted-In Progress,Value 72,2011-09-23 00:23:28,Accepted,Medium,In Progress,Org line A2,A2_2,pl,G21 2nd,PROD604,Sweden,179714026.0
514,,,,,,,,,,,,,
514,Queued-Awaiting Assignment,Value 8,2011-09-23 22:56:45,Queued,Medium,Awaiting Assignment,Org line C,E_6,pl,G48 2nd,PROD604,Sweden,179795223.0
514,,,,,,,,,,,,,
514,Queued-Awaiting Assignment,Value 261,2011-10-12 17:51:09,Queued,Medium,Awaiting Assignment,Org line A2,D_1,pl,V18 3rd,PROD604,INDIA,181418487.0
514,,,,,,,,,,,,,
514,Accepted-In Progress,Value 262,2011-10-24 21:51:00,Accepted,Medium,In Progress,Org line A2,D_1,pl,V18 3rd,PROD604,Sweden,182469678.0
514,,,,,,,,,,,,,
514,Queued-Awaiting Assignment,Value 72,2011-10-25 16:57:00,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,pl,G21 2nd,PROD604,Sweden,182538438.0
514,,,,,,,,,,,,,
514,Accepted-In Progress,Value 223,2011-11-03 22:47:43,Accepted,Medium,In Progress,Org line A2,D_1,pl,G197 2nd,PROD604,POLAND,183337081.0
514,,,,,,,,,,,,,
514,Accepted-Wait,Value 223,2012-01-24 22:14:49,Accepted,Medium,Wait,Org line A2,D_1,pl,G197 2nd,PROD604,POLAND,190419907.0
514,,,,,,,,,,,,,
515,Accepted-In Progress,Value 46,2011-09-23 17:03:32,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA,179774030.0
515,,,,,,,,,,,,,
515,Accepted-In Progress,Value 238,2011-09-24 02:52:40,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden,179809378.0
515,,,,,,,,,,,,,
515,Accepted-In Progress,Value 43,2012-02-04 21:20:48,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND,191367066.0
515,,,,,,,,,,,,,
516,Accepted-In Progress,Value 207,2011-09-23 18:06:06,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD150,Sweden,179777784.0
516,,,,,,,,,,,,,
516,Accepted-In Progress,Value 207,2011-11-21 21:06:01,Accepted,Medium,In Progress,Org line C,E_1,se,L1 2nd,PROD150,Sweden,184886179.0
516,,,,,,,,,,,,,
517,Accepted-In Progress,Value 46,2011-09-23 20:22:47,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,179785985.0
517,,,,,,,,,,,,,
517,Accepted-In Progress,Value 238,2011-09-23 20:34:00,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,179786658.0
517,,,,,,,,,,,,,
517,Accepted-In Progress,Value 43,2012-01-31 16:47:43,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191005081.0
517,,,,,,,,,,,,,
518,Accepted-In Progress,Value 46,2011-09-24 02:29:57,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA,179808015.0
518,,,,,,,,,,,,,
518,Accepted-In Progress,Value 238,2011-09-24 02:43:44,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden,179808842.0
518,,,,,,,,,,,,,
518,Accepted-In Progress,Value 43,2012-02-07 04:50:03,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND,191566821.0
518,,,,,,,,,,,,,
519,Accepted-In Progress,Value 263,2011-09-26 23:42:48,Accepted,Medium,In Progress,Org line C,C_3,gb,G94 3rd,PROD348,Sweden,180057186.0
519,,,,,,,,,,,,,
519,Completed-Closed,Value 263,2012-02-15 20:39:07,Completed,Medium,Closed,Org line C,C_3,gb,G94 3rd,PROD348,Sweden,192314965.0
520,Queued-Awaiting Assignment,Value 217,2011-09-26 19:40:54,Queued,Medium,Awaiting Assignment,Org line C,E_5,us,G92,PROD348,INDIA,180042672.0
520,,,,,,,,,,,,,
