CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
3515,,,,,,,,,,,
3515,,,,,,,,,,,
3516,Request For Payment SUBMITTED by EMPLOYEE,17.60910926467082,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65470,0.0,12.675576820221702,UNKNOWN,request for payment number 168370
3516,Request For Payment APPROVED by ADMINISTRATION,17.60910960238726,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65470,0.0,12.675576820221702,UNKNOWN,request for payment number 168370
3516,,,,,,,,,,,
3516,,,,,,,,,,,
3516,,,,,,,,,,,
3517,Request For Payment SUBMITTED by EMPLOYEE,17.609182614003558,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0.0,148.0448498122673,UNKNOWN,request for payment number 164817
3517,,,,,,,,,,,
3517,Request For Payment REJECTED by SUPERVISOR,17.60936292512785,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0.0,148.0448498122673,UNKNOWN,request for payment number 164817
3517,Request For Payment SUBMITTED by EMPLOYEE,17.631992126850317,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0.0,148.0448498122673,UNKNOWN,request for payment number 164817
3517,Request For Payment APPROVED by ADMINISTRATION,17.645574963235077,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65468,0.0,148.0448498122673,UNKNOWN,request for payment number 164817
3517,,,,,,,,,,,
3517,Payment Handled,17.99523812765725,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0.0,148.0448498122673,UNKNOWN,request for payment number 164817
3518,,,,,,,,,,,
3518,Request For Payment REJECTED by ADMINISTRATION,17.609210889657597,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65469,0.0,21.17059001183916,UNKNOWN,UNKNOWN
3518,Request For Payment REJECTED by EMPLOYEE,17.609288846177506,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65469,0.0,21.17059001183916,UNKNOWN,UNKNOWN
3519,Request For Payment SUBMITTED by EMPLOYEE,17.609254607287816,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65460,0.0,65.55626598588246,UNKNOWN,request for payment number 160362
3519,,,,,,,,,,,
3519,Request For Payment REJECTED by EMPLOYEE,17.616854775204747,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65460,0.0,65.55626598588246,UNKNOWN,request for payment number 160362
3519,,,,,,,,,,,
3519,Request For Payment APPROVED by ADMINISTRATION,17.61710853359457,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65460,0.0,65.55626598588246,UNKNOWN,request for payment number 160362
3519,Request For Payment FINAL_APPROVED by SUPERVISOR,17.617196105500717,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65460,0.0,65.55626598588246,UNKNOWN,request for payment number 160362
3519,Request Payment,17.619759871699383,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65460,0.0,65.55626598588246,UNKNOWN,request for payment number 160362
3519,,,,,,,,,,,
3520,Request For Payment SUBMITTED by EMPLOYEE,17.609356082452724,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65465,0.0,35.40599045122125,UNKNOWN,request for payment number 168375
3520,Request For Payment APPROVED by ADMINISTRATION,17.609356330050336,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65465,0.0,35.40599045122125,UNKNOWN,request for payment number 168375
3520,Request For Payment FINAL_APPROVED by SUPERVISOR,17.619137400371482,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65465,0.0,35.40599045122125,UNKNOWN,request for payment number 168375
3520,Request Payment,17.62232248101333,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65465,0.0,35.40599045122125,UNKNOWN,request for payment number 168375
3520,,,,,,,,,,,
3521,Request For Payment SUBMITTED by EMPLOYEE,17.609385928777915,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,139.69650593050923,UNKNOWN,request for payment number 161261
3521,Request For Payment APPROVED by ADMINISTRATION,17.60938628890913,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65463,0.0,139.69650593050923,UNKNOWN,request for payment number 161261
3521,,,,,,,,,,,
3521,,,,,,,,,,,
3521,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65463,0.0,139.69650593050923,UNKNOWN,request for payment number 161261
3522,Request For Payment SUBMITTED by EMPLOYEE,17.609402629726542,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65458,0.0,20.22824995781054,UNKNOWN,request for payment number 164636
3522,Request For Payment APPROVED by ADMINISTRATION,17.609402899820452,STAFF MEMBER,ADMINISTRATION,project 147572,UNKNOWN,organizational unit 65458,0.0,20.22824995781054,UNKNOWN,request for payment number 164636
3522,,,,,,,,,,,
3522,Request Payment,17.62235767513435,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65458,0.0,20.22824995781054,UNKNOWN,request for payment number 164636
3522,,,,,,,,,,,
3523,,,,,,,,,,,
3523,,,,,,,,,,,
3523,Request For Payment FINAL_APPROVED by SUPERVISOR,17.62056094900142,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65456,0.0,5.662465673399712,UNKNOWN,request for payment number 164641
3523,Request Payment,17.638065906761806,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,5.662465673399712,UNKNOWN,request for payment number 164641
3523,,,,,,,,,,,
3524,,,,,,,,,,,
3524,Request For Payment APPROVED by ADMINISTRATION,17.609424664648426,STAFF MEMBER,ADMINISTRATION,project 147546,task 167760,organizational unit 65462,0.0,44.67022777337633,activity 505,request for payment number 168380
3524,,,,,,,,,,,
3524,Request Payment,17.620959422700675,SYSTEM,UNDEFINED,project 147546,task 167760,organizational unit 65462,0.0,44.67022777337633,activity 505,request for payment number 168380
3524,,,,,,,,,,,
3525,,,,,,,,,,,
3525,Request For Payment APPROVED by ADMINISTRATION,17.609433892612426,STAFF MEMBER,ADMINISTRATION,project 147582,task 7924,organizational unit 65465,0.0,321.14882675709725,activity 505,request for payment number 168385
3525,,,,,,,,,,,
3525,Request Payment,17.621497441786506,SYSTEM,UNDEFINED,project 147582,task 7924,organizational unit 65465,0.0,321.14882675709725,activity 505,request for payment number 168385
3525,,,,,,,,,,,
3526,,,,,,,,,,,
3526,Request For Payment APPROVED by ADMINISTRATION,17.609443975753777,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65458,0.0,13.460056413615623,UNKNOWN,request for payment number 168578
3526,,,,,,,,,,,
3526,Request For Payment FINAL_APPROVED by SUPERVISOR,17.622534160303378,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65458,0.0,13.460056413615623,UNKNOWN,request for payment number 168578
3526,,,,,,,,,,,
3526,,,,,,,,,,,
3527,Request For Payment SUBMITTED by EMPLOYEE,17.609431641897352,STAFF MEMBER,EMPLOYEE,project 147556,task 155402,organizational unit 65461,0.0,38.60257523977853,activity 505,request for payment number 168390
3527,Request For Payment APPROVED by ADMINISTRATION,17.609432339619566,STAFF MEMBER,ADMINISTRATION,project 147556,task 155402,organizational unit 65461,0.0,38.60257523977853,activity 505,request for payment number 168390
3527,,,,,,,,,,,
3527,,,,,,,,,,,
3527,Request Payment,17.63021806628267,SYSTEM,UNDEFINED,project 147556,task 155402,organizational unit 65461,0.0,38.60257523977853,activity 505,request for payment number 168390
3527,Payment Handled,17.636488556791274,SYSTEM,UNDEFINED,project 147556,task 155402,organizational unit 65461,0.0,38.60257523977853,activity 505,request for payment number 168390
3528,Request For Payment SUBMITTED by EMPLOYEE,17.609440037038787,STAFF MEMBER,EMPLOYEE,project 147582,UNKNOWN,organizational unit 65454,0.0,1678.3887563142637,UNKNOWN,request for payment number 168584
3528,Request For Payment APPROVED by ADMINISTRATION,17.609440577206335,STAFF MEMBER,ADMINISTRATION,project 147582,UNKNOWN,organizational unit 65454,0.0,1678.3887563142637,UNKNOWN,request for payment number 168584
3528,,,,,,,,,,,
3528,,,,,,,,,,,
3528,,,,,,,,,,,
3529,Request For Payment SUBMITTED by EMPLOYEE,17.609586164229096,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65461,0.0,677.9137344462827,UNKNOWN,UNKNOWN
3529,Request For Payment APPROVED by ADMINISTRATION,17.60958953977817,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65461,0.0,677.9137344462827,UNKNOWN,UNKNOWN
3529,Request For Payment REJECTED by SUPERVISOR,17.62056453254516,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65461,0.0,677.9137344462827,UNKNOWN,UNKNOWN
3529,Request For Payment REJECTED by EMPLOYEE,17.623114626532338,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65461,0.0,677.9137344462827,UNKNOWN,UNKNOWN
3530,,,,,,,,,,,
3530,,,,,,,,,,,
3530,,,,,,,,,,,
3530,Request Payment,17.63806420075689,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65462,0.0,11.585869690453304,UNKNOWN,request for payment number 161413
3530,Payment Handled,17.644031338483902,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65462,0.0,11.585869690453304,UNKNOWN,request for payment number 161413
3531,,,,,,,,,,,
3531,Request For Payment APPROVED by ADMINISTRATION,17.60959453556989,STAFF MEMBER,ADMINISTRATION,project 148391,task 72008,organizational unit 65463,0.0,155.15971591381955,activity 505,request for payment number 161418
3531,Request For Payment APPROVED by BUDGET OWNER,17.611001657247005,STAFF MEMBER,BUDGET OWNER,project 148391,task 72008,organizational unit 65463,0.0,155.15971591381955,activity 505,request for payment number 161418
3531,,,,,,,,,,,
3531,Request Payment,17.6338990947995,SYSTEM,UNDEFINED,project 148391,task 72008,organizational unit 65463,0.0,155.15971591381955,activity 505,request for payment number 161418
3531,Payment Handled,17.636488556791274,SYSTEM,UNDEFINED,project 148391,task 72008,organizational unit 65463,0.0,155.15971591381955,activity 505,request for payment number 161418
3532,Request For Payment SUBMITTED by EMPLOYEE,17.60966058119097,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65469,0.0,142.59893899548385,UNKNOWN,UNKNOWN
3532,,,,,,,,,,,
3532,,,,,,,,,,,
3533,,,,,,,,,,,
3533,Request For Payment REJECTED by ADMINISTRATION,17.609664384025773,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65469,0.0,44.2056710886,UNKNOWN,UNKNOWN
3533,,,,,,,,,,,
3534,,,,,,,,,,,
3534,,,,,,,,,,,
3534,,,,,,,,,,,
3534,,,,,,,,,,,
3534,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,233.8486605304556,UNKNOWN,request for payment number 168589
3535,,,,,,,,,,,
3535,,,,,,,,,,,
3535,,,,,,,,,,,
3535,Request Payment,17.62240191043242,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65462,0.0,363.17308246068274,UNKNOWN,request for payment number 168594
3535,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65462,0.0,363.17308246068274,UNKNOWN,request for payment number 168594
3536,,,,,,,,,,,
3536,Request For Payment APPROVED by ADMINISTRATION,17.6099105024394,STAFF MEMBER,ADMINISTRATION,project 149268,task 31857,organizational unit 65457,0.0,1491.4379773682786,activity 505,request for payment number 169304
3536,Request For Payment FINAL_APPROVED by SUPERVISOR,17.61876007460654,STAFF MEMBER,SUPERVISOR,project 149268,task 31857,organizational unit 65457,0.0,1491.4379773682786,activity 505,request for payment number 169304
3536,,,,,,,,,,,
3536,,,,,,,,,,,
3537,,,,,,,,,,,
3537,Request For Payment APPROVED by ADMINISTRATION,17.60991380940486,STAFF MEMBER,ADMINISTRATION,project 149268,task 153306,organizational unit 65456,0.0,579.5083515820382,activity 505,request for payment number 169309
3537,,,,,,,,,,,
3537,Request Payment,17.6190285311426,SYSTEM,UNDEFINED,project 149268,task 153306,organizational unit 65456,0.0,579.5083515820382,activity 505,request for payment number 169309
3537,,,,,,,,,,,
3538,Request For Payment SUBMITTED by EMPLOYEE,17.610065175729165,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65463,0.0,96.38139450467564,UNKNOWN,request for payment number 168396
3538,Request For Payment APPROVED by ADMINISTRATION,17.610066615275105,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65463,0.0,96.38139450467564,UNKNOWN,request for payment number 168396
3538,Request For Payment APPROVED by BUDGET OWNER,17.611005095436774,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65463,0.0,96.38139450467564,UNKNOWN,request for payment number 168396
3538,,,,,,,,,,,
3538,Request Payment,17.619030916406263,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65463,0.0,96.38139450467564,UNKNOWN,request for payment number 168396
3538,,,,,,,,,,,
3539,Request For Payment SUBMITTED by EMPLOYEE,17.610913338909004,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65456,0.0,540.3641424857,UNKNOWN,request for payment number 160678
3539,,,,,,,,,,,
3539,Request For Payment FINAL_APPROVED by SUPERVISOR,17.618786430726466,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65456,0.0,540.3641424857,UNKNOWN,request for payment number 160678
3539,,,,,,,,,,,
3539,,,,,,,,,,,
3540,,,,,,,,,,,
3540,,,,,,,,,,,
3540,,,,,,,,,,,
3540,,,,,,,,,,,
3540,Request Payment,17.619164905586107,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65473,0.0,8.31898394349741,UNKNOWN,request for payment number 160683
3540,,,,,,,,,,,
3541,Request For Payment SUBMITTED by EMPLOYEE,17.611023050235737,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65454,0.0,855.0085442010189,UNKNOWN,request for payment number 169766
3541,,,,,,,,,,,
3541,,,,,,,,,,,
3541,,,,,,,,,,,
3541,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65454,0.0,855.0085442010189,UNKNOWN,request for payment number 169766
3542,Request For Payment SUBMITTED by EMPLOYEE,17.611039971046576,STAFF MEMBER,EMPLOYEE,project 147546,task 153150,organizational unit 65468,0.0,68.86177867011449,activity 505,request for payment number 169771
3542,Request For Payment APPROVED by ADMINISTRATION,17.611044150645,STAFF MEMBER,ADMINISTRATION,project 147546,task 153150,organizational unit 65468,0.0,68.86177867011449,activity 505,request for payment number 169771
3542,,,,,,,,,,,
3542,Request For Payment FINAL_APPROVED by SUPERVISOR,17.619092663775238,STAFF MEMBER,SUPERVISOR,project 147546,task 153150,organizational unit 65468,0.0,68.86177867011449,activity 505,request for payment number 169771
3542,Request Payment,17.6225238972908,SYSTEM,UNDEFINED,project 147546,task 153150,organizational unit 65468,0.0,68.86177867011449,activity 505,request for payment number 169771
3542,,,,,,,,,,,
3543,,,,,,,,,,,
3543,Request For Payment APPROVED by ADMINISTRATION,17.611043701226652,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65465,0.0,52.4728123150371,UNKNOWN,request for payment number 169314
3543,Request For Payment APPROVED by BUDGET OWNER,17.61913541657878,STAFF MEMBER,BUDGET OWNER,project 147701,UNKNOWN,organizational unit 65465,0.0,52.4728123150371,UNKNOWN,request for payment number 169314
3543,Request For Payment FINAL_APPROVED by SUPERVISOR,17.62272605035601,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65465,0.0,52.4728123150371,UNKNOWN,request for payment number 169314
3543,,,,,,,,,,,
3543,,,,,,,,,,,
3544,Request For Payment SUBMITTED by EMPLOYEE,17.611168676687292,STAFF MEMBER,EMPLOYEE,project 149268,task 160601,organizational unit 65461,0.0,379.8746788748748,activity 505,request for payment number 168402
3544,Request For Payment APPROVED by ADMINISTRATION,17.611173799404224,STAFF MEMBER,ADMINISTRATION,project 149268,task 160601,organizational unit 65461,0.0,379.8746788748748,activity 505,request for payment number 168402
3544,,,,,,,,,,,
3544,,,,,,,,,,,
3544,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 149268,task 160601,organizational unit 65461,0.0,379.8746788748748,activity 505,request for payment number 168402
3545,Request For Payment SUBMITTED by EMPLOYEE,17.611385560341432,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65454,0.0,349.06539761010214,UNKNOWN,request for payment number 164825
3545,Request For Payment APPROVED by ADMINISTRATION,17.61164345002766,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65454,0.0,349.06539761010214,UNKNOWN,request for payment number 164825
3545,Request For Payment APPROVED by BUDGET OWNER,17.62054007070862,STAFF MEMBER,BUDGET OWNER,project 147556,UNKNOWN,organizational unit 65454,0.0,349.06539761010214,UNKNOWN,request for payment number 164825
3545,Request For Payment FINAL_APPROVED by SUPERVISOR,17.63030308699823,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65454,0.0,349.06539761010214,UNKNOWN,request for payment number 164825
3545,,,,,,,,,,,
3545,,,,,,,,,,,
3546,Request For Payment SUBMITTED by EMPLOYEE,17.61139187249246,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65458,0.0,55.7308926626853,UNKNOWN,request for payment number 164831
3546,,,,,,,,,,,
3546,,,,,,,,,,,
3546,Request For Payment FINAL_APPROVED by SUPERVISOR,17.63172505944524,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65458,0.0,55.7308926626853,UNKNOWN,request for payment number 164831
3546,Request Payment,17.632029160728056,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65458,0.0,55.7308926626853,UNKNOWN,request for payment number 164831
3546,Payment Handled,17.636488556791274,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65458,0.0,55.7308926626853,UNKNOWN,request for payment number 164831
3547,,,,,,,,,,,
3547,,,,,,,,,,,
3547,Request For Payment FINAL_APPROVED by SUPERVISOR,17.611428958382927,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0.0,17.0655868296424,UNKNOWN,request for payment number 169777
3547,,,,,,,,,,,
3547,Payment Handled,17.636488556791274,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0.0,17.0655868296424,UNKNOWN,request for payment number 169777
3548,,,,,,,,,,,
3548,Request For Payment APPROVED by ADMINISTRATION,17.6114273410984,STAFF MEMBER,ADMINISTRATION,project 154852,task 153170,organizational unit 65465,0.0,1470.2029505303478,activity 505,request for payment number 169782
3548,Request For Payment FINAL_APPROVED by SUPERVISOR,17.620812033085304,STAFF MEMBER,SUPERVISOR,project 154852,task 153170,organizational unit 65465,0.0,1470.2029505303478,activity 505,request for payment number 169782
3548,,,,,,,,,,,
3548,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 154852,task 153170,organizational unit 65465,0.0,1470.2029505303478,activity 505,request for payment number 169782
3549,Request For Payment SUBMITTED by EMPLOYEE,17.611450005305606,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65465,0.0,387.9000744721281,UNKNOWN,request for payment number 164837
3549,,,,,,,,,,,
3549,Request For Payment FINAL_APPROVED by SUPERVISOR,17.619133990028786,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65465,0.0,387.9000744721281,UNKNOWN,request for payment number 164837
3549,,,,,,,,,,,
3549,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65465,0.0,387.9000744721281,UNKNOWN,request for payment number 164837
3550,,,,,,,,,,,
3550,Request For Payment REJECTED by ADMINISTRATION,17.616670670718495,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65463,0.0,47.1411769793902,UNKNOWN,UNKNOWN
3550,,,,,,,,,,,
3551,,,,,,,,,,,
3551,Request For Payment REJECTED by ADMINISTRATION,17.6115362773357,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65456,0.0,138.06344508012285,UNKNOWN,request for payment number 169791
3551,Request For Payment REJECTED by EMPLOYEE,17.620593133660705,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65456,0.0,138.06344508012285,UNKNOWN,request for payment number 169791
3551,,,,,,,,,,,
3551,,,,,,,,,,,
3551,,,,,,,,,,,
3551,,,,,,,,,,,
3551,,,,,,,,,,,
3552,Request For Payment SUBMITTED by EMPLOYEE,17.61153791690388,STAFF MEMBER,EMPLOYEE,project 169512,UNKNOWN,organizational unit 65461,0.0,40.16192212802129,UNKNOWN,request for payment number 169799
3552,,,,,,,,,,,
3552,Request For Payment FINAL_APPROVED by SUPERVISOR,17.62063916082021,STAFF MEMBER,SUPERVISOR,project 169512,UNKNOWN,organizational unit 65461,0.0,40.16192212802129,UNKNOWN,request for payment number 169799
3552,Request Payment,17.621065568038617,SYSTEM,UNDEFINED,project 169512,UNKNOWN,organizational unit 65461,0.0,40.16192212802129,UNKNOWN,request for payment number 169799
3552,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 169512,UNKNOWN,organizational unit 65461,0.0,40.16192212802129,UNKNOWN,request for payment number 169799
3553,,,,,,,,,,,
3553,Request For Payment APPROVED by ADMINISTRATION,17.611544677286748,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65456,0.0,200.81955648017868,activity 505,request for payment number 169804
3553,,,,,,,,,,,
3553,,,,,,,,,,,
3553,Payment Handled,17.662642062631537,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65456,0.0,200.81955648017868,activity 505,request for payment number 169804
3554,Request For Payment SUBMITTED by EMPLOYEE,17.611590965590818,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65468,0.0,201.7048522456469,UNKNOWN,request for payment number 169809
3554,Request For Payment APPROVED by ADMINISTRATION,17.611592582610744,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65468,0.0,201.7048522456469,UNKNOWN,request for payment number 169809
3554,Request For Payment APPROVED by BUDGET OWNER,17.616788599799953,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65468,0.0,201.7048522456469,UNKNOWN,request for payment number 169809
3554,Request For Payment FINAL_APPROVED by SUPERVISOR,17.618985038094397,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65468,0.0,201.7048522456469,UNKNOWN,request for payment number 169809
3554,,,,,,,,,,,
3554,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0.0,201.7048522456469,UNKNOWN,request for payment number 169809
3555,Request For Payment SUBMITTED by EMPLOYEE,17.61285357829096,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65454,0.0,125.87508722749207,UNKNOWN,request for payment number 165112
3555,Request For Payment APPROVED by ADMINISTRATION,17.61285398203609,STAFF MEMBER,ADMINISTRATION,project 151278,UNKNOWN,organizational unit 65454,0.0,125.87508722749207,UNKNOWN,request for payment number 165112
3555,,,,,,,,,,,
3555,,,,,,,,,,,
3555,Request Payment,17.630259839095732,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65454,0.0,125.87508722749207,UNKNOWN,request for payment number 165112
3555,Payment Handled,17.636488556791274,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65454,0.0,125.87508722749207,UNKNOWN,request for payment number 165112
3556,,,,,,,,,,,
3556,,,,,,,,,,,
3556,,,,,,,,,,,
3556,,,,,,,,,,,
3556,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 503,task 12438,organizational unit 65458,0.0,370.3114301581443,activity 505,request for payment number 161432
3557,,,,,,,,,,,
3557,,,,,,,,,,,
3557,Request For Payment FINAL_APPROVED by SUPERVISOR,17.619150774152182,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65482,0.0,42.99153149550767,UNKNOWN,request for payment number 164646
3557,Request Payment,17.622433080589786,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,42.99153149550767,UNKNOWN,request for payment number 164646
3557,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,42.99153149550767,UNKNOWN,request for payment number 164646
3558,Request For Payment SUBMITTED by EMPLOYEE,17.615175622760304,STAFF MEMBER,EMPLOYEE,project 147546,task 33469,organizational unit 65461,0.0,75.0238177143551,activity 505,request for payment number 161711
3558,,,,,,,,,,,
3558,,,,,,,,,,,
3558,,,,,,,,,,,
3558,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 147546,task 33469,organizational unit 65461,0.0,75.0238177143551,activity 505,request for payment number 161711
3559,,,,,,,,,,,
3559,Request For Payment APPROVED by ADMINISTRATION,17.6152160370918,STAFF MEMBER,ADMINISTRATION,project 147582,task 161717,organizational unit 65468,0.0,214.88324809699444,activity 505,request for payment number 161716
3559,,,,,,,,,,,
3559,Request Payment,17.61870274430219,SYSTEM,UNDEFINED,project 147582,task 161717,organizational unit 65468,0.0,214.88324809699444,activity 505,request for payment number 161716
3559,,,,,,,,,,,
3560,Request For Payment SUBMITTED by EMPLOYEE,17.615230000467875,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65468,0.0,178.0461198517954,UNKNOWN,request for payment number 161722
3560,,,,,,,,,,,
3560,,,,,,,,,,,
3560,,,,,,,,,,,
3560,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65468,0.0,178.0461198517954,UNKNOWN,request for payment number 161722
3561,Request For Payment SUBMITTED by EMPLOYEE,17.61571405550407,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65482,0.0,315.2344829696984,UNKNOWN,request for payment number 169815
3561,,,,,,,,,,,
3561,,,,,,,,,,,
3561,,,,,,,,,,,
3561,Payment Handled,17.63079448720172,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65482,0.0,315.2344829696984,UNKNOWN,request for payment number 169815
3562,Request For Payment SUBMITTED by EMPLOYEE,17.61578072698307,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,37.8770028552809,UNKNOWN,UNKNOWN
3562,Request For Payment REJECTED by ADMINISTRATION,17.61578142028942,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65458,0.0,37.8770028552809,UNKNOWN,UNKNOWN
3562,,,,,,,,,,,
3563,,,,,,,,,,,
3563,,,,,,,,,,,
3563,Request For Payment FINAL_APPROVED by SUPERVISOR,17.61874127705094,STAFF MEMBER,SUPERVISOR,project 147556,task 9260,organizational unit 65454,0.0,22.044931077031336,activity 505,request for payment number 171399
3563,Request Payment,17.620496242682446,SYSTEM,UNDEFINED,project 147556,task 9260,organizational unit 65454,0.0,22.044931077031336,activity 505,request for payment number 171399
3563,Payment Handled,17.623151568826636,SYSTEM,UNDEFINED,project 147556,task 9260,organizational unit 65454,0.0,22.044931077031336,activity 505,request for payment number 171399
3564,,,,,,,,,,,
3564,,,,,,,,,,,
