CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
1962,Request For Payment SUBMITTED by EMPLOYEE,17.385373678722768,STAFF MEMBER,EMPLOYEE,project 147546,task 156279,organizational unit 65465,0,234.0010708623547,activity 505,request for payment number 156278
1962,Request For Payment APPROVED by ADMINISTRATION,17.385400936948503,STAFF MEMBER,ADMINISTRATION,project 147546,task 156279,organizational unit 65465,0,234.0010708623547,activity 505,request for payment number 156278
1962,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390807650598127,STAFF MEMBER,SUPERVISOR,project 147546,task 156279,organizational unit 65465,0,234.0010708623547,activity 505,request for payment number 156278
1962,Request Payment,17.409657238043085,SYSTEM,UNDEFINED,project 147546,task 156279,organizational unit 65465,0,234.0010708623547,activity 505,request for payment number 156278
1962,Payment Handled,17.414925319077422,SYSTEM,UNDEFINED,project 147546,task 156279,organizational unit 65465,0,234.0010708623547,activity 505,request for payment number 156278
1963,Request For Payment SUBMITTED by EMPLOYEE,17.385896861850146,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65486,0,287.05173855603607,UNKNOWN,request for payment number 153359
1963,Request For Payment APPROVED by ADMINISTRATION,17.385899845213476,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65486,0,287.05173855603607,UNKNOWN,request for payment number 153359
1963,Request For Payment APPROVED by BUDGET OWNER,17.390447890657743,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65486,0,287.05173855603607,UNKNOWN,request for payment number 153359
1963,Request For Payment FINAL_APPROVED by SUPERVISOR,17.39272972222518,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65486,0,287.05173855603607,UNKNOWN,request for payment number 153359
1963,Request Payment,17.39358584549059,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65486,0,287.05173855603607,UNKNOWN,request for payment number 153359
1963,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65486,0,287.05173855603607,UNKNOWN,request for payment number 153359
1964,Request For Payment SUBMITTED by EMPLOYEE,17.385905530466125,STAFF MEMBER,EMPLOYEE,project 147556,task 726,organizational unit 65461,0,125.36307434822426,activity 505,request for payment number 159924
1964,Request For Payment APPROVED by ADMINISTRATION,17.385906234084253,STAFF MEMBER,ADMINISTRATION,project 147556,task 726,organizational unit 65461,0,125.36307434822426,activity 505,request for payment number 159924
1964,Request For Payment APPROVED by BUDGET OWNER,17.39037543560163,STAFF MEMBER,BUDGET OWNER,project 147556,task 726,organizational unit 65461,0,125.36307434822426,activity 505,request for payment number 159924
1964,Request For Payment FINAL_APPROVED by SUPERVISOR,17.39244766136518,STAFF MEMBER,SUPERVISOR,project 147556,task 726,organizational unit 65461,0,125.36307434822426,activity 505,request for payment number 159924
1964,Request Payment,17.392855811719567,SYSTEM,UNDEFINED,project 147556,task 726,organizational unit 65461,0,125.36307434822426,activity 505,request for payment number 159924
1964,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147556,task 726,organizational unit 65461,0,125.36307434822426,activity 505,request for payment number 159924
1965,Request For Payment SUBMITTED by EMPLOYEE,17.386140961603786,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0,79.21539816861429,UNKNOWN,request for payment number 156433
1965,Request For Payment APPROVED by ADMINISTRATION,17.386143156373937,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65469,0,79.21539816861429,UNKNOWN,request for payment number 156433
1965,Request For Payment APPROVED by BUDGET OWNER,17.390314856231385,STAFF MEMBER,BUDGET OWNER,project 147546,UNKNOWN,organizational unit 65469,0,79.21539816861429,UNKNOWN,request for payment number 156433
1965,Request For Payment FINAL_APPROVED by SUPERVISOR,17.395125468945945,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0,79.21539816861429,UNKNOWN,request for payment number 156433
1965,Request Payment,17.395125524718814,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,79.21539816861429,UNKNOWN,request for payment number 156433
1965,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,79.21539816861429,UNKNOWN,request for payment number 156433
1966,Request For Payment SUBMITTED by EMPLOYEE,17.386500952051442,STAFF MEMBER,EMPLOYEE,project 147701,task 14763,organizational unit 65461,0,55.96795552244976,activity 505,request for payment number 156284
1966,Request For Payment APPROVED by ADMINISTRATION,17.386501092691343,STAFF MEMBER,ADMINISTRATION,project 147701,task 14763,organizational unit 65461,0,55.96795552244976,activity 505,request for payment number 156284
1966,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390181804104515,STAFF MEMBER,SUPERVISOR,project 147701,task 14763,organizational unit 65461,0,55.96795552244976,activity 505,request for payment number 156284
1966,Request Payment,17.397384700039694,SYSTEM,UNDEFINED,project 147701,task 14763,organizational unit 65461,0,55.96795552244976,activity 505,request for payment number 156284
1966,Payment Handled,17.40781358091591,SYSTEM,UNDEFINED,project 147701,task 14763,organizational unit 65461,0,55.96795552244976,activity 505,request for payment number 156284
1967,Request For Payment SUBMITTED by EMPLOYEE,17.386516112918862,STAFF MEMBER,EMPLOYEE,project 147701,task 14763,organizational unit 65461,0,31.17202586060493,activity 505,request for payment number 153610
1967,Request For Payment APPROVED by ADMINISTRATION,17.38651619730153,STAFF MEMBER,ADMINISTRATION,project 147701,task 14763,organizational unit 65461,0,31.17202586060493,activity 505,request for payment number 153610
1967,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390183541630527,STAFF MEMBER,SUPERVISOR,project 147701,task 14763,organizational unit 65461,0,31.17202586060493,activity 505,request for payment number 153610
1967,Request Payment,17.397384644392684,SYSTEM,UNDEFINED,project 147701,task 14763,organizational unit 65461,0,31.17202586060493,activity 505,request for payment number 153610
1967,Payment Handled,17.40781358091591,SYSTEM,UNDEFINED,project 147701,task 14763,organizational unit 65461,0,31.17202586060493,activity 505,request for payment number 153610
1968,Request For Payment SUBMITTED by EMPLOYEE,17.388536020868614,STAFF MEMBER,EMPLOYEE,project 147556,task 15507,organizational unit 65454,0,36.851291008366495,activity 505,request for payment number 153615
1968,Request For Payment APPROVED by ADMINISTRATION,17.38853857530796,STAFF MEMBER,ADMINISTRATION,project 147556,task 15507,organizational unit 65454,0,36.851291008366495,activity 505,request for payment number 153615
1968,Request For Payment APPROVED by BUDGET OWNER,17.390368122560677,STAFF MEMBER,BUDGET OWNER,project 147556,task 15507,organizational unit 65454,0,36.851291008366495,activity 505,request for payment number 153615
1968,Request For Payment FINAL_APPROVED by SUPERVISOR,17.392652847629748,STAFF MEMBER,SUPERVISOR,project 147556,task 15507,organizational unit 65454,0,36.851291008366495,activity 505,request for payment number 153615
1968,Request Payment,17.392891754515745,SYSTEM,UNDEFINED,project 147556,task 15507,organizational unit 65454,0,36.851291008366495,activity 505,request for payment number 153615
1968,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147556,task 15507,organizational unit 65454,0,36.851291008366495,activity 505,request for payment number 153615
1969,Request For Payment SUBMITTED by EMPLOYEE,17.388556680762466,STAFF MEMBER,EMPLOYEE,project 147546,task 62320,organizational unit 65454,0,46.58559429359538,activity 505,request for payment number 153921
1969,Request For Payment APPROVED by ADMINISTRATION,17.3885590947983,STAFF MEMBER,ADMINISTRATION,project 147546,task 62320,organizational unit 65454,0,46.58559429359538,activity 505,request for payment number 153921
1969,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390360136995106,STAFF MEMBER,SUPERVISOR,project 147546,task 62320,organizational unit 65454,0,46.58559429359538,activity 505,request for payment number 153921
1969,Request Payment,17.392891307334924,SYSTEM,UNDEFINED,project 147546,task 62320,organizational unit 65454,0,46.58559429359538,activity 505,request for payment number 153921
1969,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147546,task 62320,organizational unit 65454,0,46.58559429359538,activity 505,request for payment number 153921
1970,Request For Payment SUBMITTED by EMPLOYEE,17.388568919302617,STAFF MEMBER,EMPLOYEE,project 147546,task 15507,organizational unit 65454,0,87.60872956705997,activity 505,request for payment number 153588
1970,Request For Payment APPROVED by ADMINISTRATION,17.388572119263184,STAFF MEMBER,ADMINISTRATION,project 147546,task 15507,organizational unit 65454,0,87.60872956705997,activity 505,request for payment number 153588
1970,Request For Payment APPROVED by BUDGET OWNER,17.390358707992434,STAFF MEMBER,BUDGET OWNER,project 147546,task 15507,organizational unit 65454,0,87.60872956705997,activity 505,request for payment number 153588
1970,Request For Payment FINAL_APPROVED by SUPERVISOR,17.392652847629748,STAFF MEMBER,SUPERVISOR,project 147546,task 15507,organizational unit 65454,0,87.60872956705997,activity 505,request for payment number 153588
1970,Request Payment,17.392890133484325,SYSTEM,UNDEFINED,project 147546,task 15507,organizational unit 65454,0,87.60872956705997,activity 505,request for payment number 153588
1970,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147546,task 15507,organizational unit 65454,0,87.60872956705997,activity 505,request for payment number 153588
1971,Request For Payment SUBMITTED by EMPLOYEE,17.390121773529263,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65472,0,53.95438358537228,UNKNOWN,UNKNOWN
1971,Request For Payment REJECTED by ADMINISTRATION,17.390122810502557,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65472,0,53.95438358537228,UNKNOWN,UNKNOWN
1971,Request For Payment REJECTED by EMPLOYEE,17.440158670422857,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65472,0,53.95438358537228,UNKNOWN,UNKNOWN
1972,Request For Payment SUBMITTED by EMPLOYEE,17.390205596738678,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0,18.20702775309646,UNKNOWN,request for payment number 156439
1972,Request For Payment APPROVED by ADMINISTRATION,17.39020618524189,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65468,0,18.20702775309646,UNKNOWN,request for payment number 156439
1972,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390209716253885,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0,18.20702775309646,UNKNOWN,request for payment number 156439
1972,Request Payment,17.39244682252854,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0,18.20702775309646,UNKNOWN,request for payment number 156439
1972,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0,18.20702775309646,UNKNOWN,request for payment number 156439
1973,Request For Payment SUBMITTED by EMPLOYEE,17.390228043687273,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 11190,organizational unit 65463,0,34.13990059659529,activity 505,UNKNOWN
1973,Request For Payment REJECTED by ADMINISTRATION,17.390244100933117,STAFF MEMBER,ADMINISTRATION,UNKNOWN,task 11190,organizational unit 65463,0,34.13990059659529,activity 505,UNKNOWN
1973,Request For Payment REJECTED by EMPLOYEE,17.407468867867244,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 11190,organizational unit 65463,0,34.13990059659529,activity 505,UNKNOWN
1974,Request For Payment SUBMITTED by EMPLOYEE,17.39024009365158,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65458,0,45.48465409144731,UNKNOWN,request for payment number 153930
1974,Request For Payment APPROVED by ADMINISTRATION,17.39024152282376,STAFF MEMBER,ADMINISTRATION,project 147908,UNKNOWN,organizational unit 65458,0,45.48465409144731,UNKNOWN,request for payment number 153930
1974,Request For Payment APPROVED by BUDGET OWNER,17.39080305742255,STAFF MEMBER,BUDGET OWNER,project 147908,UNKNOWN,organizational unit 65458,0,45.48465409144731,UNKNOWN,request for payment number 153930
1974,Request For Payment FINAL_APPROVED by SUPERVISOR,17.39261807041679,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65458,0,45.48465409144731,UNKNOWN,request for payment number 153930
1974,Request Payment,17.40695985671282,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65458,0,45.48465409144731,UNKNOWN,request for payment number 153930
1974,Payment Handled,17.414925319077422,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65458,0,45.48465409144731,UNKNOWN,request for payment number 153930
1975,Request For Payment SUBMITTED by EMPLOYEE,17.390247155423648,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65454,0,58.31098094718435,UNKNOWN,request for payment number 155745
1975,Request For Payment APPROVED by ADMINISTRATION,17.390247239492062,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65454,0,58.31098094718435,UNKNOWN,request for payment number 155745
1975,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390278204210766,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65454,0,58.31098094718435,UNKNOWN,request for payment number 155745
1975,Request Payment,17.392511886201,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65454,0,58.31098094718435,UNKNOWN,request for payment number 155745
1975,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65454,0,58.31098094718435,UNKNOWN,request for payment number 155745
1976,Request For Payment SUBMITTED by EMPLOYEE,17.390267331640484,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Request For Payment REJECTED by ADMINISTRATION,17.390273440470295,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Request For Payment REJECTED by EMPLOYEE,17.39029185080049,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Request For Payment SUBMITTED by EMPLOYEE,17.39031295080776,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Request For Payment APPROVED by ADMINISTRATION,17.390313034870644,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Request For Payment APPROVED by BUDGET OWNER,17.390318106651545,STAFF MEMBER,BUDGET OWNER,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Request For Payment FINAL_APPROVED by SUPERVISOR,17.392517981334628,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Request Payment,17.39714346898825,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1976,Payment Handled,17.40781358091591,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65468,0,125.20523140370447,UNKNOWN,request for payment number 156444
1977,Request For Payment SUBMITTED by EMPLOYEE,17.39034514637524,STAFF MEMBER,EMPLOYEE,project 157178,UNKNOWN,organizational unit 65489,0,13.083260520560696,UNKNOWN,request for payment number 160154
1977,Request For Payment APPROVED by ADMINISTRATION,17.390345314495587,STAFF MEMBER,ADMINISTRATION,project 157178,UNKNOWN,organizational unit 65489,0,13.083260520560696,UNKNOWN,request for payment number 160154
1977,Request For Payment APPROVED by BUDGET OWNER,17.417195463768284,STAFF MEMBER,BUDGET OWNER,project 157178,UNKNOWN,organizational unit 65489,0,13.083260520560696,UNKNOWN,request for payment number 160154
1977,Request For Payment FINAL_APPROVED by SUPERVISOR,17.424050591639794,STAFF MEMBER,SUPERVISOR,project 157178,UNKNOWN,organizational unit 65489,0,13.083260520560696,UNKNOWN,request for payment number 160154
1977,Request Payment,17.425653224236722,SYSTEM,UNDEFINED,project 157178,UNKNOWN,organizational unit 65489,0,13.083260520560696,UNKNOWN,request for payment number 160154
1977,Payment Handled,17.431325595231193,SYSTEM,UNDEFINED,project 157178,UNKNOWN,organizational unit 65489,0,13.083260520560696,UNKNOWN,request for payment number 160154
1978,Request For Payment SUBMITTED by EMPLOYEE,17.39038344906402,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0,267.187577272363,UNKNOWN,request for payment number 156289
1978,Request For Payment APPROVED by ADMINISTRATION,17.390616819992704,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65469,0,267.187577272363,UNKNOWN,request for payment number 156289
1978,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390834228986456,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0,267.187577272363,UNKNOWN,request for payment number 156289
1978,Request Payment,17.407100146488457,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,267.187577272363,UNKNOWN,request for payment number 156289
1978,Payment Handled,17.414925319077422,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,267.187577272363,UNKNOWN,request for payment number 156289
1979,Request For Payment SUBMITTED by EMPLOYEE,17.390404182899463,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0,128.2511429531854,UNKNOWN,request for payment number 153724
1979,Request For Payment APPROVED by ADMINISTRATION,17.390425952964012,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65469,0,128.2511429531854,UNKNOWN,request for payment number 153724
1979,Request For Payment FINAL_APPROVED by SUPERVISOR,17.39084716784082,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65469,0,128.2511429531854,UNKNOWN,request for payment number 153724
1979,Request Payment,17.392396854556825,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,128.2511429531854,UNKNOWN,request for payment number 153724
1979,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0,128.2511429531854,UNKNOWN,request for payment number 153724
1980,Request For Payment SUBMITTED by EMPLOYEE,17.390450300132446,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request For Payment APPROVED by ADMINISTRATION,17.390450608320652,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request For Payment REJECTED by BUDGET OWNER,17.39287425841708,STAFF MEMBER,BUDGET OWNER,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request For Payment REJECTED by EMPLOYEE,17.39377781377715,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request For Payment SUBMITTED by EMPLOYEE,17.395181045066415,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request For Payment APPROVED by ADMINISTRATION,17.395181825842894,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request For Payment APPROVED by BUDGET OWNER,17.39531555270592,STAFF MEMBER,BUDGET OWNER,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request For Payment FINAL_APPROVED by SUPERVISOR,17.398857064888254,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Request Payment,17.423875159628537,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1980,Payment Handled,17.431325595231193,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65460,0,271.9333148738355,UNKNOWN,request for payment number 159934
1981,Request For Payment SUBMITTED by EMPLOYEE,17.390471172664522,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65482,0,35.649403170106595,UNKNOWN,request for payment number 153936
1981,Request For Payment APPROVED by ADMINISTRATION,17.39047341398435,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65482,0,35.649403170106595,UNKNOWN,request for payment number 153936
1981,Request For Payment APPROVED by BUDGET OWNER,17.390816864892837,STAFF MEMBER,BUDGET OWNER,project 147620,UNKNOWN,organizational unit 65482,0,35.649403170106595,UNKNOWN,request for payment number 153936
1981,Request For Payment FINAL_APPROVED by SUPERVISOR,17.39253073066833,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65482,0,35.649403170106595,UNKNOWN,request for payment number 153936
1981,Request Payment,17.395125190081558,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0,35.649403170106595,UNKNOWN,request for payment number 153936
1981,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0,35.649403170106595,UNKNOWN,request for payment number 153936
1982,Request For Payment SUBMITTED by EMPLOYEE,17.390603037772845,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65477,0,10.080575215673882,UNKNOWN,request for payment number 156294
1982,Request For Payment APPROVED by ADMINISTRATION,17.39060415828562,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65477,0,10.080575215673882,UNKNOWN,request for payment number 156294
1982,Request For Payment FINAL_APPROVED by SUPERVISOR,17.395183805666235,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65477,0,10.080575215673882,UNKNOWN,request for payment number 156294
1982,Request Payment,17.395306073075194,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0,10.080575215673882,UNKNOWN,request for payment number 156294
1982,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0,10.080575215673882,UNKNOWN,request for payment number 156294
1983,Request For Payment SUBMITTED by EMPLOYEE,17.390677465105743,STAFF MEMBER,EMPLOYEE,project 153345,UNKNOWN,organizational unit 65461,0,155.77332611809734,UNKNOWN,request for payment number 159613
1983,Request For Payment APPROVED by ADMINISTRATION,17.390677885266907,STAFF MEMBER,ADMINISTRATION,project 153345,UNKNOWN,organizational unit 65461,0,155.77332611809734,UNKNOWN,request for payment number 159613
1983,Request For Payment FINAL_APPROVED by SUPERVISOR,17.407610738684145,STAFF MEMBER,SUPERVISOR,project 153345,UNKNOWN,organizational unit 65461,0,155.77332611809734,UNKNOWN,request for payment number 159613
1983,Request Payment,17.409418125046432,SYSTEM,UNDEFINED,project 153345,UNKNOWN,organizational unit 65461,0,155.77332611809734,UNKNOWN,request for payment number 159613
1983,Payment Handled,17.414925319077422,SYSTEM,UNDEFINED,project 153345,UNKNOWN,organizational unit 65461,0,155.77332611809734,UNKNOWN,request for payment number 159613
1984,Request For Payment SUBMITTED by EMPLOYEE,17.390718556032027,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65465,0,12.01370747052503,UNKNOWN,request for payment number 153729
1984,Request For Payment APPROVED by ADMINISTRATION,17.39071872408961,STAFF MEMBER,ADMINISTRATION,project 148681,UNKNOWN,organizational unit 65465,0,12.01370747052503,UNKNOWN,request for payment number 153729
1984,Request For Payment FINAL_APPROVED by SUPERVISOR,17.390804877891004,STAFF MEMBER,SUPERVISOR,project 148681,UNKNOWN,organizational unit 65465,0,12.01370747052503,UNKNOWN,request for payment number 153729
1984,Request Payment,17.39246748566623,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65465,0,12.01370747052503,UNKNOWN,request for payment number 153729
1984,Payment Handled,17.39825275038683,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65465,0,12.01370747052503,UNKNOWN,request for payment number 153729
1985,Request For Payment SUBMITTED by EMPLOYEE,17.390773817444362,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65479,0,16.38749428305715,UNKNOWN,request for payment number 160160
1985,Request For Payment APPROVED by ADMINISTRATION,17.390774601669495,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65479,0,16.38749428305715,UNKNOWN,request for payment number 160160
1985,Request For Payment FINAL_APPROVED by SUPERVISOR,17.395141587175445,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65479,0,16.38749428305715,UNKNOWN,request for payment number 160160
1985,Request Payment,17.39760517700334,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65479,0,16.38749428305715,UNKNOWN,request for payment number 160160
1985,Payment Handled,17.40781358091591,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65479,0,16.38749428305715,UNKNOWN,request for payment number 160160
1986,Request For Payment SUBMITTED by EMPLOYEE,17.390798968358247,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Request For Payment APPROVED by ADMINISTRATION,17.39079908038763,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Request For Payment REJECTED by SUPERVISOR,17.41170057263191,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Request For Payment REJECTED by EMPLOYEE,17.414046288985528,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Request For Payment SUBMITTED by EMPLOYEE,17.4141716892394,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Request For Payment APPROVED by ADMINISTRATION,17.414171962842662,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Request For Payment FINAL_APPROVED by SUPERVISOR,17.41694914287,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Request Payment,17.417163302815343,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1986,Payment Handled,17.42433000008829,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0,26.584159380338782,UNKNOWN,request for payment number 155750
1987,Request For Payment SUBMITTED by EMPLOYEE,17.390799948614912,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65462,0,16.305765331252392,UNKNOWN,request for payment number 155759
1987,Request For Payment APPROVED by ADMINISTRATION,17.390800060644185,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65462,0,16.305765331252392,UNKNOWN,request for payment number 155759
1987,Request For Payment APPROVED by BUDGET OWNER,17.390989680204655,STAFF MEMBER,BUDGET OWNER,project 147649,UNKNOWN,organizational unit 65462,0,16.305765331252392,UNKNOWN,request for payment number 155759
1987,Request For Payment FINAL_APPROVED by SUPERVISOR,17.39680950628698,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65462,0,16.305765331252392,UNKNOWN,request for payment number 155759
1987,Request Payment,17.39791754509826,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65462,0,16.305765331252392,UNKNOWN,request for payment number 155759
1987,Payment Handled,17.40781358091591,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65462,0,16.305765331252392,UNKNOWN,request for payment number 155759
