CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
2437,,,,,,,,,,,
2437,,,,,,,,,,,
2437,Request Payment,17.45840033912011,SYSTEM,UNDEFINED,project 156763,UNKNOWN,organizational unit 65469,0.0,56.26204341126232,UNKNOWN,request for payment number 169247
2437,,,,,,,,,,,
2438,Request For Payment SUBMITTED by EMPLOYEE,17.455783788490674,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65461,0.0,52.66363294151052,UNKNOWN,request for payment number 167037
2438,,,,,,,,,,,
2438,,,,,,,,,,,
2438,Request For Payment FINAL_APPROVED by SUPERVISOR,17.463249503296005,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65461,0.0,52.66363294151052,UNKNOWN,request for payment number 167037
2438,,,,,,,,,,,
2438,,,,,,,,,,,
2439,Request For Payment SUBMITTED by EMPLOYEE,17.455823207962066,STAFF MEMBER,EMPLOYEE,project 148391,task 72008,organizational unit 65463,0.0,33.19006142962114,activity 505,request for payment number 168407
2439,,,,,,,,,,,
2439,,,,,,,,,,,
2439,Request For Payment FINAL_APPROVED by SUPERVISOR,17.471161018667267,STAFF MEMBER,SUPERVISOR,project 148391,task 72008,organizational unit 65463,0.0,33.19006142962114,activity 505,request for payment number 168407
2439,,,,,,,,,,,
2439,,,,,,,,,,,
2440,Request For Payment SUBMITTED by EMPLOYEE,17.45589374971541,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65482,0.0,79.48598618642635,UNKNOWN,request for payment number 169252
2440,,,,,,,,,,,
2440,,,,,,,,,,,
2440,Request Payment,17.458047023630222,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65482,0.0,79.48598618642635,UNKNOWN,request for payment number 169252
2440,,,,,,,,,,,
2441,Request For Payment SUBMITTED by EMPLOYEE,17.455958592302313,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65461,0.0,13.50516284250814,UNKNOWN,request for payment number 163800
2441,,,,,,,,,,,
2441,,,,,,,,,,,
2441,Request Payment,17.480352307488772,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65461,0.0,13.50516284250814,UNKNOWN,request for payment number 163800
2441,,,,,,,,,,,
2442,Request For Payment SUBMITTED by EMPLOYEE,17.45597365428447,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65477,0.0,134.085128078201,UNKNOWN,request for payment number 168967
2442,,,,,,,,,,,
2442,,,,,,,,,,,
2442,Request Payment,17.460331326787834,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,134.085128078201,UNKNOWN,request for payment number 168967
2442,,,,,,,,,,,
2443,Request For Payment SUBMITTED by EMPLOYEE,17.456031669660344,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65454,0.0,25.67979958788163,UNKNOWN,request for payment number 163113
2443,,,,,,,,,,,
2443,,,,,,,,,,,
2443,Request For Payment FINAL_APPROVED by SUPERVISOR,17.45833413633278,STAFF MEMBER,SUPERVISOR,project 147572,UNKNOWN,organizational unit 65454,0.0,25.67979958788163,UNKNOWN,request for payment number 163113
2443,,,,,,,,,,,
2443,,,,,,,,,,,
2444,Request For Payment SUBMITTED by EMPLOYEE,17.4560357891226,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65461,0.0,32.63034433904364,UNKNOWN,UNKNOWN
2444,,,,,,,,,,,
2444,,,,,,,,,,,
2445,Request For Payment SUBMITTED by EMPLOYEE,17.456157817214947,STAFF MEMBER,EMPLOYEE,project 160657,UNKNOWN,organizational unit 65488,0.0,47.26956069378968,UNKNOWN,request for payment number 168413
2445,,,,,,,,,,,
2445,,,,,,,,,,,
2445,Request Payment,17.458107353986072,SYSTEM,UNDEFINED,project 160657,UNKNOWN,organizational unit 65488,0.0,47.26956069378968,UNKNOWN,request for payment number 168413
2445,,,,,,,,,,,
2446,Request For Payment SUBMITTED by EMPLOYEE,17.45617856916732,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65468,0.0,56.26204416938635,UNKNOWN,request for payment number 163518
2446,,,,,,,,,,,
2446,,,,,,,,,,,
2446,Request For Payment FINAL_APPROVED by SUPERVISOR,17.458486142300753,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0.0,56.26204416938635,UNKNOWN,request for payment number 163518
2446,,,,,,,,,,,
2446,,,,,,,,,,,
2447,Request For Payment SUBMITTED by EMPLOYEE,17.456202049049267,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65471,0.0,199.6822762289349,UNKNOWN,request for payment number 168798
2447,,,,,,,,,,,
2447,,,,,,,,,,,
2447,Request Payment,17.509016443620773,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65471,0.0,199.6822762289349,UNKNOWN,request for payment number 168798
2447,,,,,,,,,,,
2448,Request For Payment SUBMITTED by EMPLOYEE,17.45623242778793,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65469,0.0,21.833263492607024,UNKNOWN,request for payment number 168218
2448,,,,,,,,,,,
2448,,,,,,,,,,,
2448,Request Payment,17.45838188445391,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65469,0.0,21.833263492607024,UNKNOWN,request for payment number 168218
2448,,,,,,,,,,,
2449,Request For Payment SUBMITTED by EMPLOYEE,17.456270544191735,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65480,0.0,33.86808578518479,UNKNOWN,request for payment number 162919
2449,,,,,,,,,,,
2449,,,,,,,,,,,
2449,Request Payment,17.457998107284393,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65480,0.0,33.86808578518479,UNKNOWN,request for payment number 162919
2449,,,,,,,,,,,
2450,Request For Payment SUBMITTED by EMPLOYEE,17.456292290614982,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65480,0.0,45.22273463971151,UNKNOWN,request for payment number 164087
2450,,,,,,,,,,,
2450,,,,,,,,,,,
2450,Request For Payment FINAL_APPROVED by SUPERVISOR,17.45799805491015,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65480,0.0,45.22273463971151,UNKNOWN,request for payment number 164087
2450,,,,,,,,,,,
2450,,,,,,,,,,,
2451,Request For Payment SUBMITTED by EMPLOYEE,17.456305327749345,STAFF MEMBER,EMPLOYEE,project 155098,task 32421,organizational unit 65462,0.0,241.95501555984592,activity 505,request for payment number 163216
2451,,,,,,,,,,,
2451,,,,,,,,,,,
2451,Request Payment,17.46271447631191,SYSTEM,UNDEFINED,project 155098,task 32421,organizational unit 65462,0.0,241.95501555984592,activity 505,request for payment number 163216
2451,,,,,,,,,,,
2452,Request For Payment SUBMITTED by EMPLOYEE,17.45638029453107,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65462,0.0,72.75855215920522,UNKNOWN,request for payment number 163616
2452,,,,,,,,,,,
2452,,,,,,,,,,,
2452,Request Payment,17.472045781630857,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65462,0.0,72.75855215920522,UNKNOWN,request for payment number 163616
2452,,,,,,,,,,,
2453,Request For Payment SUBMITTED by EMPLOYEE,17.456442745071133,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65481,0.0,53.60347777678094,UNKNOWN,request for payment number 163020
2453,,,,,,,,,,,
2453,,,,,,,,,,,
2453,Request Payment,17.47853039067287,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65481,0.0,53.60347777678094,UNKNOWN,request for payment number 163020
2453,,,,,,,,,,,
2454,Request For Payment SUBMITTED by EMPLOYEE,17.45651956359062,STAFF MEMBER,EMPLOYEE,project 147531,task 14974,organizational unit 65465,0.0,471.42944866031473,activity 505,request for payment number 168715
2454,,,,,,,,,,,
2454,,,,,,,,,,,
2454,Request Payment,17.46251837833773,SYSTEM,UNDEFINED,project 147531,task 14974,organizational unit 65465,0.0,471.42944866031473,activity 505,request for payment number 168715
2454,,,,,,,,,,,
2455,Request For Payment SUBMITTED by EMPLOYEE,17.456890433494817,STAFF MEMBER,EMPLOYEE,project 147531,task 156854,organizational unit 65456,0.0,184.29105916225785,activity 505,request for payment number 170873
2455,,,,,,,,,,,
2455,,,,,,,,,,,
2455,Request Payment,17.46284705460161,SYSTEM,UNDEFINED,project 147531,task 156854,organizational unit 65456,0.0,184.29105916225785,activity 505,request for payment number 170873
2455,,,,,,,,,,,
2456,Request For Payment SUBMITTED by EMPLOYEE,17.456935366956074,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65469,0.0,63.00847298186003,UNKNOWN,request for payment number 168032
2456,,,,,,,,,,,
2456,,,,,,,,,,,
2456,Request Payment,17.458410024411485,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65469,0.0,63.00847298186003,UNKNOWN,request for payment number 168032
2456,,,,,,,,,,,
2457,Request For Payment SUBMITTED by EMPLOYEE,17.457992319913878,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65462,0.0,96.11744262727662,UNKNOWN,request for payment number 166145
2457,,,,,,,,,,,
2457,,,,,,,,,,,
2457,Request For Payment REJECTED by EMPLOYEE,17.47643400916729,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65462,0.0,96.11744262727662,UNKNOWN,request for payment number 166145
2457,,,,,,,,,,,
2457,,,,,,,,,,,
2457,Request For Payment APPROVED by BUDGET OWNER,17.47822907953351,STAFF MEMBER,BUDGET OWNER,project 147843,UNKNOWN,organizational unit 65462,0.0,96.11744262727662,UNKNOWN,request for payment number 166145
2457,,,,,,,,,,,
2457,,,,,,,,,,,
2457,Payment Handled,17.487793574956818,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65462,0.0,96.11744262727662,UNKNOWN,request for payment number 166145
2458,Request For Payment SUBMITTED by EMPLOYEE,17.45799438870628,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0.0,23.495374864445395,UNKNOWN,request for payment number 168972
2458,,,,,,,,,,,
2458,,,,,,,,,,,
2458,Request For Payment FINAL_APPROVED by SUPERVISOR,17.476358653949738,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65462,0.0,23.495374864445395,UNKNOWN,request for payment number 168972
2458,,,,,,,,,,,
2458,,,,,,,,,,,
2459,Request For Payment SUBMITTED by EMPLOYEE,17.45814223081275,STAFF MEMBER,EMPLOYEE,project 148216,UNKNOWN,organizational unit 65475,0.0,11.692980718161806,UNKNOWN,request for payment number 169558
2459,,,,,,,,,,,
2459,,,,,,,,,,,
2459,Request For Payment FINAL_APPROVED by SUPERVISOR,17.47360923227611,STAFF MEMBER,SUPERVISOR,project 148216,UNKNOWN,organizational unit 65475,0.0,11.692980718161806,UNKNOWN,request for payment number 169558
2459,,,,,,,,,,,
2459,,,,,,,,,,,
2460,Request For Payment SUBMITTED by EMPLOYEE,17.45816935639256,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65456,0.0,124.94629737071917,UNKNOWN,request for payment number 169257
2460,,,,,,,,,,,
2460,,,,,,,,,,,
2460,Request Payment,17.476564703967146,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65456,0.0,124.94629737071917,UNKNOWN,request for payment number 169257
2460,,,,,,,,,,,
2461,Request For Payment SUBMITTED by EMPLOYEE,17.458175430745893,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65475,0.0,35.94926141051373,UNKNOWN,UNKNOWN
2461,,,,,,,,,,,
2461,,,,,,,,,,,
2462,Request For Payment SUBMITTED by EMPLOYEE,17.45817849409112,STAFF MEMBER,EMPLOYEE,UNKNOWN,task 53675,organizational unit 65463,0.0,316.10056816422605,activity 505,UNKNOWN
2462,,,,,,,,,,,
2462,,,,,,,,,,,
2463,Request For Payment SUBMITTED by EMPLOYEE,17.45820933648002,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65487,0.0,4.855351012788001,UNKNOWN,request for payment number 168803
2463,,,,,,,,,,,
2463,,,,,,,,,,,
2463,Request For Payment FINAL_APPROVED by SUPERVISOR,17.462525156258756,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65487,0.0,4.855351012788001,UNKNOWN,request for payment number 168803
2463,,,,,,,,,,,
2463,,,,,,,,,,,
2464,Request For Payment SUBMITTED by EMPLOYEE,17.4582336850625,STAFF MEMBER,EMPLOYEE,project 147582,task 151506,organizational unit 65463,0.0,86.45443399249842,activity 505,request for payment number 169325
2464,,,,,,,,,,,
2464,,,,,,,,,,,
2464,Request Payment,17.460994944417696,SYSTEM,UNDEFINED,project 147582,task 151506,organizational unit 65463,0.0,86.45443399249842,activity 505,request for payment number 169325
2464,,,,,,,,,,,
2465,Request For Payment SUBMITTED by EMPLOYEE,17.458240439725493,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65488,0.0,184.2381429025192,UNKNOWN,request for payment number 168599
2465,,,,,,,,,,,
2465,,,,,,,,,,,
2465,Request Payment,17.469695844641496,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65488,0.0,184.2381429025192,UNKNOWN,request for payment number 168599
2465,,,,,,,,,,,
2466,Request For Payment SUBMITTED by EMPLOYEE,17.45829900440624,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0.0,36.1815259634173,UNKNOWN,request for payment number 163119
2466,,,,,,,,,,,
2466,,,,,,,,,,,
2466,Request For Payment SUBMITTED by EMPLOYEE,17.634088267610437,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65462,0.0,36.1815259634173,UNKNOWN,request for payment number 163119
2466,,,,,,,,,,,
2466,,,,,,,,,,,
2466,Request Payment,17.63574186247525,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65462,0.0,36.1815259634173,UNKNOWN,request for payment number 163119
2466,,,,,,,,,,,
2467,Request For Payment SAVED by EMPLOYEE,17.45832332462695,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65465,0.0,432.5943936366019,UNKNOWN,UNKNOWN
2468,Request For Payment SUBMITTED by EMPLOYEE,17.45846127636479,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65477,0.0,100.75139823336318,UNKNOWN,request for payment number 168604
2468,,,,,,,,,,,
2468,,,,,,,,,,,
2468,Request Payment,17.46033979160583,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,100.75139823336318,UNKNOWN,request for payment number 168604
2468,,,,,,,,,,,
2469,Request For Payment SUBMITTED by EMPLOYEE,17.458479310773633,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,55.58349096683448,UNKNOWN,request for payment number 163025
2469,,,,,,,,,,,
2469,,,,,,,,,,,
2469,Request For Payment FINAL_APPROVED by SUPERVISOR,17.458607453026783,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,55.58349096683448,UNKNOWN,request for payment number 163025
2469,,,,,,,,,,,
2469,,,,,,,,,,,
2470,Request For Payment SUBMITTED by EMPLOYEE,17.458480540975447,STAFF MEMBER,EMPLOYEE,project 163222,UNKNOWN,organizational unit 65477,0.0,9.056305459178713,UNKNOWN,request for payment number 163221
2470,,,,,,,,,,,
2470,,,,,,,,,,,
2470,Request Payment,17.460333155612606,SYSTEM,UNDEFINED,project 163222,UNKNOWN,organizational unit 65477,0.0,9.056305459178713,UNKNOWN,request for payment number 163221
2470,,,,,,,,,,,
2471,Request For Payment SUBMITTED by EMPLOYEE,17.45848177117575,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65477,0.0,11.320381823973392,UNKNOWN,request for payment number 162924
2471,,,,,,,,,,,
2471,,,,,,,,,,,
2471,Request For Payment SUBMITTED by EMPLOYEE,17.489342412696715,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65477,0.0,11.320381823973392,UNKNOWN,request for payment number 162924
2471,,,,,,,,,,,
2471,,,,,,,,,,,
2471,Request Payment,17.502783297002562,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,11.320381823973392,UNKNOWN,request for payment number 162924
2471,,,,,,,,,,,
2472,Request For Payment SUBMITTED by EMPLOYEE,17.45848368190939,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65477,0.0,16.980572735960088,UNKNOWN,request for payment number 168609
2472,,,,,,,,,,,
2472,,,,,,,,,,,
2472,Request For Payment SUBMITTED by EMPLOYEE,17.48934330096253,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65477,0.0,16.980572735960088,UNKNOWN,request for payment number 168609
2472,,,,,,,,,,,
2472,,,,,,,,,,,
2472,Request Payment,17.502783271962365,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65477,0.0,16.980572735960088,UNKNOWN,request for payment number 168609
2472,,,,,,,,,,,
2473,Request For Payment SUBMITTED by EMPLOYEE,17.45849373283171,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65476,0.0,16.97265925443071,UNKNOWN,request for payment number 163524
2473,,,,,,,,,,,
2473,,,,,,,,,,,
2473,Request Payment,17.478843075281816,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65476,0.0,16.97265925443071,UNKNOWN,request for payment number 163524
2473,,,,,,,,,,,
2474,Request For Payment SUBMITTED by EMPLOYEE,17.45852063949112,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65469,0.0,66.76107642583501,UNKNOWN,request for payment number 170878
2474,,,,,,,,,,,
2474,,,,,,,,,,,
2474,Request Payment,17.460545041508233,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65469,0.0,66.76107642583501,UNKNOWN,request for payment number 170878
2474,,,,,,,,,,,
2475,Request For Payment SUBMITTED by EMPLOYEE,17.45855877346767,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65482,0.0,77.3243173248132,UNKNOWN,request for payment number 163227
2475,,,,,,,,,,,
2475,,,,,,,,,,,
2475,Request Payment,17.462494811670144,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,77.3243173248132,UNKNOWN,request for payment number 163227
2475,,,,,,,,,,,
2476,Request For Payment SUBMITTED by EMPLOYEE,17.458571885775644,STAFF MEMBER,EMPLOYEE,project 147556,task 9260,organizational unit 65454,0.0,199.93595352157072,activity 505,request for payment number 163127
2476,,,,,,,,,,,
2476,,,,,,,,,,,
2476,Request For Payment FINAL_APPROVED by SUPERVISOR,17.475617345501036,STAFF MEMBER,SUPERVISOR,project 147556,task 9260,organizational unit 65454,0.0,199.93595352157072,activity 505,request for payment number 163127
2476,,,,,,,,,,,
2476,,,,,,,,,,,
2477,Request For Payment SUBMITTED by EMPLOYEE,17.45857806237213,STAFF MEMBER,EMPLOYEE,project 147556,task 9260,organizational unit 65454,0.0,6.252076746951881,activity 505,request for payment number 166155
2477,,,,,,,,,,,
2477,,,,,,,,,,,
2477,Request For Payment FINAL_APPROVED by SUPERVISOR,17.475617345501036,STAFF MEMBER,SUPERVISOR,project 147556,task 9260,organizational unit 65454,0.0,6.252076746951881,activity 505,request for payment number 166155
2477,,,,,,,,,,,
2477,,,,,,,,,,,
2478,Request For Payment SUBMITTED by EMPLOYEE,17.458582563935362,STAFF MEMBER,EMPLOYEE,project 149069,task 9260,organizational unit 65454,0.0,43.13932955396798,activity 505,request for payment number 162932
2478,,,,,,,,,,,
2478,,,,,,,,,,,
2478,Request For Payment FINAL_APPROVED by SUPERVISOR,17.475617345501036,STAFF MEMBER,SUPERVISOR,project 149069,task 9260,organizational unit 65454,0.0,43.13932955396798,activity 505,request for payment number 162932
2478,,,,,,,,,,,
2478,,,,,,,,,,,
2479,Request For Payment SUBMITTED by EMPLOYEE,17.45858455299173,STAFF MEMBER,EMPLOYEE,project 503,task 9260,organizational unit 65454,0.0,7.868827259453608,activity 505,request for payment number 167043
2479,,,,,,,,,,,
2479,,,,,,,,,,,
2479,Request For Payment FINAL_APPROVED by SUPERVISOR,17.475617345501036,STAFF MEMBER,SUPERVISOR,project 503,task 9260,organizational unit 65454,0.0,7.868827259453608,activity 505,request for payment number 167043
2479,,,,,,,,,,,
2479,,,,,,,,,,,
2480,Request For Payment SUBMITTED by EMPLOYEE,17.458590179906082,STAFF MEMBER,EMPLOYEE,project 147556,task 9260,organizational unit 65454,0.0,5.001661397561505,activity 505,request for payment number 164266
2480,,,,,,,,,,,
2480,,,,,,,,,,,
2480,Request For Payment FINAL_APPROVED by SUPERVISOR,17.475617345501036,STAFF MEMBER,SUPERVISOR,project 147556,task 9260,organizational unit 65454,0.0,5.001661397561505,activity 505,request for payment number 164266
2480,,,,,,,,,,,
2480,,,,,,,,,,,
2481,Request For Payment SUBMITTED by EMPLOYEE,17.458594969301263,STAFF MEMBER,EMPLOYEE,project 147556,task 9260,organizational unit 65454,0.0,5.626869072256693,activity 505,request for payment number 166161
2481,,,,,,,,,,,
2481,,,,,,,,,,,
2481,Request For Payment FINAL_APPROVED by SUPERVISOR,17.47561731977127,STAFF MEMBER,SUPERVISOR,project 147556,task 9260,organizational unit 65454,0.0,5.626869072256693,activity 505,request for payment number 166161
2481,,,,,,,,,,,
2481,,,,,,,,,,,
2482,Request For Payment SUBMITTED by EMPLOYEE,17.45860446950907,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65456,0.0,384.9769205690312,UNKNOWN,request for payment number 166167
2482,,,,,,,,,,,
2482,,,,,,,,,,,
2482,Request Payment,17.47836292697534,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65456,0.0,384.9769205690312,UNKNOWN,request for payment number 166167
2482,,,,,,,,,,,
2483,Request For Payment SUBMITTED by EMPLOYEE,17.458613105983304,STAFF MEMBER,EMPLOYEE,project 149268,task 168816,organizational unit 65461,0.0,1410.7436377440677,activity 505,request for payment number 168978
2483,,,,,,,,,,,
2483,,,,,,,,,,,
2483,Request For Payment FINAL_APPROVED by SUPERVISOR,17.47426551661242,STAFF MEMBER,SUPERVISOR,project 149268,task 168816,organizational unit 65461,0.0,1410.7436377440677,activity 505,request for payment number 168978
2483,,,,,,,,,,,
2483,,,,,,,,,,,
2484,Request For Payment SUBMITTED by EMPLOYEE,17.458652571104256,STAFF MEMBER,EMPLOYEE,project 151278,task 168816,organizational unit 65461,0.0,365.1203485507483,activity 505,request for payment number 168815
2484,,,,,,,,,,,
2484,,,,,,,,,,,
2484,Request For Payment FINAL_APPROVED by SUPERVISOR,17.47426551661242,STAFF MEMBER,SUPERVISOR,project 151278,task 168816,organizational unit 65461,0.0,365.1203485507483,activity 505,request for payment number 168815
2484,,,,,,,,,,,
2484,,,,,,,,,,,
2485,Request For Payment SUBMITTED by EMPLOYEE,17.45866858700878,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65463,0.0,40.98481949875238,UNKNOWN,request for payment number 170883
2485,,,,,,,,,,,
2485,,,,,,,,,,,
2485,Request Payment,17.462520724546362,SYSTEM,UNDEFINED,project 147531,UNKNOWN,organizational unit 65463,0.0,40.98481949875238,UNKNOWN,request for payment number 170883
2485,,,,,,,,,,,
2486,Request For Payment SUBMITTED by EMPLOYEE,17.45876514805649,STAFF MEMBER,EMPLOYEE,project 147843,task 3919,organizational unit 65461,0.0,13.36289278393674,activity 505,request for payment number 163031
2486,,,,,,,,,,,
2486,,,,,,,,,,,
2486,Request For Payment SUBMITTED by EMPLOYEE,17.46272138322256,STAFF MEMBER,EMPLOYEE,project 147843,task 3919,organizational unit 65461,0.0,13.36289278393674,activity 505,request for payment number 163031
2486,,,,,,,,,,,
2486,,,,,,,,,,,
2486,Request For Payment FINAL_APPROVED by SUPERVISOR,17.477837673143306,STAFF MEMBER,SUPERVISOR,project 147843,task 3919,organizational unit 65461,0.0,13.36289278393674,activity 505,request for payment number 163031
2486,,,,,,,,,,,
2486,,,,,,,,,,,
2487,Request For Payment SUBMITTED by EMPLOYEE,17.459110231795307,STAFF MEMBER,EMPLOYEE,project 147531,UNKNOWN,organizational unit 65476,0.0,76.47986441004687,UNKNOWN,request for payment number 162828
2487,,,,,,,,,,,
2487,,,,,,,,,,,
2487,Request For Payment FINAL_APPROVED by SUPERVISOR,17.478843049634914,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65476,0.0,76.47986441004687,UNKNOWN,request for payment number 162828
2487,,,,,,,,,,,
2487,,,,,,,,,,,
2488,Request For Payment SUBMITTED by EMPLOYEE,17.460090702658533,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,113.99829288667694,UNKNOWN,request for payment number 168037
2488,,,,,,,,,,,
2488,,,,,,,,,,,
2488,Request Payment,17.462520359580935,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0.0,113.99829288667694,UNKNOWN,request for payment number 168037
2488,,,,,,,,,,,
2489,Request For Payment SUBMITTED by EMPLOYEE,17.460280876031476,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,92.60128742537032,UNKNOWN,request for payment number 163404
2489,,,,,,,,,,,
2489,,,,,,,,,,,
2489,Request For Payment FINAL_APPROVED by SUPERVISOR,17.475617345501036,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,92.60128742537032,UNKNOWN,request for payment number 163404
2489,,,,,,,,,,,
2489,,,,,,,,,,,
2490,Request For Payment SUBMITTED by EMPLOYEE,17.460287852025658,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0.0,477.3531154603597,UNKNOWN,request for payment number 169073
2490,,,,,,,,,,,
2490,,,,,,,,,,,
2490,Request For Payment FINAL_APPROVED by SUPERVISOR,17.475617345501036,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0.0,477.3531154603597,UNKNOWN,request for payment number 169073
2490,,,,,,,,,,,
2490,,,,,,,,,,,
2491,Request For Payment SUBMITTED by EMPLOYEE,17.460302169644045,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65460,0.0,1251.5448931954054,UNKNOWN,request for payment number 164093
2491,,,,,,,,,,,
2491,,,,,,,,,,,
2491,Request For Payment APPROVED by SUPERVISOR,17.477837673143306,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65460,0.0,1251.5448931954054,UNKNOWN,request for payment number 164093
2491,,,,,,,,,,,
2491,,,,,,,,,,,
2491,Payment Handled,17.51807676962863,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65460,0.0,1251.5448931954054,UNKNOWN,request for payment number 164093
2492,Request For Payment SUBMITTED by EMPLOYEE,17.460302639927306,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,145.5258213206535,UNKNOWN,UNKNOWN
2492,,,,,,,,,,,
2492,,,,,,,,,,,
2492,Request For Payment REJECTED by EMPLOYEE,17.46249569803716,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65463,0.0,145.5258213206535,UNKNOWN,UNKNOWN
2493,Request For Payment SUBMITTED by EMPLOYEE,17.460328714175215,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65469,0.0,55.83823349728334,UNKNOWN,request for payment number 163621
