CaseID,Activity,time:timestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber
2740,,,,,,,,,,,
2740,,,,,,,,,,,
2740,,,,,,,,,,,
2740,,,,,,,,,,,
2740,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65477,0.0,21.4631331916684,UNKNOWN,request for payment number 163912
2741,Request For Payment SUBMITTED by EMPLOYEE,17.494193655463185,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65477,0.0,20.441079230160383,UNKNOWN,request for payment number 164347
2741,Request For Payment APPROVED by ADMINISTRATION,17.494193756488034,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65477,0.0,20.441079230160383,UNKNOWN,request for payment number 164347
2741,,,,,,,,,,,
2741,,,,,,,,,,,
2741,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65477,0.0,20.441079230160383,UNKNOWN,request for payment number 164347
2742,,,,,,,,,,,
2742,Request For Payment APPROVED by ADMINISTRATION,17.494198024778473,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65477,0.0,19.41902526865236,UNKNOWN,request for payment number 169278
2742,,,,,,,,,,,
2742,Request Payment,17.5065793886433,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,19.41902526865236,UNKNOWN,request for payment number 169278
2742,,,,,,,,,,,
2743,,,,,,,,,,,
2743,,,,,,,,,,,
2743,Request For Payment APPROVED by BUDGET OWNER,17.495972231769308,STAFF MEMBER,BUDGET OWNER,project 147572,UNKNOWN,organizational unit 65465,0.0,31.690511812348653,UNKNOWN,request for payment number 168758
2743,,,,,,,,,,,
2743,,,,,,,,,,,
2743,,,,,,,,,,,
2744,,,,,,,,,,,
2744,,,,,,,,,,,
2744,Request For Payment FINAL_APPROVED by SUPERVISOR,17.504447485426585,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65477,0.0,13.286701499604249,UNKNOWN,request for payment number 169859
2744,Request Payment,17.506581109869273,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,13.286701499604249,UNKNOWN,request for payment number 169859
2744,,,,,,,,,,,
2745,,,,,,,,,,,
2745,Request For Payment APPROVED by ADMINISTRATION,17.494215123013735,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65477,0.0,21.4631331916684,UNKNOWN,request for payment number 163283
2745,Request For Payment FINAL_APPROVED by SUPERVISOR,17.504450610242106,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65477,0.0,21.4631331916684,UNKNOWN,request for payment number 163283
2745,,,,,,,,,,,
2745,,,,,,,,,,,
2746,,,,,,,,,,,
2746,,,,,,,,,,,
2746,,,,,,,,,,,
2746,Request Payment,17.50657811643089,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,89.94074861270568,UNKNOWN,request for payment number 167357
2746,,,,,,,,,,,
2747,,,,,,,,,,,
2747,,,,,,,,,,,
2747,Request For Payment FINAL_APPROVED by SUPERVISOR,17.519414428158118,STAFF MEMBER,SUPERVISOR,project 147556,task 42906,organizational unit 65461,0.0,13.200393702697898,activity 505,request for payment number 164123
2747,,,,,,,,,,,
2747,,,,,,,,,,,
2748,,,,,,,,,,,
2748,,,,,,,,,,,
2748,Request For Payment FINAL_APPROVED by SUPERVISOR,17.504454235015874,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65477,0.0,11.320381823973392,UNKNOWN,request for payment number 167362
2748,,,,,,,,,,,
2748,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,11.320381823973392,UNKNOWN,request for payment number 167362
2749,,,,,,,,,,,
2749,Request For Payment APPROVED by ADMINISTRATION,17.49430861513626,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65477,0.0,3.3961145471920173,UNKNOWN,request for payment number 168650
2749,,,,,,,,,,,
2749,Request Payment,17.50657350152916,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,3.3961145471920173,UNKNOWN,request for payment number 168650
2749,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65477,0.0,3.3961145471920173,UNKNOWN,request for payment number 168650
2750,Request For Payment SUBMITTED by EMPLOYEE,17.494735431236695,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0.0,49.86632553415511,UNKNOWN,UNKNOWN
2750,,,,,,,,,,,
2750,,,,,,,,,,,
2751,Request For Payment SUBMITTED by EMPLOYEE,17.495785070532836,STAFF MEMBER,EMPLOYEE,project 154071,UNKNOWN,organizational unit 65463,0.0,94.14398511563536,UNKNOWN,request for payment number 169134
2751,Request For Payment APPROVED by ADMINISTRATION,17.495793795248684,STAFF MEMBER,ADMINISTRATION,project 154071,UNKNOWN,organizational unit 65463,0.0,94.14398511563536,UNKNOWN,request for payment number 169134
2751,,,,,,,,,,,
2751,,,,,,,,,,,
2751,,,,,,,,,,,
2752,,,,,,,,,,,request for payment number 168446
2752,,,,,,,,,,,request for payment number 168446
2752,,,,,,,,,,,request for payment number 168446
2752,,,,,,,,,,,request for payment number 168446
2752,,,,,,,,,,,request for payment number 168446
2753,Request For Payment SUBMITTED by EMPLOYEE,17.49586608642527,STAFF MEMBER,EMPLOYEE,project 147649,task 153371,organizational unit 65456,0.0,119.05405443687134,activity 505,request for payment number 163288
2753,Request For Payment APPROVED by ADMINISTRATION,17.495909554431943,STAFF MEMBER,ADMINISTRATION,project 147649,task 153371,organizational unit 65456,0.0,119.05405443687134,activity 505,request for payment number 163288
2753,Request For Payment FINAL_APPROVED by SUPERVISOR,17.502786677423874,STAFF MEMBER,SUPERVISOR,project 147649,task 153371,organizational unit 65456,0.0,119.05405443687134,activity 505,request for payment number 163288
2753,Request Payment,17.502845645157283,SYSTEM,UNDEFINED,project 147649,task 153371,organizational unit 65456,0.0,119.05405443687134,activity 505,request for payment number 163288
2753,,,,,,,,,,,
2754,Request For Payment SUBMITTED by EMPLOYEE,17.495954987069027,STAFF MEMBER,EMPLOYEE,project 147556,task 163495,organizational unit 65461,0.0,21.13785375159015,activity 505,request for payment number 163494
2754,,,,,,,,,,,
2754,Request For Payment APPROVED by BUDGET OWNER,17.507255527564354,STAFF MEMBER,BUDGET OWNER,project 147556,task 163495,organizational unit 65461,0.0,21.13785375159015,activity 505,request for payment number 163494
2754,Request For Payment FINAL_APPROVED by SUPERVISOR,17.521244253034304,STAFF MEMBER,SUPERVISOR,project 147556,task 163495,organizational unit 65461,0.0,21.13785375159015,activity 505,request for payment number 163494
2754,,,,,,,,,,,
2754,,,,,,,,,,,
2755,Request For Payment SUBMITTED by EMPLOYEE,17.496001249592265,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65457,0.0,302.1676103818355,UNKNOWN,request for payment number 169139
2755,Request For Payment APPROVED by ADMINISTRATION,17.496001703382984,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65457,0.0,302.1676103818355,UNKNOWN,request for payment number 169139
2755,Request For Payment FINAL_APPROVED by SUPERVISOR,17.504473683577654,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65457,0.0,302.1676103818355,UNKNOWN,request for payment number 169139
2755,Request Payment,17.505636609752358,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65457,0.0,302.1676103818355,UNKNOWN,request for payment number 169139
2755,,,,,,,,,,,
2756,Request For Payment SUBMITTED by EMPLOYEE,17.496046173874436,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65482,0.0,4.894245325106839,UNKNOWN,request for payment number 166224
2756,,,,,,,,,,,
2756,Request For Payment FINAL_APPROVED by SUPERVISOR,17.49632986619935,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65482,0.0,4.894245325106839,UNKNOWN,request for payment number 166224
2756,Request Payment,17.510864681097637,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65482,0.0,4.894245325106839,UNKNOWN,request for payment number 166224
2756,Payment Handled,17.518076794288795,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65482,0.0,4.894245325106839,UNKNOWN,request for payment number 166224
2757,,,,,,,,,,,
2757,Request For Payment APPROVED by ADMINISTRATION,17.49622930389468,STAFF MEMBER,ADMINISTRATION,project 147531,UNKNOWN,organizational unit 65457,0.0,300.0396694636536,UNKNOWN,request for payment number 169395
2757,Request For Payment APPROVED by BUDGET OWNER,17.502758156325577,STAFF MEMBER,BUDGET OWNER,project 147531,UNKNOWN,organizational unit 65457,0.0,300.0396694636536,UNKNOWN,request for payment number 169395
2757,Request For Payment FINAL_APPROVED by SUPERVISOR,17.5045047304978,STAFF MEMBER,SUPERVISOR,project 147531,UNKNOWN,organizational unit 65457,0.0,300.0396694636536,UNKNOWN,request for payment number 169395
2757,,,,,,,,,,,
2757,,,,,,,,,,,
2758,Request For Payment SUBMITTED by EMPLOYEE,17.496268143818007,STAFF MEMBER,EMPLOYEE,project 153345,UNKNOWN,organizational unit 65463,0.0,56.39043433182143,UNKNOWN,request for payment number 168655
2758,Request For Payment APPROVED by ADMINISTRATION,17.496268320245107,STAFF MEMBER,ADMINISTRATION,project 153345,UNKNOWN,organizational unit 65463,0.0,56.39043433182143,UNKNOWN,request for payment number 168655
2758,,,,,,,,,,,
2758,Request Payment,17.503198627661554,SYSTEM,UNDEFINED,project 153345,UNKNOWN,organizational unit 65463,0.0,56.39043433182143,UNKNOWN,request for payment number 168655
2758,,,,,,,,,,,
2759,,,,,,,,,,,
2759,,,,,,,,,,,
2759,,,,,,,,,,,
2759,,,,,,,,,,,
2759,Request Payment,17.508725052199296,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65476,0.0,13.475748078365278,UNKNOWN,request for payment number 163501
2759,Payment Handled,17.518076794288795,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65476,0.0,13.475748078365278,UNKNOWN,request for payment number 163501
2760,Request For Payment SUBMITTED by EMPLOYEE,17.49628273675429,STAFF MEMBER,EMPLOYEE,project 153345,UNKNOWN,organizational unit 65463,0.0,69.15807984091306,UNKNOWN,request for payment number 163507
2760,,,,,,,,,,,
2760,,,,,,,,,,,
2760,,,,,,,,,,,
2760,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 153345,UNKNOWN,organizational unit 65463,0.0,69.15807984091306,UNKNOWN,request for payment number 163507
2761,,,,,,,,,,,
2761,,,,,,,,,,,
2761,Request For Payment FINAL_APPROVED by SUPERVISOR,17.50229003366619,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65463,0.0,18.47095518127928,UNKNOWN,request for payment number 167367
2761,Request Payment,17.50254012709557,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,18.47095518127928,UNKNOWN,request for payment number 167367
2761,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,18.47095518127928,UNKNOWN,request for payment number 167367
2762,,,,,,,,,,,
2762,,,,,,,,,,,
2762,Request For Payment REJECTED by EMPLOYEE,17.5022746262264,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65463,0.0,68.95458804257831,UNKNOWN,UNKNOWN
2763,,,,,,,,,,,
2763,Request For Payment APPROVED by ADMINISTRATION,17.496297757930872,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65461,0.0,76.7510566841261,UNKNOWN,request for payment number 168932
2763,Request For Payment APPROVED by BUDGET OWNER,17.50725689862897,STAFF MEMBER,BUDGET OWNER,project 148052,UNKNOWN,organizational unit 65461,0.0,76.7510566841261,UNKNOWN,request for payment number 168932
2763,Request For Payment FINAL_APPROVED by SUPERVISOR,17.51519688193768,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65461,0.0,76.7510566841261,UNKNOWN,request for payment number 168932
2763,,,,,,,,,,,
2763,,,,,,,,,,,
2764,,,,,,,,,,,
2764,,,,,,,,,,,
2764,Request For Payment APPROVED by BUDGET OWNER,17.50225748986819,STAFF MEMBER,BUDGET OWNER,project 147572,UNKNOWN,organizational unit 65463,0.0,89.14653129085325,UNKNOWN,request for payment number 163095
2764,,,,,,,,,,,
2764,,,,,,,,,,,
2764,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65463,0.0,89.14653129085325,UNKNOWN,request for payment number 163095
2765,,,,,,,,,,,
2765,,,,,,,,,,,
2765,,,,,,,,,,,
2765,,,,,,,,,,,
2765,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147860,UNKNOWN,organizational unit 65456,0.0,16.52694837866453,UNKNOWN,request for payment number 169144
2766,Request For Payment SUBMITTED by EMPLOYEE,17.496483235744424,STAFF MEMBER,EMPLOYEE,project 147649,UNKNOWN,organizational unit 65469,0.0,11.157446050508714,UNKNOWN,request for payment number 168843
2766,Request For Payment APPROVED by ADMINISTRATION,17.49648394130086,STAFF MEMBER,ADMINISTRATION,project 147649,UNKNOWN,organizational unit 65469,0.0,11.157446050508714,UNKNOWN,request for payment number 168843
2766,Request For Payment FINAL_APPROVED by SUPERVISOR,17.50245476569632,STAFF MEMBER,SUPERVISOR,project 147649,UNKNOWN,organizational unit 65469,0.0,11.157446050508714,UNKNOWN,request for payment number 168843
2766,Request Payment,17.5067357836036,SYSTEM,UNDEFINED,project 147649,UNKNOWN,organizational unit 65469,0.0,11.157446050508714,UNKNOWN,request for payment number 168843
2766,,,,,,,,,,,
2767,Request For Payment SUBMITTED by EMPLOYEE,17.49648414288832,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65454,0.0,38.36718800112087,UNKNOWN,UNKNOWN
2767,,,,,,,,,,,
2767,,,,,,,,,,,
2768,,,,,,,,,,,
2768,Request For Payment APPROVED by ADMINISTRATION,17.49804560381469,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65461,0.0,45.34112852451626,UNKNOWN,request for payment number 168660
2768,Request For Payment FINAL_APPROVED by SUPERVISOR,17.50725896768656,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65461,0.0,45.34112852451626,UNKNOWN,request for payment number 168660
2768,Request Payment,17.50910607395592,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65461,0.0,45.34112852451626,UNKNOWN,request for payment number 168660
2768,Payment Handled,17.518076794288795,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65461,0.0,45.34112852451626,UNKNOWN,request for payment number 168660
2769,,,,,,,,,,,
2769,Request For Payment REJECTED by ADMINISTRATION,17.508805076322567,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0.0,70.52090710081593,UNKNOWN,request for payment number 163293
2769,,,,,,,,,,,
2769,,,,,,,,,,,
2769,Request For Payment APPROVED by ADMINISTRATION,17.52038210418428,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0.0,70.52090710081593,UNKNOWN,request for payment number 163293
2769,Request For Payment APPROVED by BUDGET OWNER,17.523627872080223,STAFF MEMBER,BUDGET OWNER,project 147556,UNKNOWN,organizational unit 65461,0.0,70.52090710081593,UNKNOWN,request for payment number 163293
2769,Request For Payment FINAL_APPROVED by SUPERVISOR,17.534423798584246,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65461,0.0,70.52090710081593,UNKNOWN,request for payment number 163293
2769,Request Payment,17.53646733920093,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,70.52090710081593,UNKNOWN,request for payment number 163293
2769,,,,,,,,,,,
2770,,,,,,,,,,,
2770,,,,,,,,,,,
2770,,,,,,,,,,,
2771,,,,,,,,,,,
2771,,,,,,,,,,,
2771,,,,,,,,,,,
2771,,,,,,,,,,,
2771,Request Payment,17.523568989062603,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65462,0.0,38.73978993551989,UNKNOWN,request for payment number 162728
2771,Payment Handled,17.532881132900258,SYSTEM,UNDEFINED,project 147701,UNKNOWN,organizational unit 65462,0.0,38.73978993551989,UNKNOWN,request for payment number 162728
2772,Request For Payment SUBMITTED by EMPLOYEE,17.501258162954517,STAFF MEMBER,EMPLOYEE,project 503,task 67709,organizational unit 65468,0.0,479.14111868057887,activity 505,request for payment number 167376
2772,Request For Payment APPROVED by ADMINISTRATION,17.501258288346605,STAFF MEMBER,ADMINISTRATION,project 503,task 67709,organizational unit 65468,0.0,479.14111868057887,activity 505,request for payment number 167376
2772,Request For Payment FINAL_APPROVED by SUPERVISOR,17.51102964584443,STAFF MEMBER,SUPERVISOR,project 503,task 67709,organizational unit 65468,0.0,479.14111868057887,activity 505,request for payment number 167376
2772,Request Payment,17.519934025513383,SYSTEM,UNDEFINED,project 503,task 67709,organizational unit 65468,0.0,479.14111868057887,activity 505,request for payment number 167376
2772,Payment Handled,17.524447949917136,SYSTEM,UNDEFINED,project 503,task 67709,organizational unit 65468,0.0,479.14111868057887,activity 505,request for payment number 167376
2773,,,,,,,,,,,
2773,,,,,,,,,,,
2773,,,,,,,,,,,
2773,Request For Payment REJECTED by SUPERVISOR,17.519118143715303,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65466,0.0,29.521137762041644,UNKNOWN,request for payment number 163917
2773,Request For Payment REJECTED by EMPLOYEE,17.534167843729122,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65466,0.0,29.521137762041644,UNKNOWN,request for payment number 163917
2773,Request For Payment SUBMITTED by EMPLOYEE,17.620798191942242,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65466,0.0,29.521137762041644,UNKNOWN,request for payment number 163917
2773,Request For Payment APPROVED by ADMINISTRATION,17.620798503481332,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65466,0.0,29.521137762041644,UNKNOWN,request for payment number 163917
2773,Request For Payment FINAL_APPROVED by SUPERVISOR,17.62275541146125,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65466,0.0,29.521137762041644,UNKNOWN,request for payment number 163917
2773,Request Payment,17.631960196957532,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65466,0.0,29.521137762041644,UNKNOWN,request for payment number 163917
2773,Payment Handled,17.63648857869764,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65466,0.0,29.521137762041644,UNKNOWN,request for payment number 163917
2774,Request For Payment SUBMITTED by EMPLOYEE,17.502355719307058,STAFF MEMBER,EMPLOYEE,project 147572,UNKNOWN,organizational unit 65462,0.0,61.31473851460944,UNKNOWN,request for payment number 163829
2774,,,,,,,,,,,
2774,Request For Payment APPROVED by BUDGET OWNER,17.51941728490891,STAFF MEMBER,BUDGET OWNER,project 147572,UNKNOWN,organizational unit 65462,0.0,61.31473851460944,UNKNOWN,request for payment number 163829
2774,,,,,,,,,,,
2774,,,,,,,,,,,
2774,Payment Handled,17.532881132900258,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65462,0.0,61.31473851460944,UNKNOWN,request for payment number 163829
2775,,,,,,,,,,,
2775,,,,,,,,,,,
2775,Request For Payment FINAL_APPROVED by SUPERVISOR,17.50882697916539,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65462,0.0,33.10995879788909,UNKNOWN,request for payment number 164771
2775,Request Payment,17.517593412295618,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65462,0.0,33.10995879788909,UNKNOWN,request for payment number 164771
2775,,,,,,,,,,,
2776,,,,,,,,,,,
2776,,,,,,,,,,,
2776,,,,,,,,,,,
2776,,,,,,,,,,,
2776,,,,,,,,,,,
2776,,,,,,,,,,,
2776,,,,,,,,,,,
2776,Request Payment,17.50453420168239,SYSTEM,UNDEFINED,project 147572,UNKNOWN,organizational unit 65465,0.0,44.67038112820855,UNKNOWN,request for payment number 167381
2776,,,,,,,,,,,
2777,Request For Payment SUBMITTED by EMPLOYEE,17.502422527849845,STAFF MEMBER,EMPLOYEE,project 147556,task 23621,organizational unit 65461,0.0,59.82431870245463,activity 505,request for payment number 163512
2777,Request For Payment APPROVED by ADMINISTRATION,17.502423179129757,STAFF MEMBER,ADMINISTRATION,project 147556,task 23621,organizational unit 65461,0.0,59.82431870245463,activity 505,request for payment number 163512
2777,,,,,,,,,,,
2777,,,,,,,,,,,
2777,,,,,,,,,,,
2777,Payment Handled,17.532881132900258,SYSTEM,UNDEFINED,project 147556,task 23621,organizational unit 65461,0.0,59.82431870245463,activity 505,request for payment number 163512
2778,,,,,,,,,,,
2778,,,,,,,,,,,
2778,,,,,,,,,,,
2778,Request For Payment FINAL_APPROVED by SUPERVISOR,17.50460098982084,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65468,0.0,176.02373674580434,UNKNOWN,request for payment number 163101
2778,Request Payment,17.50465032819303,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0.0,176.02373674580434,UNKNOWN,request for payment number 163101
2778,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65468,0.0,176.02373674580434,UNKNOWN,request for payment number 163101
2779,,,,,,,,,,,
2779,Request For Payment REJECTED by ADMINISTRATION,17.502494466666615,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65458,0.0,48.88216990457132,UNKNOWN,request for payment number 168848
2779,,,,,,,,,,,
2779,,,,,,,,,,,
2779,Request For Payment APPROVED by ADMINISTRATION,17.506871331058466,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65458,0.0,48.88216990457132,UNKNOWN,request for payment number 168848
2779,,,,,,,,,,,
2779,Request For Payment FINAL_APPROVED by SUPERVISOR,17.513085273482893,STAFF MEMBER,SUPERVISOR,project 147701,UNKNOWN,organizational unit 65458,0.0,48.88216990457132,UNKNOWN,request for payment number 168848
2779,,,,,,,,,,,
2779,,,,,,,,,,,
2780,,,,,,,,,,,
2780,Request For Payment APPROVED by ADMINISTRATION,17.50256502279786,STAFF MEMBER,ADMINISTRATION,project 147551,UNKNOWN,organizational unit 65479,0.0,10.53481775339388,UNKNOWN,request for payment number 168665
2780,Request For Payment FINAL_APPROVED by SUPERVISOR,17.54897032725537,STAFF MEMBER,SUPERVISOR,project 147551,UNKNOWN,organizational unit 65479,0.0,10.53481775339388,UNKNOWN,request for payment number 168665
2780,Request Payment,17.563213224094564,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65479,0.0,10.53481775339388,UNKNOWN,request for payment number 168665
2780,Payment Handled,17.567948162184106,SYSTEM,UNDEFINED,project 147551,UNKNOWN,organizational unit 65479,0.0,10.53481775339388,UNKNOWN,request for payment number 168665
2781,Request For Payment SUBMITTED by EMPLOYEE,17.502663873157243,STAFF MEMBER,EMPLOYEE,project 147572,task 49912,organizational unit 65461,0.0,172.3897059065785,activity 505,request for payment number 169175
2781,,,,,,,,,,,
2781,Request For Payment FINAL_APPROVED by SUPERVISOR,17.519419649110294,STAFF MEMBER,SUPERVISOR,project 147572,task 49912,organizational unit 65461,0.0,172.3897059065785,activity 505,request for payment number 169175
2781,,,,,,,,,,,
2781,,,,,,,,,,,
2782,Request For Payment SUBMITTED by EMPLOYEE,17.50274433369205,STAFF MEMBER,EMPLOYEE,project 503,task 155994,organizational unit 65463,0.0,63.39828720778679,activity 505,request for payment number 169283
2782,,,,,,,,,,,
2782,Request For Payment FINAL_APPROVED by SUPERVISOR,17.504556698185308,STAFF MEMBER,SUPERVISOR,project 503,task 155994,organizational unit 65463,0.0,63.39828720778679,activity 505,request for payment number 169283
2782,,,,,,,,,,,
2782,Payment Handled,17.509518215337714,SYSTEM,UNDEFINED,project 503,task 155994,organizational unit 65463,0.0,63.39828720778679,activity 505,request for payment number 169283
2783,Request For Payment SUBMITTED by EMPLOYEE,17.502767571633218,STAFF MEMBER,EMPLOYEE,project 147843,task 23621,organizational unit 65461,0.0,391.7431591573086,activity 505,request for payment number 169180
2783,,,,,,,,,,,
2783,,,,,,,,,,,
2783,Request Payment,17.51948301255031,SYSTEM,UNDEFINED,project 147843,task 23621,organizational unit 65461,0.0,391.7431591573086,activity 505,request for payment number 169180
2783,,,,,,,,,,,
2784,Request For Payment SUBMITTED by EMPLOYEE,17.502810089657814,STAFF MEMBER,EMPLOYEE,project 149322,UNKNOWN,organizational unit 65461,0.0,1594.4196095638229,UNKNOWN,request for payment number 167390
2784,Request For Payment APPROVED by ADMINISTRATION,17.502985451144156,STAFF MEMBER,ADMINISTRATION,project 149322,UNKNOWN,organizational unit 65461,0.0,1594.4196095638229,UNKNOWN,request for payment number 167390
2784,,,,,,,,,,,
2784,Request Payment,17.51949761537005,SYSTEM,UNDEFINED,project 149322,UNKNOWN,organizational unit 65461,0.0,1594.4196095638229,UNKNOWN,request for payment number 167390
2784,,,,,,,,,,,
2785,,,,,,,,,,,
2785,,,,,,,,,,,
2785,Request For Payment APPROVED by BUDGET OWNER,17.507123422904716,STAFF MEMBER,BUDGET OWNER,project 151278,task 163171,organizational unit 65487,0.0,754.7717982802692,activity 505,request for payment number 163170
2785,,,,,,,,,,,
2785,,,,,,,,,,,
2785,,,,,,,,,,,
2785,Request For Payment APPROVED by ADMINISTRATION,17.52369271050921,STAFF MEMBER,ADMINISTRATION,project 151278,task 163171,organizational unit 65487,0.0,754.7717982802692,activity 505,request for payment number 163170
2785,Request For Payment APPROVED by BUDGET OWNER,17.52420879120473,STAFF MEMBER,BUDGET OWNER,project 151278,task 163171,organizational unit 65487,0.0,754.7717982802692,activity 505,request for payment number 163170
2785,,,,,,,,,,,
2785,Request Payment,17.53845022116714,SYSTEM,UNDEFINED,project 151278,task 163171,organizational unit 65487,0.0,754.7717982802692,activity 505,request for payment number 163170
2785,Payment Handled,17.547469568387125,SYSTEM,UNDEFINED,project 151278,task 163171,organizational unit 65487,0.0,754.7717982802692,activity 505,request for payment number 163170
2786,Request For Payment SUBMITTED by EMPLOYEE,17.502865951287344,STAFF MEMBER,EMPLOYEE,project 147546,task 162735,organizational unit 65462,0.0,311.0234718720394,activity 505,request for payment number 162734
2786,,,,,,,,,,,
2786,Request For Payment FINAL_APPROVED by SUPERVISOR,17.508824813792074,STAFF MEMBER,SUPERVISOR,project 147546,task 162735,organizational unit 65462,0.0,311.0234718720394,activity 505,request for payment number 162734
2786,Request Payment,17.517768322077526,SYSTEM,UNDEFINED,project 147546,task 162735,organizational unit 65462,0.0,311.0234718720394,activity 505,request for payment number 162734
2786,Payment Handled,17.524447949917136,SYSTEM,UNDEFINED,project 147546,task 162735,organizational unit 65462,0.0,311.0234718720394,activity 505,request for payment number 162734
2787,Request For Payment SUBMITTED by EMPLOYEE,17.502896472302737,STAFF MEMBER,EMPLOYEE,project 151278,task 10233,organizational unit 65454,0.0,285.85308844602093,activity 505,request for payment number 163302
2787,Request For Payment APPROVED by ADMINISTRATION,17.502897924468932,STAFF MEMBER,ADMINISTRATION,project 151278,task 10233,organizational unit 65454,0.0,285.85308844602093,activity 505,request for payment number 163302
2787,Request For Payment FINAL_APPROVED by SUPERVISOR,17.50445680984719,STAFF MEMBER,SUPERVISOR,project 151278,task 10233,organizational unit 65454,0.0,285.85308844602093,activity 505,request for payment number 163302
