CaseID,Activity,CompleteTimestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource,CumTimeInterval
5718,NoteWorkshop,2018-10-19 13:30:36,1.0,AB24,E,25055449.0
5718,,,,,,
5719,Creation,2018-10-11 13:39:13,1.0,AB20,L,24364766.0
5719,NoteHotline,2018-10-11 13:52:10,1.0,AB20,L,24365543.0
5719,DeviceReceived,2018-10-17 09:18:36,1.0,AB20,L,24867529.0
5719,,,,,,
5719,,,,,,
5720,Creation,2018-10-11 13:52:19,0.0,AB15,L,24365552.0
5720,DeviceReceived,2018-10-17 13:16:37,0.0,AB15,L,24881810.0
5720,,,,,,
5720,Completed,2018-10-23 11:52:48,0.0,AB15,L,25395181.0
5721,Creation,2018-10-11 14:44:38,1.0,AB20,G,24368691.0
5721,,,,,,
5721,InDelivery,2018-10-16 00:00:00,1.0,AB20,G,24747613.0
5721,DeviceReceived,2018-10-16 10:38:57,1.0,AB20,G,24785950.0
5721,,,,,,
5721,,,,,,
5722,,,,,,
5722,DeviceReceived,2018-10-17 09:19:12,0.0,AB59,L,24867565.0
5722,,,,,,
5722,,,,,,
5722,NoteHotline,2018-10-24 09:30:40,0.0,AB59,L,25473053.0
5722,,,,,,
5722,,,,,,
5722,,,,,,
5722,,,,,,
5723,,,,,,
5723,DeviceReceived,2018-11-07 14:44:45,0.0,AB52,L,26701498.0
5723,Letter,2018-11-14 00:00:00,0.0,AB52,L,27253213.0
5723,Transmission,2018-11-14 08:42:10,0.0,AB52,L,27284543.0
5723,,,,,,
5723,,,,,,
5723,InDelivery,2018-11-17 00:00:00,0.0,AB52,L,27512413.0
5723,,,,,,
5723,Completed,2018-11-17 07:44:21,0.0,AB52,L,27540274.0
5724,,,,,,
5724,,,,,,
5724,DeviceReceived,2018-10-26 14:07:40,0.0,AB49,L,25662473.0
5724,,,,,,
5724,,,,,,
5724,,,,,,
5724,,,,,,
5724,Completed,2018-11-10 06:59:05,0.0,AB49,L,26932758.0
5725,,,,,,
5725,,,,,,
5725,Letter,2018-10-18 00:00:00,0.0,AB59,L,24920413.0
5725,,,,,,
5725,InDelivery,2018-10-24 00:00:00,0.0,AB59,L,25438813.0
5725,Approved,2018-10-24 08:26:01,0.0,AB59,L,25469174.0
5725,Completed,2018-10-24 12:51:19,0.0,AB59,L,25485092.0
5725,NoteHotline,2018-10-30 09:25:48,0.0,AB59,L,25991161.0
5726,Creation,2018-10-11 16:28:12,0.0,AB59,L,24374905.0
5726,,,,,,
5726,,,,,,
5726,Transmission,2018-11-02 17:17:22,0.0,AB59,L,26278655.0
5726,InDelivery,2018-11-05 00:00:00,0.0,AB59,L,26475613.0
5726,Approved,2018-11-05 09:45:47,0.0,AB59,L,26510760.0
5726,,,,,,
5726,,,,,,
5727,Creation,2018-01-03 12:38:27,1.0,AB40,J,82720.0
5727,DeviceReceived,2018-01-05 11:21:38,1.0,AB40,J,250911.0
5727,NoteWorkshop,2018-01-05 11:25:01,1.0,AB40,J,251114.0
5727,,,,,,
5727,Completed,2018-01-08 14:14:23,1.0,AB40,J,520476.0
5728,,,,,,
5728,DeviceReceived,2018-02-02 14:48:30,0.0,AB56,L,2682523.0
5728,Letter,2018-02-07 00:00:00,0.0,AB56,L,3061213.0
5728,Transmission,2018-02-07 14:04:55,0.0,AB56,L,3111908.0
5728,,,,,,
5728,NoteHotline,2018-02-08 08:11:41,0.0,AB56,L,3177114.0
5728,,,,,,
5728,Completed,2018-02-12 07:01:09,0.0,AB56,L,3518482.0
5729,,,,,,
5729,DeviceReceived,2018-10-16 08:00:04,0.0,AB62,L,24776417.0
5729,Letter,2018-10-18 00:00:00,0.0,AB62,L,24920413.0
5729,InDelivery,2018-10-23 00:00:00,0.0,AB62,L,25352413.0
5729,Transmission,2018-10-23 08:51:24,0.0,AB62,L,25384297.0
5729,Approved,2018-10-23 12:09:53,0.0,AB62,L,25396206.0
5729,,,,,,
5729,,,,,,
5730,Creation,2018-10-11 08:40:18,0.0,AB52,L,24346831.0
5730,,,,,,
5730,Letter,2018-10-16 00:00:00,0.0,AB52,L,24747613.0
5730,,,,,,
5730,Completed,2018-10-31 08:12:45,0.0,AB52,L,26073178.0
5730,NoteWorkshop,2018-10-31 08:16:21,0.0,AB52,L,26073394.0
5731,Letter,2018-10-11 00:00:00,0.0,AB52,L,24315613.0
5731,,,,,,
5731,DeviceReceived,2018-10-18 10:32:23,0.0,AB52,L,24958356.0
5731,Transmission,2018-10-22 09:07:31,0.0,AB52,L,25298864.0
5731,,,,,,
5731,NoteHotline,2018-10-23 13:40:54,0.0,AB52,L,25401667.0
5731,InDelivery,2018-10-31 00:00:00,0.0,AB52,L,26043613.0
5731,NoteWorkshop,2018-10-31 14:44:03,0.0,AB52,L,26096656.0
5731,Completed,2018-10-31 14:49:02,0.0,AB52,L,26096955.0
5732,Creation,2018-10-11 14:50:47,1.0,AB40,G,24369060.0
5732,,,,,,
5732,InDelivery,2018-10-16 00:00:00,1.0,AB40,G,24747613.0
5732,,,,,,
5732,NoteWorkshop,2018-10-16 10:52:14,1.0,AB40,G,24786747.0
5732,Completed,2018-10-16 14:58:06,1.0,AB40,G,24801499.0
5733,Creation,2018-10-11 15:48:57,0.0,AB29,L,24372550.0
5733,DeviceReceived,2018-10-15 07:44:01,0.0,AB29,L,24689054.0
5733,,,,,,
5733,InDelivery,2018-10-22 00:00:00,0.0,AB29,L,25266013.0
5733,,,,,,
5734,Creation,2018-10-12 08:34:01,0.0,AB52,L,24432854.0
5734,,,,,,
5734,Transmission,2018-12-06 14:56:12,0.0,AB52,L,29207785.0
5734,,,,,,
5734,,,,,,
5734,,,,,,
5734,,,,,,
5734,NoteWorkshop,2018-12-14 07:43:50,0.0,AB52,L,29873043.0
5735,Creation,2018-10-12 09:02:13,0.0,AB8,E,24434546.0
5735,DeviceReceived,2018-10-18 16:34:58,0.0,AB8,E,24980111.0
5735,,,,,,
5735,,,,,,
5735,,,,,,
5735,Completed,2018-10-24 13:01:09,0.0,AB8,E,25485682.0
5736,Creation,2018-10-12 09:22:15,0.0,AB52,L,24435748.0
5736,DeviceReceived,2018-10-24 09:54:02,0.0,AB52,L,25474455.0
5736,,,,,,
5736,,,,,,
5736,Approved,2018-11-09 13:14:24,0.0,AB52,L,26868877.0
5736,NoteHotline,2018-11-09 13:14:56,0.0,AB52,L,26868909.0
5736,InDelivery,2018-11-10 00:00:00,0.0,AB52,L,26907613.0
5736,Completed,2018-11-10 07:40:57,0.0,AB52,L,26935270.0
5737,Creation,2018-01-29 11:17:38,1.0,AB40,G,2324271.0
5737,,,,,,
5737,,,,,,
5737,,,,,,
5737,NoteWorkshop,2018-02-07 14:00:58,1.0,AB40,G,3111671.0
5737,Completed,2018-02-07 14:25:11,1.0,AB40,G,3113124.0
5738,Creation,2018-10-12 10:15:36,0.0,AB52,L,24438949.0
5738,DeviceReceived,2018-10-19 16:01:27,0.0,AB52,L,25064500.0
5738,NoteWorkshop,2018-10-22 16:42:10,0.0,AB52,L,25326143.0
5738,,,,,,
5738,,,,,,
5738,NoteHotline,2018-10-23 15:43:28,0.0,AB52,L,25409021.0
5738,InDelivery,2018-11-02 00:00:00,0.0,AB52,L,26216413.0
5738,,,,,,
5739,Creation,2018-10-12 12:26:28,0.0,AB20,L,24446801.0
5739,DeviceReceived,2018-10-17 09:25:11,0.0,AB20,L,24867924.0
5739,,,,,,
5739,,,,,,
5739,,,,,,
5740,,,,,,
5740,DeviceReceived,2018-10-17 09:20:57,0.0,AB52,L,24867670.0
5740,,,,,,
5740,,,,,,
5740,,,,,,
5740,InDelivery,2018-10-31 00:00:00,0.0,AB52,L,26043613.0
5740,NoteWorkshop,2018-10-31 10:25:10,0.0,AB52,L,26081123.0
5740,Completed,2018-10-31 11:29:00,0.0,AB52,L,26084953.0
5741,,,,,,
5741,,,,,,
5741,,,,,,
5741,,,,,,
5741,Approved,2018-11-02 08:08:01,0.0,AB65,L,26245694.0
5741,NoteHotline,2018-11-02 08:10:01,0.0,AB65,L,26245814.0
5741,StatusRequest,2018-11-14 09:13:22,0.0,AB65,L,27286415.0
5741,InDelivery,2018-11-15 00:00:00,0.0,AB65,L,27339613.0
5741,,,,,,
5741,Completed,2018-11-15 08:39:12,0.0,AB65,L,27370765.0
5742,,,,,,
5742,,,,,,
5742,Letter,2018-10-20 00:00:00,0.0,AB44,L,25093213.0
5742,,,,,,
5742,Transmission,2018-10-22 08:48:50,0.0,AB44,L,25297743.0
5742,,,,,,
5742,,,,,,
5742,InDelivery,2018-10-24 00:00:00,0.0,AB44,L,25438813.0
5742,,,,,,
5743,,,,,,
5743,DeviceReceived,2018-10-15 11:18:19,0.0,AB41,E,24701912.0
5743,Letter,2018-10-18 00:00:00,0.0,AB41,E,24920413.0
5743,,,,,,
5743,,,,,,
5743,InDelivery,2018-11-06 00:00:00,0.0,AB41,E,26562013.0
5743,Completed,2018-11-06 13:10:30,0.0,AB41,E,26609443.0
5743,,,,,,
5744,Creation,2018-01-29 12:08:22,1.0,AB62,E,2327315.0
5744,,,,,,
5744,Letter,2018-02-02 00:00:00,1.0,AB62,E,2629213.0
5744,DeviceReceived,2018-02-02 14:18:06,1.0,AB62,E,2680699.0
5744,,,,,,
5744,InDelivery,2018-02-05 00:00:00,1.0,AB62,E,2888413.0
5744,,,,,,
5744,,,,,,
5745,,,,,,
5745,DeviceReceived,2018-10-18 10:55:11,0.0,AB8,E,24959724.0
5745,NoteWorkshop,2018-10-22 10:55:42,0.0,AB8,E,25305355.0
5745,,,,,,
5745,,,,,,
5745,StockEntry,2018-11-08 00:00:00,0.0,AB8,E,26734813.0
5745,,,,,,
5745,Completed,2018-11-08 06:41:09,0.0,AB8,E,26758882.0
5746,Creation,2018-10-12 09:43:15,0.0,AB59,L,24437008.0
5746,,,,,,
5746,Letter,2018-10-18 00:00:00,0.0,AB59,L,24920413.0
5746,,,,,,
5746,,,,,,
5746,,,,,,
5746,NoteHotline,2018-10-23 16:44:59,0.0,AB59,L,25412712.0
5746,,,,,,
5746,Completed,2018-10-24 10:31:37,0.0,AB59,L,25476710.0
5747,,,,,,
5747,NoteHotline,2018-10-12 10:10:21,1.0,AB56,,24438634.0
5747,Letter,2018-10-23 00:00:00,1.0,AB56,,25352413.0
5747,DeviceReceived,2018-10-23 11:54:12,1.0,AB56,,25395265.0
5747,,,,,,
5747,,,,,,
5747,,,,,,
5747,Completed,2018-10-24 14:13:59,1.0,AB56,,25490052.0
5748,,,,,,
5748,DeviceReceived,2018-10-17 09:25:02,0.0,AB52,L,24867915.0
5748,,,,,,
5748,Approved,2018-10-22 16:29:40,0.0,AB52,L,25325393.0
5748,,,,,,
5748,InDelivery,2018-10-31 00:00:00,0.0,AB52,L,26043613.0
5748,,,,,,
5748,,,,,,
5749,,,,,,
5749,DeviceReceived,2018-10-16 08:02:17,0.0,AB61,L,24776550.0
5749,,,,,,
5749,Approved,2018-10-17 10:20:08,0.0,AB61,L,24871221.0
5749,NoteHotline,2018-10-17 10:20:24,0.0,AB61,L,24871237.0
5749,,,,,,
5749,InDelivery,2018-10-31 00:00:00,0.0,AB61,L,26043613.0
5749,NoteWorkshop,2018-10-31 12:53:53,0.0,AB61,L,26090046.0
5749,Completed,2018-10-31 12:54:41,0.0,AB61,L,26090094.0
5750,Creation,2018-10-12 13:29:58,1.0,AB41,G,24450611.0
5750,Letter,2018-10-16 00:00:00,1.0,AB41,G,24747613.0
5750,InDelivery,2018-10-16 00:00:00,1.0,AB41,G,24747613.0
5750,DeviceReceived,2018-10-16 11:00:41,1.0,AB41,G,24787254.0
5750,NoteWorkshop,2018-10-16 11:04:21,1.0,AB41,G,24787474.0
5750,Completed,2018-10-16 12:39:10,1.0,AB41,G,24793163.0
5751,,,,,,
5751,DeviceReceived,2018-11-14 14:01:11,0.0,AB62,L,27303684.0
5751,Transmission,2018-12-05 11:56:59,0.0,AB62,L,29110632.0
5751,,,,,,
5751,,,,,,
5751,,,,,,
5751,,,,,,
5752,,,,,,
5752,,,,,,
5752,DeviceReceived,2018-11-02 10:03:48,0.0,AB58,E,26252641.0
5752,StatusRequest,2018-11-21 12:55:39,0.0,AB58,E,27904552.0
5752,,,,,,
5752,InDelivery,2018-11-22 00:00:00,0.0,AB58,E,27944413.0
5752,Completed,2018-11-22 12:11:06,0.0,AB58,E,27988279.0
5753,,,,,,
5753,,,,,,
5753,Transmission,2018-11-28 12:02:16,0.0,AB52,L,28506149.0
5753,InDelivery,2018-11-29 00:00:00,0.0,AB52,L,28549213.0
5753,Approved,2018-11-29 15:36:10,0.0,AB52,L,28605383.0
5753,NoteHotline,2018-11-29 15:36:16,0.0,AB52,L,28605389.0
5753,Completed,2018-11-29 16:34:12,0.0,AB52,L,28608865.0
5754,,,,,,
5754,DeviceReceived,2018-10-15 13:35:49,0.0,AB24,E,24710162.0
5754,,,,,,
5754,,,,,,
5754,,,,,,
5754,,,,,,
5754,,,,,,
5755,Creation,2018-10-12 16:11:09,1.0,AB41,G,24460282.0
5755,,,,,,
5755,Letter,2018-10-19 00:00:00,1.0,AB41,G,25006813.0
5755,InDelivery,2018-10-19 00:00:00,1.0,AB41,G,25006813.0
5755,DeviceReceived,2018-10-19 11:00:02,1.0,AB41,G,25046415.0
5755,NoteWorkshop,2018-10-19 11:01:53,1.0,AB41,G,25046526.0
5755,Completed,2018-10-19 11:54:09,1.0,AB41,G,25049662.0
5756,Creation,2018-10-12 16:24:38,0.0,AB43,L,24461091.0
5756,DeviceReceived,2018-10-25 09:54:46,0.0,AB43,L,25560899.0
5756,Letter,2018-10-29 00:00:00,0.0,AB43,L,25870813.0
5756,,,,,,
5756,,,,,,
5756,,,,,,
5756,,,,,,
5756,,,,,,
5756,,,,,,
5757,,,,,,
5757,DeviceReceived,2018-10-15 14:10:15,0.0,AB36,E,24712228.0
5757,,,,,,
5757,StatusRequest,2018-11-07 15:02:52,0.0,AB36,E,26702585.0
5757,StockEntry,2018-11-09 00:00:00,0.0,AB36,E,26821213.0
5757,,,,,,
5757,,,,,,
5757,Completed,2018-11-09 07:59:17,0.0,AB36,E,26849970.0
5758,,,,,,
5758,,,,,,
5758,DeviceReceived,2018-02-01 15:23:11,1.0,AB59,E,2598204.0
5758,StockEntry,2018-02-02 00:00:00,1.0,AB59,E,2629213.0
5758,InDelivery,2018-02-02 00:00:00,1.0,AB59,E,2629213.0
5758,,,,,,
5759,Letter,2018-10-12 00:00:00,1.0,AB21,,24402013.0
5759,Creation,2018-10-12 12:08:12,1.0,AB21,,24445705.0
5759,,,,,,
5759,,,,,,
5759,,,,,,
5759,,,,,,
5759,,,,,,
5759,Approved,2018-10-15 10:36:03,1.0,AB21,,24699376.0
5759,NoteHotline,2018-10-15 10:36:21,1.0,AB21,,24699394.0
5759,,,,,,
5760,Creation,2018-10-12 08:32:18,1.0,AB8,E,24432751.0
5760,NoteHotline,2018-10-12 08:36:31,1.0,AB8,E,24433004.0
5760,DeviceReceived,2018-11-06 11:18:54,1.0,AB8,E,26602747.0
5760,,,,,,
5760,,,,,,
5760,,,,,,
5760,NoteWorkshop,2018-11-07 10:34:10,1.0,AB8,E,26686463.0
5760,,,,,,
5761,,,,,,
5761,DeviceReceived,2018-10-18 16:24:55,1.0,AB9,E,24979508.0
5761,NoteWorkshop,2018-10-19 09:54:13,1.0,AB9,E,25042466.0
5761,InDelivery,2018-10-22 00:00:00,1.0,AB9,E,25266013.0
5761,,,,,,
5761,,,,,,
5762,Creation,2018-10-12 09:55:41,0.0,AB14,L,24437754.0
5762,DeviceReceived,2018-10-17 09:24:51,0.0,AB14,L,24867904.0
5762,,,,,,
5762,Approved,2018-10-22 10:45:08,0.0,AB14,L,25304721.0
5762,NoteHotline,2018-10-22 10:45:15,0.0,AB14,L,25304728.0
5762,,,,,,
5762,Completed,2018-10-23 07:13:48,0.0,AB14,L,25378441.0
5763,,,,,,
5763,,,,,,
5763,,,,,,
5763,Letter,2018-10-18 00:00:00,0.0,AB8,E,24920413.0
5763,StockEntry,2018-10-22 00:00:00,0.0,AB8,E,25266013.0
5763,InDelivery,2018-10-22 00:00:00,0.0,AB8,E,25266013.0
5763,,,,,,
5764,Creation,2018-10-12 10:04:55,0.0,AB57,E,24438308.0
5764,,,,,,
5764,,,,,,
5764,,,,,,
5764,StockEntry,2018-10-29 00:00:00,0.0,AB57,E,25870813.0
5764,,,,,,
5764,Completed,2018-10-29 14:59:31,0.0,AB57,E,25924784.0
5765,Creation,2018-10-12 10:17:52,0.0,AB55,E,24439085.0
5765,DeviceReceived,2018-10-17 09:55:31,0.0,AB55,E,24869744.0
5765,NoteHotline,2018-10-22 11:37:05,0.0,AB55,E,25307838.0
5765,,,,,,
5765,,,,,,
5765,StockEntry,2018-10-29 00:00:00,0.0,AB55,E,25870813.0
5765,,,,,,
5765,NoteWorkshop,2018-10-29 10:39:52,0.0,AB55,E,25909205.0
5765,Completed,2018-10-29 10:50:38,0.0,AB55,E,25909851.0
5766,Creation,2018-10-12 10:27:04,0.0,AB52,L,24439637.0
5766,DeviceReceived,2018-10-17 09:20:18,0.0,AB52,L,24867631.0
5766,,,,,,
5766,Transmission,2018-10-18 13:25:29,0.0,AB52,L,24968742.0
5766,Approved,2018-10-18 13:47:54,0.0,AB52,L,24970087.0
5766,NoteHotline,2018-10-18 13:48:02,0.0,AB52,L,24970095.0
5766,,,,,,
5766,StatusRequest,2018-10-31 09:41:05,0.0,AB52,L,26078478.0
5766,,,,,,
5766,Completed,2018-10-31 11:36:22,0.0,AB52,L,26085395.0
5767,,,,,,
5767,DeviceReceived,2018-10-23 08:45:55,0.0,AB31,L,25383968.0
5767,Transmission,2018-10-24 10:06:46,0.0,AB31,L,25475219.0
5767,,,,,,
5767,,,,,,
5767,InDelivery,2018-12-11 00:00:00,0.0,AB31,L,29586013.0
5767,,,,,,
5768,,,,,,
5768,DeviceReceived,2019-04-17 11:35:15,0.0,AB52,L,40600528.0
5768,Transmission,2019-05-06 18:22:48,0.0,AB52,L,42266581.0
5768,Approved,2019-05-10 12:57:34,0.0,AB52,L,42592667.0
5768,,,,,,
5768,,,,,,
5768,,,,,,
5769,Creation,2018-10-12 13:27:21,0.0,AB61,L,24450454.0
5769,DeviceReceived,2018-10-27 10:28:18,0.0,AB61,L,25735711.0
5769,,,,,,
5769,Transmission,2018-11-05 08:40:06,0.0,AB61,L,26506819.0
5769,Approved,2018-11-05 09:38:12,0.0,AB61,L,26510305.0
5769,,,,,,
5769,InDelivery,2018-11-15 00:00:00,0.0,AB61,L,27339613.0
5769,NoteWorkshop,2018-11-15 10:24:39,0.0,AB61,L,27377092.0
5769,,,,,,
5770,Letter,2018-01-29 00:00:00,0.0,AB27,,2283613.0
5770,,,,,,
5770,DeviceReceived,2018-01-29 14:34:53,0.0,AB27,,2336106.0
5770,,,,,,
5770,,,,,,
5770,,,,,,
5770,StockEntry,2018-02-05 00:00:00,0.0,AB27,,2888413.0
5770,,,,,,
5770,Approved,2018-02-05 08:13:25,0.0,AB27,,2918018.0
5770,,,,,,
5770,Completed,2018-02-05 16:21:03,0.0,AB27,,2947276.0
5771,Creation,2018-10-12 14:53:47,1.0,AB40,E,24455640.0
5771,,,,,,
5771,DeviceReceived,2018-10-17 16:49:36,1.0,AB40,E,24894589.0
5771,,,,,,
5771,StockEntry,2018-10-19 00:00:00,1.0,AB40,E,25006813.0
5771,InDelivery,2018-10-19 00:00:00,1.0,AB40,E,25006813.0
5771,NoteWorkshop,2018-10-19 07:50:37,1.0,AB40,E,25035050.0
5771,,,,,,
5772,Creation,2018-10-12 15:12:23,1.0,AB8,E,24456756.0
5772,NoteHotline,2018-10-12 15:15:03,1.0,AB8,E,24456916.0
5772,,,,,,
5772,StockEntry,2018-10-19 00:00:00,1.0,AB8,E,25006813.0
5772,InDelivery,2018-10-19 00:00:00,1.0,AB8,E,25006813.0
5772,NoteWorkshop,2018-10-19 06:22:25,1.0,AB8,E,25029758.0
5772,Completed,2018-10-19 06:22:31,1.0,AB8,E,25029764.0
5773,Creation,2018-10-12 15:28:34,0.0,AB52,L,24457727.0
5773,DeviceReceived,2018-10-19 11:26:04,0.0,AB52,L,25047977.0
5773,Letter,2018-10-20 00:00:00,0.0,AB52,L,25093213.0
5773,Transmission,2018-10-22 09:09:06,0.0,AB52,L,25298959.0
5773,,,,,,
5773,NoteHotline,2018-10-24 07:46:32,0.0,AB52,L,25466805.0
5773,InDelivery,2018-10-31 00:00:00,0.0,AB52,L,26043613.0
5773,,,,,,
5773,Completed,2018-10-31 15:11:36,0.0,AB52,L,26098309.0
5774,,,,,,
5774,,,,,,
5774,,,,,,
5774,,,,,,
5774,,,,,,
5774,Completed,2018-10-22 10:06:31,1.0,AB64,E,25302404.0
5775,Creation,2018-10-12 09:11:52,0.0,AB34,L,24435125.0
5775,,,,,,
5775,,,,,,
5775,,,,,,
5775,NoteHotline,2018-10-29 12:52:54,0.0,AB34,L,25917187.0
5775,,,,,,
5775,Completed,2018-10-30 09:17:22,0.0,AB34,L,25990655.0
5775,NoteWorkshop,2018-10-30 09:17:42,0.0,AB34,L,25990675.0
5776,,,,,,
5776,,,,,,
5776,Letter,2018-10-25 00:00:00,0.0,AB56,L,25525213.0
5776,,,,,,
5776,Approved,2018-10-25 10:45:35,0.0,AB56,L,25563948.0
5776,NoteHotline,2018-10-25 10:45:52,0.0,AB56,L,25563965.0
5776,,,,,,
5776,,,,,,
5776,,,,,,
5777,,,,,,
5777,,,,,,
5777,Letter,2018-10-17 00:00:00,0.0,AB52,L,24834013.0
5777,,,,,,
5777,Transmission,2018-10-22 11:58:43,0.0,AB52,L,25309136.0
5777,NoteHotline,2018-10-22 13:36:18,0.0,AB52,L,25314991.0
5777,Approved,2018-10-22 13:36:20,0.0,AB52,L,25314993.0
5777,,,,,,
5778,Creation,2018-10-12 10:15:22,0.0,AB49,L,24438935.0
5778,DeviceReceived,2018-10-17 09:20:29,0.0,AB49,L,24867642.0
5778,,,,,,
5778,,,,,,
5778,,,,,,
5778,NoteHotline,2018-12-12 11:05:39,0.0,AB49,L,29712352.0
5778,,,,,,
5778,Completed,2018-12-13 07:30:08,0.0,AB49,L,29785821.0
5779,,,,,,
5779,NoteHotline,2018-01-29 14:44:34,1.0,AB65,E,2336687.0
5779,Letter,2018-01-31 00:00:00,1.0,AB65,E,2456413.0
5779,DeviceReceived,2018-01-31 13:11:04,1.0,AB65,E,2503877.0
5779,StockEntry,2018-02-01 00:00:00,1.0,AB65,E,2542813.0
5779,InDelivery,2018-02-01 00:00:00,1.0,AB65,E,2542813.0
5779,NoteWorkshop,2018-02-01 10:16:28,1.0,AB65,E,2579801.0
5779,Completed,2018-02-01 10:19:49,1.0,AB65,E,2580002.0
5780,Creation,2018-10-12 10:28:40,0.0,AB40,L,24439733.0
5780,,,,,,
5780,,,,,,
5780,,,,,,
5780,,,,,,
5780,NoteHotline,2018-10-24 14:25:44,0.0,AB40,L,25490757.0
5780,InDelivery,2018-10-25 00:00:00,0.0,AB40,L,25525213.0
5780,,,,,,
5781,,,,,,
5781,NoteHotline,2018-10-18 14:57:06,1.0,AB36,E,24974239.0
5781,DeviceReceived,2018-10-18 16:28:03,1.0,AB36,E,24979696.0
5781,,,,,,
5781,,,,,,
5781,,,,,,
5782,,,,,,
5782,DeviceReceived,2018-10-19 11:32:19,0.0,AB59,L,25048352.0
5782,,,,,,
5782,Approved,2018-10-29 08:45:00,0.0,AB59,L,25902313.0
5782,,,,,,
5782,InDelivery,2018-11-07 00:00:00,0.0,AB59,L,26648413.0
5782,,,,,,
5782,,,,,,
5783,Creation,2018-10-12 13:06:54,0.0,AB61,L,24449227.0
5783,NoteHotline,2018-10-12 13:08:32,0.0,AB61,L,24449325.0
5783,DeviceReceived,2018-10-19 09:38:20,0.0,AB61,L,25041513.0
5783,,,,,,
5783,NoteWorkshop,2018-10-23 09:40:43,0.0,AB61,L,25387256.0
5783,,,,,,
5783,Completed,2018-11-02 08:29:50,0.0,AB61,L,26247003.0
5784,,,,,,
5784,,,,,,
5784,,,,,,
5784,,,,,,
5784,InDelivery,2018-11-02 00:00:00,0.0,AB61,L,26216413.0
5784,Completed,2018-11-02 08:24:15,0.0,AB61,L,26246668.0
5785,Creation,2018-10-12 14:29:13,0.0,AB61,L,24454166.0
5785,DeviceReceived,2018-11-07 14:45:00,0.0,AB61,L,26701513.0
5785,Letter,2018-11-12 00:00:00,0.0,AB61,L,27080413.0
5785,Transmission,2018-11-12 14:13:22,0.0,AB61,L,27131615.0
5785,,,,,,
5785,NoteHotline,2018-11-13 08:07:43,0.0,AB61,L,27196076.0
5785,,,,,,
5785,NoteWorkshop,2018-11-21 07:25:01,0.0,AB61,L,27884714.0
5785,Completed,2018-11-21 07:27:30,0.0,AB61,L,27884863.0
5786,,,,,,
5786,DeviceReceived,2018-10-22 09:30:22,0.0,AB62,L,25300235.0
5786,,,,,,
5786,Transmission,2018-10-25 08:30:18,0.0,AB62,L,25555831.0
5786,Approved,2018-10-25 09:07:53,0.0,AB62,L,25558086.0
5786,,,,,,
5786,InDelivery,2018-11-07 00:00:00,0.0,AB62,L,26648413.0
5786,Completed,2018-11-07 08:25:38,0.0,AB62,L,26678751.0
5786,,,,,,
5787,,,,,,
5787,,,,,,
5787,StatusRequest,2018-10-31 10:26:53,0.0,AB52,L,26081226.0
5787,NoteHotline,2018-10-31 10:28:58,0.0,AB52,L,26081351.0
5787,,,,,,
5787,,,,,,
5787,,,,,,
5788,,,,,,
5788,,,,,,
5788,,,,,,
5788,Letter,2018-11-12 00:00:00,0.0,AB49,L,27080413.0
5788,,,,,,
5788,Approved,2018-11-14 13:38:21,0.0,AB49,L,27302314.0
5788,,,,,,
5788,,,,,,
5788,,,,,,
5788,,,,,,
5789,,,,,,
5789,,,,,,
5789,,,,,,
5789,,,,,,
5789,,,,,,
5789,NoteHotline,2018-10-31 11:29:13,0.0,AB19,L,26084966.0
5789,InDelivery,2018-11-05 00:00:00,0.0,AB19,L,26475613.0
5789,Completed,2018-11-05 10:14:55,0.0,AB19,L,26512508.0
5790,Creation,2018-10-12 16:09:35,0.0,AB40,L,24460188.0
5790,,,,,,
5790,Letter,2018-10-16 00:00:00,0.0,AB40,L,24747613.0
5790,InDelivery,2018-10-22 00:00:00,0.0,AB40,L,25266013.0
5790,Transmission,2018-10-22 09:06:56,0.0,AB40,L,25298829.0
5790,,,,,,
5790,NoteHotline,2018-10-22 13:01:54,0.0,AB40,L,25312927.0
5790,Completed,2018-10-22 13:33:32,0.0,AB40,L,25314825.0
5791,Creation,2018-10-12 16:57:46,0.0,AB8,E,24463079.0
5791,DeviceReceived,2018-10-19 12:00:03,0.0,AB8,E,25050016.0
5791,,,,,,
5791,StatusRequest,2018-10-25 11:03:11,0.0,AB8,E,25565004.0
5791,InDelivery,2018-10-27 00:00:00,0.0,AB8,E,25698013.0
5791,,,,,,
5791,Completed,2018-10-27 17:26:24,0.0,AB8,E,25760797.0
5792,,,,,,
5792,Letter,2018-10-15 00:00:00,1.0,AB45,G,24661213.0
5792,,,,,,
5792,NoteWorkshop,2018-10-15 15:13:35,1.0,AB45,G,24716028.0
5792,,,,,,
5792,,,,,,
5793,Letter,2018-10-12 00:00:00,1.0,AB47,E,24402013.0
5793,,,,,,
5793,,,,,,
5793,,,,,,
5793,,,,,,
5793,,,,,,
5793,,,,,,
5794,Letter,2018-10-12 00:00:00,1.0,AB36,E,24402013.0
5794,Creation,2018-10-12 12:29:10,1.0,AB36,E,24446963.0
5794,,,,,,
5794,DeviceReceived,2018-10-18 16:16:53,1.0,AB36,E,24979026.0
5794,,,,,,
5794,,,,,,
5795,Letter,2018-10-12 00:00:00,0.0,AB34,L,24402013.0
5795,,,,,,
5795,,,,,,
5795,,,,,,
