CaseID,Activity,CompleteTimestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource,CumTimeInterval
8910,,,,,,
8911,,,,,,
8911,DeviceReceived,2018-02-02 14:50:03,0.0,AB20,E,2682616.0
8911,,,,,,
8911,InDelivery,2018-02-15 00:00:00,0.0,AB20,E,3752413.0
8911,,,,,,
8911,StatusRequest,2018-02-15 15:30:17,0.0,AB20,E,3808230.0
8911,,,,,,
8911,NoteWorkshop,2018-02-15 17:38:13,0.0,AB20,E,3815906.0
8912,,,,,,
8912,Letter,2018-12-14 00:00:00,1.0,AB61,E,29845213.0
8912,,,,,,
8912,NoteWorkshop,2018-12-14 15:23:47,1.0,AB61,E,29900640.0
8912,,,,,,
8912,InDelivery,2018-12-17 00:00:00,1.0,AB61,E,30104413.0
8912,,,,,,
8912,Approved,2018-12-17 12:44:53,1.0,AB61,E,30150306.0
8912,,,,,,
8912,Completed,2018-12-17 16:05:05,1.0,AB61,E,30162318.0
8913,,,,,,
8913,DeviceReceived,2018-12-12 16:37:56,0.0,AB61,L,29732289.0
8913,,,,,,
8913,Transmission,2019-01-08 09:24:20,0.0,AB61,L,32039073.0
8913,,,,,,
8913,InDelivery,2019-01-15 00:00:00,0.0,AB61,L,32610013.0
8913,,,,,,
8913,Completed,2019-01-15 13:26:40,0.0,AB61,L,32658413.0
8913,,,,,,
8914,,,,,,
8914,DeviceReceived,2018-12-11 11:10:09,1.0,AB44,E,29626222.0
8914,,,,,,
8914,InDelivery,2018-12-12 00:00:00,1.0,AB44,E,29672413.0
8914,,,,,,
8914,Completed,2018-12-12 10:50:15,1.0,AB44,E,29711428.0
8915,,,,,,
8915,Letter,2018-12-14 00:00:00,1.0,AB36,G,29845213.0
8915,,,,,,
8915,DeviceReceived,2018-12-14 10:49:09,1.0,AB36,G,29884162.0
8915,,,,,,
8915,Completed,2018-12-14 11:23:12,1.0,AB36,G,29886205.0
8916,,,,,,
8916,DeviceReceived,2018-12-17 13:40:40,0.0,AB61,L,30153653.0
8916,,,,,,
8916,Transmission,2019-01-02 12:31:19,0.0,AB61,L,31531892.0
8916,,,,,,
8916,NoteHotline,2019-01-03 12:57:56,0.0,AB61,L,31619889.0
8916,,,,,,
8916,Completed,2019-01-07 10:10:07,0.0,AB61,L,31955420.0
8917,,,,,,
8917,Letter,2018-12-13 00:00:00,1.0,AB41,G,29758813.0
8917,,,,,,
8917,DeviceReceived,2018-12-13 11:44:51,1.0,AB41,G,29801104.0
8917,,,,,,
8917,Completed,2018-12-13 14:32:43,1.0,AB41,G,29811176.0
8918,,,,,,
8918,DeviceReceived,2018-12-19 13:38:59,0.0,AB62,L,30326352.0
8918,,,,,,
8918,Approved,2019-01-08 11:47:07,0.0,AB62,L,32047640.0
8918,,,,,,
8918,InDelivery,2019-01-23 00:00:00,0.0,AB62,L,33301213.0
8918,,,,,,
8919,,,,,,
8919,Letter,2019-01-03 00:00:00,0.0,AG5,E,31573213.0
8919,,,,,,
8919,Transmission,2019-01-23 09:37:03,0.0,AG5,E,33335836.0
8919,,,,,,
8919,Approved,2019-01-24 15:07:28,0.0,AG5,E,33442061.0
8919,,,,,,
8919,Completed,2019-01-24 15:25:48,0.0,AG5,E,33443161.0
8920,,,,,,
8920,NoteHotline,2018-02-01 11:31:27,0.0,AB59,L,2584300.0
8920,,,,,,
8920,Letter,2018-02-14 00:00:00,0.0,AB59,L,3666013.0
8920,,,,,,
8920,InDelivery,2018-02-22 00:00:00,0.0,AB59,L,4357213.0
8920,,,,,,
8921,,,,,,
8921,DeviceReceived,2019-01-15 12:02:03,1.0,AB63,J,32653336.0
8921,,,,,,
8921,NoteWorkshop,2019-01-16 12:03:05,1.0,AB63,J,32739798.0
8921,,,,,,
8922,,,,,,
8922,NoteHotline,2018-12-10 11:45:49,1.0,AB52,E,29541962.0
8922,,,,,,
8922,DeviceReceived,2018-12-12 11:03:14,1.0,AB52,E,29712207.0
8922,,,,,,
8922,NoteWorkshop,2018-12-13 15:08:01,1.0,AB52,E,29813294.0
8922,,,,,,
8922,InDelivery,2018-12-14 00:00:00,1.0,AB52,E,29845213.0
8923,,,,,,
8923,DeviceReceived,2018-12-15 11:24:57,0.0,AB59,L,29972710.0
8923,,,,,,
8923,NoteWorkshop,2019-01-02 08:10:15,0.0,AB59,L,31516228.0
8923,,,,,,
8923,Approved,2019-01-08 12:58:54,0.0,AB59,L,32051947.0
8923,,,,,,
8923,InDelivery,2019-01-23 00:00:00,0.0,AB59,L,33301213.0
8923,,,,,,
8924,,,,,,
8924,DeviceReceived,2018-12-15 11:24:22,0.0,AB40,L,29972675.0
8924,,,,,,
8924,Approved,2019-01-02 12:36:01,0.0,AB40,L,31532174.0
8924,,,,,,
8924,Transmission,2019-01-04 09:59:47,0.0,AB40,L,31695600.0
8924,,,,,,
8924,InDelivery,2019-01-08 00:00:00,0.0,AB40,L,32005213.0
8924,,,,,,
8925,,,,,,
8925,DeviceReceived,2018-12-21 09:58:58,0.0,AB59,L,30485951.0
8925,,,,,,
8925,Transmission,2019-01-22 12:25:54,0.0,AB59,L,33259567.0
8925,,,,,,
8925,NoteHotline,2019-01-22 15:01:18,0.0,AB59,L,33268891.0
8925,,,,,,
8925,Completed,2019-01-23 06:55:02,0.0,AB59,L,33326115.0
8926,,,,,,
8926,DeviceReceived,2018-12-19 13:39:08,0.0,AB16,L,30326361.0
8926,,,,,,
8926,Letter,2019-01-04 00:00:00,0.0,AB16,L,31659613.0
8926,,,,,,
8926,Transmission,2019-01-04 13:22:51,0.0,AB16,L,31707784.0
8926,,,,,,
8926,NoteHotline,2019-01-25 16:33:21,0.0,AB16,L,33533614.0
8926,,,,,,
8926,Completed,2019-01-26 09:09:33,0.0,AB16,L,33593386.0
8927,,,,,,
8927,NoteHotline,2018-12-10 15:23:03,1.0,AB15,J,29554996.0
8927,,,,,,
8927,NoteWorkshop,2018-12-14 13:18:15,1.0,AB15,J,29893108.0
8927,,,,,,
8927,Completed,2018-12-18 13:10:06,1.0,AB15,J,30238219.0
8928,,,,,,
8928,DeviceReceived,2018-02-09 14:56:01,0.0,AB59,L,3287774.0
8928,,,,,,
8928,Approved,2018-02-20 16:55:14,0.0,AB59,L,4245327.0
8928,,,,,,
8928,InDelivery,2018-02-21 00:00:00,0.0,AB59,L,4270813.0
8928,,,,,,
8928,Letter,2018-02-22 00:00:00,0.0,AB59,L,4357213.0
8929,,,,,,
8929,Letter,2019-01-15 00:00:00,0.0,AB63,E,32610013.0
8929,,,,,,
8929,StatusRequest,2019-02-04 08:29:51,0.0,AB63,E,34368604.0
8929,,,,,,
8929,InDelivery,2019-02-06 00:00:00,0.0,AB63,E,34510813.0
8929,,,,,,
8929,Completed,2019-02-06 15:43:00,0.0,AB63,E,34567393.0
8930,,,,,,
8930,Letter,2018-12-11 00:00:00,1.0,AB48,E,29586013.0
8930,,,,,,
8930,InDelivery,2018-12-12 00:00:00,1.0,AB48,E,29672413.0
8930,,,,,,
8930,Completed,2018-12-12 12:35:15,1.0,AB48,E,29717728.0
8931,,,,,,
8931,NoteHotline,2018-12-10 09:35:10,0.0,AB59,L,29534123.0
8931,,,,,,
8931,Letter,2019-01-21 00:00:00,0.0,AB59,L,33128413.0
8931,,,,,,
8931,InDelivery,2019-01-30 00:00:00,0.0,AB59,L,33906013.0
8931,,,,,,
8932,,,,,,
8932,DeviceReceived,2018-12-15 11:24:05,0.0,AB43,L,29972658.0
8932,,,,,,
8932,Letter,2019-01-02 00:00:00,0.0,AB43,L,31486813.0
8932,,,,,,
8932,Approved,2019-01-04 10:33:05,0.0,AB43,L,31697598.0
8932,,,,,,
8932,InDelivery,2019-01-17 00:00:00,0.0,AB43,L,32782813.0
8932,,,,,,
8933,,,,,,
8933,DeviceReceived,2019-01-17 07:53:45,0.0,AB52,L,32811238.0
8933,,,,,,
8933,Transmission,2019-01-25 10:28:45,0.0,AB52,L,33511738.0
8933,,,,,,
8933,NoteHotline,2019-01-28 07:30:17,0.0,AB52,L,33760230.0
8933,,,,,,
8933,Completed,2019-02-05 07:49:14,0.0,AB52,L,34452567.0
8934,,,,,,
8934,DeviceReceived,2018-02-05 07:05:18,0.0,AB52,L,2913931.0
8934,,,,,,
8934,InDelivery,2018-02-12 00:00:00,0.0,AB52,L,3493213.0
8934,,,,,,
8935,,,,,,
8935,DeviceReceived,2018-12-14 11:29:34,0.0,AB65,L,29886587.0
8935,,,,,,
8935,InDelivery,2019-01-09 00:00:00,0.0,AB65,L,32091613.0
8935,,,,,,
8935,Approved,2019-01-09 10:41:23,0.0,AB65,L,32130096.0
8935,,,,,,
8935,Completed,2019-01-09 12:42:27,0.0,AB65,L,32137360.0
8936,,,,,,
8936,DeviceReceived,2018-12-14 11:29:42,0.0,AB34,L,29886595.0
8936,,,,,,
8936,Approved,2019-01-10 16:22:22,0.0,AB34,L,32236955.0
8936,,,,,,
8936,InDelivery,2019-01-11 00:00:00,0.0,AB34,L,32264413.0
8936,,,,,,
8937,,,,,,
8937,DeviceReceived,2019-01-08 10:49:48,0.0,AB52,L,32044201.0
8937,,,,,,
8937,Transmission,2019-01-16 11:04:06,0.0,AB52,L,32736259.0
8937,,,,,,
8937,NoteHotline,2019-01-16 14:04:27,0.0,AB52,L,32747080.0
8937,,,,,,
8937,InDelivery,2019-01-24 00:00:00,0.0,AB52,L,33387613.0
8937,,,,,,
8938,,,,,,
8938,DeviceReceived,2018-12-12 12:40:34,0.0,AB62,J,29718047.0
8938,,,,,,
8938,Transmission,2018-12-13 11:14:18,0.0,AB62,J,29799271.0
8938,,,,,,
8938,NoteHotline,2018-12-14 12:50:01,0.0,AB62,J,29891414.0
8938,,,,,,
8938,Completed,2018-12-18 12:28:57,0.0,AB62,J,30235750.0
8939,,,,,,
8939,DeviceReceived,2018-12-17 13:40:51,0.0,AB53,L,30153664.0
8939,,,,,,
8939,InDelivery,2019-01-08 00:00:00,0.0,AB53,L,32005213.0
8939,,,,,,
8940,,,,,,
8940,Creation,2018-02-01 08:13:12,0.0,AB34,L,2572405.0
8940,,,,,,
8940,StatusRequest,2018-02-14 11:40:51,0.0,AB34,L,3708064.0
8940,,,,,,
8940,Approved,2018-02-16 15:05:01,0.0,AB34,L,3893114.0
8940,,,,,,
8940,InDelivery,2018-02-18 00:00:00,0.0,AB34,L,4011613.0
8940,,,,,,
8941,,,,,,
8941,DeviceReceived,2018-12-15 11:24:13,0.0,AB20,L,29972666.0
8941,,,,,,
8941,NoteWorkshop,2019-01-02 10:47:25,0.0,AB20,L,31525658.0
8941,,,,,,
8941,Transmission,2019-01-08 13:58:40,0.0,AB20,L,32055533.0
8941,,,,,,
8941,NoteHotline,2019-01-08 16:26:34,0.0,AB20,L,32064407.0
8941,,,,,,
8941,Completed,2019-01-09 07:24:51,0.0,AB20,L,32118304.0
8942,,,,,,
8942,Letter,2018-12-14 00:00:00,0.0,AB8,E,29845213.0
8942,,,,,,
8942,NoteHotline,2019-01-03 15:47:21,0.0,AB8,E,31630054.0
8942,,,,,,
8942,StatusRequest,2019-01-07 11:36:06,0.0,AB8,E,31960579.0
8942,,,,,,
8942,StockEntry,2019-01-08 00:00:00,0.0,AB8,E,32005213.0
8942,,,,,,
8943,,,,,,
8943,DeviceReceived,2018-12-17 13:41:01,0.0,AB61,L,30153674.0
8943,,,,,,
8943,InDelivery,2019-01-11 00:00:00,0.0,AB61,L,32264413.0
8943,,,,,,
8943,NoteHotline,2019-01-11 08:22:58,0.0,AB61,L,32294591.0
8943,,,,,,
8944,,,,,,
8944,Letter,2019-01-07 00:00:00,1.0,AB62,E,31918813.0
8944,,,,,,
8944,DeviceReceived,2019-01-07 11:32:56,1.0,AB62,E,31960389.0
8944,,,,,,
8944,Completed,2019-01-07 13:01:54,1.0,AB62,E,31965727.0
8944,,,,,,
8944,NoteHotline,2019-01-14 10:01:10,1.0,AB62,E,32559683.0
8945,,,,,,
8945,NoteHotline,2018-12-10 13:00:00,1.0,AB24,E,29546413.0
8945,,,,,,
8945,DeviceReceived,2018-12-14 15:20:05,1.0,AB24,E,29900418.0
8945,,,,,,
8945,Completed,2018-12-17 14:18:19,1.0,AB24,E,30155912.0
8945,,,,,,
8946,,,,,,
8946,DeviceReceived,2018-12-17 14:10:21,1.0,AB34,G,30155434.0
8946,,,,,,
8946,NoteWorkshop,2018-12-18 12:25:54,1.0,AB34,G,30235567.0
8946,,,,,,
8947,,,,,,
8947,Letter,2018-02-08 00:00:00,0.0,AB52,E,3147613.0
8947,,,,,,
8947,StatusRequest,2018-02-20 11:48:04,0.0,AB52,E,4226897.0
8947,,,,,,
8947,InDelivery,2018-02-21 00:00:00,0.0,AB52,E,4270813.0
8947,,,,,,
8947,NoteHotline,2018-02-21 10:00:03,0.0,AB52,E,4306816.0
8947,,,,,,
8947,NoteWorkshop,2018-02-21 11:48:16,0.0,AB52,E,4313309.0
8947,,,,,,
8948,,,,,,
8948,Letter,2018-12-17 00:00:00,1.0,AB41,G,30104413.0
8948,,,,,,
8948,NoteWorkshop,2018-12-17 14:21:16,1.0,AB41,G,30156089.0
8948,,,,,,
8948,Completed,2018-12-18 11:55:15,1.0,AB41,G,30233728.0
8949,,,,,,
8949,NoteHotline,2018-12-10 15:38:52,1.0,AB8,E,29555945.0
8949,,,,,,
8949,StockEntry,2018-12-17 00:00:00,1.0,AB8,E,30104413.0
8949,,,,,,
8949,NoteWorkshop,2018-12-17 09:56:28,1.0,AB8,E,30140201.0
8949,,,,,,
8950,,,,,,
8950,DeviceReceived,2019-01-05 06:39:52,0.0,AB62,L,31770005.0
8950,,,,,,
8950,Transmission,2019-01-17 08:38:35,0.0,AB62,L,32813928.0
8950,,,,,,
8950,NoteHotline,2019-01-17 12:28:40,0.0,AB62,L,32827733.0
8950,,,,,,
8950,Completed,2019-01-25 09:26:59,0.0,AB62,L,33508032.0
8951,,,,,,
8951,DeviceReceived,2018-12-13 11:35:10,0.0,AB52,L,29800523.0
8951,,,,,,
8951,Approved,2019-01-09 14:11:28,0.0,AB52,L,32142701.0
8951,,,,,,
8951,InDelivery,2019-01-22 00:00:00,0.0,AB52,L,33214813.0
8951,,,,,,
8952,,,,,,
8952,DeviceReceived,2018-12-17 13:41:22,0.0,AB43,L,30153695.0
8952,,,,,,
8952,Approved,2019-01-03 09:22:42,0.0,AB43,L,31606975.0
8952,,,,,,
8952,InDelivery,2019-01-07 00:00:00,0.0,AB43,L,31918813.0
8952,,,,,,
8953,,,,,,
8953,NoteHotline,2018-12-10 16:43:44,1.0,AB47,G,29559837.0
8953,,,,,,
8953,InDelivery,2018-12-20 00:00:00,1.0,AB47,G,30363613.0
8953,,,,,,
8953,NoteWorkshop,2018-12-20 14:01:43,1.0,AB47,G,30414116.0
8953,,,,,,
8954,,,,,,
8954,StockEntry,2018-12-12 00:00:00,1.0,AB9,E,29672413.0
8954,,,,,,
8954,DeviceReceived,2018-12-12 11:30:02,1.0,AB9,E,29713815.0
8954,,,,,,
8954,Completed,2018-12-12 15:03:21,1.0,AB9,E,29726614.0
8955,,,,,,
8955,Creation,2018-02-01 10:04:21,0.0,AB38,J,2579074.0
8955,,,,,,
8955,InDelivery,2018-02-20 00:00:00,0.0,AB38,J,4184413.0
8955,,,,,,
8955,Completed,2018-02-20 14:15:13,0.0,AB38,J,4235726.0
8956,,,,,,
8956,DeviceReceived,2018-12-17 13:41:31,0.0,AB52,L,30153704.0
8956,,,,,,
8956,Approved,2019-01-08 12:57:49,0.0,AB52,L,32051882.0
8956,,,,,,
8956,InDelivery,2019-01-23 00:00:00,0.0,AB52,L,33301213.0
8956,,,,,,
8957,,,,,,
8957,DeviceReceived,2018-12-10 14:17:27,1.0,AB8,,29551060.0
8957,,,,,,
8957,InDelivery,2018-12-11 00:00:00,1.0,AB8,,29586013.0
8957,,,,,,
8958,,,,,,
8958,DeviceReceived,2018-12-10 10:35:21,1.0,AB49,,29537734.0
8958,,,,,,
8958,Letter,2018-12-12 00:00:00,1.0,AB49,,29672413.0
8958,,,,,,
8958,InDelivery,2018-12-12 00:00:00,1.0,AB49,,29672413.0
8958,,,,,,
8958,Approved,2018-12-12 12:43:05,1.0,AB49,,29718198.0
8958,,,,,,
8958,Completed,2018-12-12 14:37:27,1.0,AB49,,29725060.0
8959,,,,,,
8959,DeviceReceived,2018-12-10 15:43:10,1.0,AB49,,29556203.0
8959,,,,,,
8959,Transmission,2018-12-13 08:49:27,1.0,AB49,,29790580.0
8959,,,,,,
8959,InDelivery,2018-12-14 00:00:00,1.0,AB49,,29845213.0
8959,,,,,,
8959,NoteHotline,2018-12-14 08:25:32,1.0,AB49,,29875545.0
8959,,,,,,
8960,,,,,,
8960,DeviceReceived,2018-12-13 11:34:51,0.0,AB52,L,29800504.0
8960,,,,,,
8960,Transmission,2019-01-07 11:18:31,0.0,AB52,L,31959524.0
8960,,,,,,
8960,NoteHotline,2019-01-07 12:18:44,0.0,AB52,L,31963137.0
8960,,,,,,
8960,Completed,2019-01-08 10:19:32,0.0,AB52,L,32042385.0
8961,,,,,,
8961,DeviceReceived,2019-01-09 10:16:44,0.0,AB59,L,32128617.0
8961,,,,,,
8961,Approved,2019-01-17 13:47:38,0.0,AB59,L,32832471.0
8961,,,,,,
8961,InDelivery,2019-01-25 00:00:00,0.0,AB59,L,33474013.0
8961,,,,,,
8962,,,,,,
8962,Letter,2018-02-02 00:00:00,0.0,AB52,E,2629213.0
8962,,,,,,
8962,StatusRequest,2018-02-14 11:15:26,0.0,AB52,E,3706539.0
8962,,,,,,
8962,InDelivery,2018-02-15 00:00:00,0.0,AB52,E,3752413.0
8962,,,,,,
8962,NoteHotline,2018-02-15 12:14:25,0.0,AB52,E,3796478.0
8962,,,,,,
8963,,,,,,
8963,NoteHotline,2018-12-10 09:44:26,0.0,AB55,L,29534679.0
8963,,,,,,
8963,Letter,2019-01-10 00:00:00,0.0,AB55,L,32178013.0
8963,,,,,,
8963,NoteWorkshop,2019-01-10 13:47:24,0.0,AB55,L,32227657.0
8963,,,,,,
8964,,,,,,
8964,Letter,2019-01-09 00:00:00,1.0,AB59,E,32091613.0
8964,,,,,,
8964,InDelivery,2019-01-10 00:00:00,1.0,AB59,E,32178013.0
8964,,,,,,
8964,DeviceReceived,2019-01-10 14:17:06,1.0,AB59,E,32229439.0
8964,,,,,,
8965,,,,,,
8965,StatusRequest,2018-12-10 10:33:42,1.0,AB22,E,29537635.0
8965,,,,,,
8965,Letter,2018-12-12 00:00:00,1.0,AB22,E,29672413.0
8965,,,,,,
8965,StockEntry,2018-12-13 00:00:00,1.0,AB22,E,29758813.0
8965,,,,,,
8965,NoteWorkshop,2018-12-13 09:17:12,1.0,AB22,E,29792245.0
8965,,,,,,
8966,,,,,,
8966,Letter,2018-12-17 00:00:00,1.0,AB62,E,30104413.0
8966,,,,,,
8966,InDelivery,2018-12-17 00:00:00,1.0,AB62,E,30104413.0
8966,,,,,,
8966,StatusRequest,2018-12-17 11:49:18,1.0,AB62,E,30146971.0
8966,,,,,,
8966,Completed,2018-12-17 16:09:10,1.0,AB62,E,30162563.0
8967,,,,,,
8967,DeviceReceived,2018-02-05 11:04:37,0.0,AB40,E,2928290.0
8967,,,,,,
8967,Transmission,2018-02-19 08:45:23,0.0,AB40,E,4129536.0
8967,,,,,,
8967,NoteHotline,2018-02-20 15:02:29,0.0,AB40,E,4238562.0
8967,,,,,,
8967,InDelivery,2018-02-21 00:00:00,0.0,AB40,E,4270813.0
8967,,,,,,
8968,,,,,,
8968,DeviceReceived,2019-01-11 11:42:06,0.0,AB52,L,32306539.0
8968,,,,,,
8968,Approved,2019-01-29 15:53:11,0.0,AB52,L,33876804.0
8968,,,,,,
8968,InDelivery,2019-01-30 00:00:00,0.0,AB52,L,33906013.0
8968,,,,,,
8969,,,,,,
8969,DeviceReceived,2018-12-14 11:29:51,0.0,AB34,L,29886604.0
8969,,,,,,
8969,Transmission,2018-12-27 08:41:59,0.0,AB34,L,30999732.0
8969,,,,,,
8969,NoteHotline,2018-12-27 14:28:22,0.0,AB34,L,31020515.0
8969,,,,,,
8969,Completed,2019-01-08 07:59:47,0.0,AB34,L,32034000.0
8970,,,,,,
8970,Letter,2018-12-13 00:00:00,0.0,AB8,E,29758813.0
8970,,,,,,
8970,NoteHotline,2018-12-14 14:59:04,0.0,AB8,E,29899157.0
8970,,,,,,
8970,InDelivery,2018-12-27 00:00:00,0.0,AB8,E,30968413.0
8970,,,,,,
8970,Completed,2018-12-27 11:30:56,0.0,AB8,E,31009869.0
8971,,,,,,
8971,DeviceReceived,2018-12-22 13:30:33,0.0,AB56,L,30585046.0
8971,,,,,,
8971,StatusRequest,2019-01-10 11:22:53,0.0,AB56,L,32218986.0
8971,,,,,,
8971,Transmission,2019-01-11 10:15:36,0.0,AB56,L,32301349.0
8971,,,,,,
8971,NoteHotline,2019-01-11 12:53:37,0.0,AB56,L,32310830.0
8971,,,,,,
8972,,,,,,
8972,InDelivery,2018-12-12 00:00:00,1.0,AB60,G,29672413.0
8972,,,,,,
8972,NoteHotline,2018-12-12 11:39:28,1.0,AB60,G,29714381.0
8972,,,,,,
8972,Completed,2018-12-12 15:26:50,1.0,AB60,G,29728023.0
8973,,,,,,
8973,DeviceReceived,2018-12-11 10:32:43,1.0,AO7,E,29623976.0
8973,,,,,,
8973,InDelivery,2018-12-13 00:00:00,1.0,AO7,E,29758813.0
8973,,,,,,
8973,Completed,2018-12-13 11:08:12,1.0,AO7,E,29798905.0
8974,,,,,,
8974,DeviceReceived,2018-12-21 09:59:13,0.0,AB53,L,30485966.0
8974,,,,,,
8974,Transmission,2019-01-08 12:52:42,0.0,AB53,L,32051575.0
8974,,,,,,
8974,NoteHotline,2019-01-09 14:56:01,0.0,AB53,L,32145374.0
8974,,,,,,
8974,Completed,2019-01-10 07:50:26,0.0,AB53,L,32206239.0
8975,,,,,,
8975,DeviceReceived,2018-12-17 13:41:13,0.0,AB49,L,30153686.0
8975,,,,,,
8975,Approved,2019-01-09 08:38:52,0.0,AB49,L,32122745.0
8975,,,,,,
8975,StatusRequest,2019-01-22 09:05:50,0.0,AB49,L,33247563.0
8975,,,,,,
8975,Completed,2019-01-23 07:09:05,0.0,AB49,L,33326958.0
8976,,,,,,
8976,Letter,2018-02-08 00:00:00,0.0,AB20,E,3147613.0
8976,,,,,,
8976,StatusRequest,2018-02-21 10:08:41,0.0,AB20,E,4307334.0
8976,,,,,,
8976,Approved,2018-02-22 12:17:22,0.0,AB20,E,4401455.0
8976,,,,,,
8976,NoteHotline,2018-02-22 13:30:21,0.0,AB20,E,4405834.0
8976,,,,,,
8976,InDelivery,2018-02-23 00:00:00,0.0,AB20,E,4443613.0
8976,,,,,,
8977,,,,,,
8977,Letter,2018-12-14 00:00:00,1.0,AB52,E,29845213.0
8977,,,,,,
8977,StockEntry,2018-12-17 00:00:00,1.0,AB52,E,30104413.0
8977,,,,,,
8977,Transmission,2018-12-17 11:48:55,1.0,AB52,E,30146948.0
8977,,,,,,
8977,NoteHotline,2018-12-17 12:43:25,1.0,AB52,E,30150218.0
8977,,,,,,
8977,Completed,2018-12-17 15:02:33,1.0,AB52,E,30158566.0
8978,,,,,,
8978,DeviceReceived,2019-01-21 09:15:31,0.0,AB63,E,33161744.0
8978,,,,,,
8978,NoteHotline,2019-01-22 09:15:48,0.0,AB63,E,33248161.0
8978,,,,,,
8978,InDelivery,2019-02-04 00:00:00,0.0,AB63,E,34338013.0
8978,,,,,,
8978,Completed,2019-02-04 11:59:50,0.0,AB63,E,34381203.0
8979,,,,,,
8979,NoteHotline,2018-12-10 14:08:41,1.0,AB36,G,29550534.0
8979,,,,,,
8979,InDelivery,2018-12-17 00:00:00,1.0,AB36,G,30104413.0
8979,,,,,,
8979,NoteWorkshop,2018-12-17 14:47:00,1.0,AB36,G,30157633.0
8979,,,,,,
8980,,,,,,
8980,NoteHotline,2018-12-10 14:16:42,1.0,AB36,G,29551015.0
8980,,,,,,
8980,DeviceReceived,2018-12-17 14:40:02,1.0,AB36,G,30157215.0
8980,,,,,,
8980,InDelivery,2018-12-18 00:00:00,1.0,AB36,G,30190813.0
8980,,,,,,
8981,,,,,,
8981,Letter,2018-12-11 00:00:00,1.0,AB42,E,29586013.0
8981,,,,,,
8981,StatusRequest,2018-12-13 15:44:06,1.0,AB42,E,29815459.0
8981,,,,,,
8981,StockEntry,2018-12-14 00:00:00,1.0,AB42,E,29845213.0
8981,,,,,,
8981,NoteWorkshop,2018-12-14 11:45:16,1.0,AB42,E,29887529.0
8981,,,,,,
8982,,,,,,
8982,Letter,2018-12-12 00:00:00,1.0,AB8,E,29672413.0
8982,,,,,,
8982,NoteHotline,2018-12-13 15:16:20,1.0,AB8,E,29813793.0
8982,,,,,,
8982,InDelivery,2018-12-14 00:00:00,1.0,AB8,E,29845213.0
8982,,,,,,
8982,NoteWorkshop,2018-12-14 15:27:04,1.0,AB8,E,29900837.0
8983,,,,,,
8983,DeviceReceived,2018-12-11 10:29:09,0.0,AG5,E,29623762.0
8983,,,,,,
8983,NoteWorkshop,2018-12-27 07:20:21,0.0,AG5,E,30994834.0
8983,,,,,,
8984,,,,,,
8984,NoteHotline,2018-12-10 16:01:27,1.0,AB36,G,29557300.0
8984,,,,,,
8984,DeviceReceived,2018-12-17 14:06:55,1.0,AB36,G,30155228.0
8984,,,,,,
8984,InDelivery,2018-12-18 00:00:00,1.0,AB36,G,30190813.0
8984,,,,,,
8985,,,,,,
8985,DeviceReceived,2018-12-12 12:50:48,1.0,AB22,J,29718661.0
8985,,,,,,
8985,NoteWorkshop,2018-12-14 10:05:50,1.0,AB22,J,29881563.0
8985,,,,,,
8986,,,,,,
8986,DeviceReceived,2018-12-21 09:59:23,0.0,AB38,L,30485976.0
8986,,,,,,
8986,NoteWorkshop,2019-01-07 11:47:16,0.0,AB38,L,31961249.0
8986,,,,,,
8986,Approved,2019-01-15 14:56:52,0.0,AB38,L,32663825.0
8986,,,,,,
8986,InDelivery,2019-01-16 00:00:00,0.0,AB38,L,32696413.0
8986,,,,,,
8987,,,,,,
8987,NoteHotline,2018-02-02 11:10:41,0.0,AB47,E,2669454.0
8987,,,,,,
8987,DeviceReceived,2018-02-20 15:25:26,0.0,AB47,E,4239939.0
8987,,,,,,
8987,InDelivery,2018-03-03 00:00:00,0.0,AB47,E,5134813.0
8987,,,,,,
8988,,,,,,
8988,Letter,2018-12-10 00:00:00,0.0,AB59,,29499613.0
8988,,,,,,
8988,Transmission,2018-12-12 16:54:26,0.0,AB59,,29733279.0
8988,,,,,,
8988,InDelivery,2018-12-14 00:00:00,0.0,AB59,,29845213.0
8988,,,,,,
8988,NoteHotline,2018-12-14 08:39:20,0.0,AB59,,29876373.0
8988,,,,,,
8989,,,,,,
8989,NoteHotline,2018-12-10 07:59:59,0.0,AB53,L,29528412.0
8989,,,,,,
8989,InDelivery,2019-01-10 00:00:00,0.0,AB53,L,32178013.0
8989,,,,,,
8990,,,,,,
8990,DeviceReceived,2018-12-14 14:47:04,0.0,AB40,E,29898437.0
8990,,,,,,
8990,Transmission,2019-01-02 13:05:36,0.0,AB40,E,31533949.0
8990,,,,,,
8990,NoteHotline,2019-01-09 09:17:22,0.0,AB40,E,32125055.0
8990,,,,,,
8990,InDelivery,2019-01-14 00:00:00,0.0,AB40,E,32523613.0
8990,,,,,,
8991,,,,,,
8991,NoteHotline,2018-12-10 08:44:17,1.0,AB52,E,29531070.0
8991,,,,,,
8991,DeviceReceived,2019-01-23 14:46:01,1.0,AB52,E,33354374.0
8991,,,,,,
8991,InDelivery,2019-01-25 00:00:00,1.0,AB52,E,33474013.0
8991,,,,,,
8992,,,,,,
8992,DeviceReceived,2018-12-24 10:40:23,0.0,AB53,L,30747636.0
8992,,,,,,
8992,StatusRequest,2019-01-10 14:45:16,0.0,AB53,L,32231129.0
